"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.578118878E2,4.181772709E0,-7.937526703E-1,5.356277943E0
1.579118878E2,2.873042107E0,8.058209419E0,6.651316643E0
1.580118878E2,-6.203227043E-1,-3.559654236E0,1.940395737E1
1.581118878E2,-2.639008760E0,-1.709272957E1,2.871740150E1
1.582118878E2,-4.014552593E0,-1.089743328E1,1.282723522E1
1.583118878E2,-2.866457939E0,-1.867926240E0,1.653285980E1
1.584118878E2,-4.585045815E0,-4.426130772E0,1.911455727E1
1.585118878E2,4.444835663E0,1.872490168E0,9.953145385E-1
1.586118878E2,4.538882732E0,9.912219048E0,3.135805607E0
1.587118878E2,-1.777245879E0,-4.631583214E0,9.557803154E0
1.588118878E2,-1.041133595E1,-1.735197663E0,1.205959415E1
1.589118878E2,-4.399719715E0,-5.666327000E0,1.139752197E1
1.590118878E2,-3.046097994E0,-6.581136703E0,1.241992092E1
1.591118878E2,4.993481636E0,-7.295581698E-1,1.222726250E1
1.592118878E2,-1.815553069E0,8.976909637E0,5.015777588E0
1.593118878E2,-2.538302660E0,1.058386803E0,1.033898640E1
1.594118878E2,-4.021510601E0,3.261426449E0,7.962216854E0
1.595118878E2,-7.953987122E-1,5.749825001E0,1.064102936E1
1.596118878E2,-3.992331326E-1,-7.394342422E-1,7.829862595E0
1.597118878E2,-5.071667194E0,-1.379337025E1,2.757641602E1
1.598118878E2,-3.290755510E0,8.847323656E-1,1.115937424E1
1.599118878E2,-4.240505219E0,1.156249762E0,2.004702568E1
1.600118878E2,-2.987514734E-1,-6.270564079E0,1.127893448E1
1.601118878E2,-2.443731785E0,3.874566555E0,8.979902267E0
1.602118878E2,-2.564564228E0,-4.329315186E0,1.841492844E1
1.603118878E2,1.162684202E0,-3.655796289E0,1.111253738E1
1.604118878E2,-2.893841743E0,-2.368164778E0,1.408321857E1
1.605118878E2,1.453205585E0,4.490400314E0,1.001801300E1
1.606118878E2,3.044751167E0,-7.847145557E0,1.391554928E1
1.607118878E2,-3.207257748E0,-3.317091703E0,1.606763649E1
1.608118878E2,-3.930007219E0,-2.616413534E-1,1.284287167E1
1.609118878E2,3.758896589E-1,1.775899053E0,1.355978584E1
1.610118878E2,1.909450650E0,1.527500629E0,2.601000786E0
1.611118878E2,5.010465622E0,6.024410129E-1,6.458284378E0
1.612118878E2,-4.736030102E-1,-3.203067780E0,1.853561020E1
1.613118878E2,-5.349843502E0,2.663549408E-2,1.047261238E1
1.614118878E2,-1.376217008E0,3.930680752E0,1.181703186E1
1.615118878E2,5.454290509E-1,9.939677715E-1,8.644041061E0
1.616118878E2,-1.733027935E0,2.319083691E0,6.071246624E0
1.617118878E2,-1.587954283E0,-1.259799004E0,1.043744755E1
1.618118878E2,1.941922069E0,7.526322842E0,-4.085330963E0
1.619118878E2,1.516577125E0,5.056853294E0,-2.549301147E0
1.620118878E2,-4.493392944E0,-1.848697782E0,1.683737373E1
1.621118878E2,-3.663577557E0,-8.912341118E0,3.143571854E1
1.622118878E2,-5.814917088E-1,-1.068188071E0,9.522562981E0
1.623118878E2,-2.494982719E0,-9.371803403E-1,1.128439617E1
1.624118878E2,-4.063409269E-1,5.854870796E0,3.576189041E0
1.625118878E2,-4.801870883E-1,-2.751162291E0,1.542666435E1
1.626118878E2,5.663034916E-1,-3.785232782E0,1.593086815E1
1.627118878E2,-6.706757545E-1,-5.354781747E-1,1.009028816E1
1.628118878E2,1.403376341E0,3.033752918E0,7.964461803E0
1.629118878E2,4.835539162E-1,2.402356863E0,8.865055084E0
1.630118878E2,-2.273444176E0,-1.871966481E0,1.379486656E1
1.631118878E2,-1.569324374E0,6.913257390E-2,8.358158112E0
1.632118878E2,-8.978256583E-2,9.153407097E0,4.924573600E-1
1.633118878E2,-1.770961046E0,3.860650212E-2,1.133893967E1
1.634118878E2,-1.652971864E0,1.939004064E0,9.672051430E0
1.635118878E2,-4.565817356E0,-3.250278473E0,9.682525635E0
1.636118878E2,-3.705775440E-1,1.351601720E0,1.388502312E1
1.637118878E2,-3.168950319E0,-1.214683294E0,1.254576683E1
1.638118878E2,5.642235756E0,1.761384249E0,1.378386855E0
1.639118878E2,2.584989667E-1,2.182015657E0,5.634603977E0
1.640118878E2,1.738040805E0,6.075062275E0,2.971428871E0
1.641118878E2,1.270123959E0,-5.243301988E-1,1.068756676E1
1.642118878E2,5.095160380E-2,2.068739891E0,4.902726650E0
1.643118878E2,-2.457348824E0,5.854421616E0,2.296787500E0
1.644118878E2,-5.325602293E-1,9.362675667E0,-1.636212349E0
1.645118878E2,-5.175964832E-1,1.154454127E-1,6.482824802E0
1.646118878E2,-8.604910374E-1,-3.806032538E-1,1.395827103E1
1.647118878E2,2.983624220E0,5.274426460E0,4.859032154E0
1.648118878E2,3.777601421E-1,2.831143618E0,9.880271912E0
1.649118878E2,1.070058465E0,7.251513004E0,-1.601646066E0
1.650118878E2,3.758896589E-1,3.762637675E-1,7.189263821E0
1.651118878E2,-2.117372155E-1,-5.843348503E-1,1.009971523E1
1.652118878E2,-2.232892275E0,-6.340968609E0,1.545404816E1
1.653118878E2,-3.127874851E0,2.611026525E0,3.412485600E0
1.654118878E2,-2.581024170E0,5.312284470E0,6.471452236E0
1.655118878E2,8.627356291E-1,8.925883174E-1,3.690212965E0
1.656118878E2,1.227327704E0,-9.208024979E0,1.933370209E1
1.657118878E2,3.053355455E0,-3.339312792E0,1.483020878E1
1.658118878E2,-1.477297306E0,2.975094795E0,9.578453064E0
1.659118878E2,-2.603245497E0,1.176076770E0,1.359996319E1
1.660118878E2,-1.040430307E0,1.799766302E0,1.000222683E1
1.661118878E2,-3.808276951E-1,5.074061394E0,2.947786093E0
1.662118878E2,-2.632873654E-1,-3.320458412E0,1.852274132E1
1.663118878E2,-1.150039792E0,1.456722170E-1,7.153275967E0
1.664118878E2,-1.235258460E0,-2.388964415E0,1.065210247E1
1.665118878E2,-2.246958256E0,-1.752031922E0,9.266907692E0
1.666118878E2,-2.108019829E0,4.469749928E0,7.745317459E0
1.667118878E2,1.412279725E0,1.434949875E0,7.702595711E0
1.668118878E2,-3.603198767E0,-4.566939771E-1,1.241363621E1
1.669118878E2,-1.151910305E0,-4.668917656E0,1.307608223E1
1.670118878E2,2.053476810E0,1.411007762E0,7.735740662E0
1.671118878E2,-3.752836227E0,-3.666121280E-3,1.424116039E1
1.672118878E2,-2.371980429E0,-5.127332807E-1,8.159289360E0
1.673118878E2,-8.481459618E-1,-2.046069860E0,1.384619236E1
1.674118878E2,-8.572738171E-1,3.964723110E0,6.546495438E0
1.675118878E2,-2.082506657E0,-2.466027737E-1,8.612841606E0
1.676118878E2,-3.919757009E-1,2.186729193E0,6.732046127E0
1.677118878E2,2.573766746E-2,1.860145092E0,7.847669601E0
1.678118878E2,-5.708674714E-2,2.297984600E0,8.912940025E0
1.679118878E2,-2.525059700E0,-4.017021656E-1,1.036756706E1
1.680118878E2,-2.327388525E0,-2.019733667E0,1.204926872E1
1.681118878E2,-1.036315203E0,1.217301935E-1,1.213531017E1
1.682118878E2,5.416133404E-1,-1.581445098E0,1.048286247E1
1.683118878E2,-2.392031908E0,2.004395723E-1,1.053186893E1
1.684118878E2,-2.617760181E0,1.589899510E-1,1.208211422E1
1.685118878E2,-4.751742184E-1,4.355052948E0,5.454514980E0
1.686118878E2,1.832087994E0,-1.350554228E0,6.110152245E0
1.687118878E2,7.026981711E-1,2.628683805E0,1.300941849E1
1.688118878E2,-7.125743032E-1,1.784652948E0,7.272163391E0
1.689118878E2,-3.449520826E0,-2.933121443E0,1.463553047E1
1.690118878E2,-9.920225143E-1,-2.078915358E0,9.975890160E0
1.691118878E2,-2.680533171E0,-2.011952400E0,1.365428162E1
1.692118878E2,-5.098153353E-1,-3.728221059E-1,1.086802959E1
1.693118878E2,1.405770540E0,3.374627352E0,8.719383240E0
1.694118878E2,3.067570925E-2,4.391115606E-1,1.226841354E1
1.695118878E2,-1.251194835E0,4.570680559E-1,1.416641617E1
1.696118878E2,1.855955243E0,-3.288435936E0,1.082904911E1
1.697118878E2,-1.984269500E0,-3.860650361E-1,9.960777283E0
1.698118878E2,-3.807753325E0,-3.051484823E0,1.082418633E1
1.699118878E2,-1.936759591E0,-9.053075314E-2,1.248261929E1
1.700118878E2,3.460369706E-1,-3.749693871E0,1.821149445E1
1.701118878E2,-1.992574334E0,-3.530624390E0,1.361911678E1
1.702118878E2,1.634416699E0,3.807154894E0,8.787842751E0
1.703118878E2,2.934393585E-1,-4.383708477E0,1.560428429E1
1.704118878E2,-6.618471146E-1,5.964555144E-1,1.139176178E1
1.705118878E2,-3.498228073E0,2.264765203E-1,1.109742451E1
1.706118878E2,-3.712134838E0,7.459434867E-2,8.073621750E0
1.707118878E2,-3.343876839E0,4.905869067E-1,1.037205601E1
1.708118878E2,-2.871321201E0,-8.918401599E-2,1.344463921E1
1.709118878E2,-4.834791124E-1,4.476035118E0,8.589872360E0
1.710118878E2,2.460640907E0,-5.660042167E-1,6.225747585E0
1.711118878E2,-3.654299974E0,9.791536927E-1,9.920524597E0
1.712118878E2,-2.157250643E0,-5.122095346E-1,9.107169151E0
1.713118878E2,-2.346991062E0,-9.445125461E-1,1.487712002E1
1.714118878E2,1.703250051E0,3.477278709E0,7.136366844E0
1.715118878E2,1.952770799E-1,-2.482263327E0,1.172141266E1
1.716118878E2,9.853636473E-2,1.920000076E0,5.135338306E0
1.717118878E2,-1.062576652E0,3.436427712E-1,8.650026321E0
1.718118878E2,-2.532167673E0,8.094646335E-1,1.123120022E1
1.719118878E2,5.476736277E-2,3.281477928E0,9.551816940E0
1.720118878E2,2.079962753E-2,-3.875688791E0,1.155381870E1
1.721118878E2,-1.388262868E0,1.226729155E0,9.630152702E0
1.722118878E2,-1.968258262E0,9.335141778E-1,8.478167534E0
1.723118878E2,3.021183312E-1,4.841374874E0,1.013757420E1
1.724118878E2,2.937386334E-1,4.234295368E0,6.471228123E0
1.725118878E2,-3.942202628E-1,2.394126892E0,7.181258202E0
1.726118878E2,-3.217881918E0,2.852092743E0,9.232640266E0
1.727118878E2,1.635763526E0,-1.071330428E0,9.996540070E0
1.728118878E2,-9.170540571E-1,-4.838158131E0,8.949525833E0
1.729118878E2,-4.444237053E-2,3.306542158E0,6.056208134E0
1.730118878E2,-3.455207109E0,1.139639974E0,9.083975792E0
1.731118878E2,-4.244246006E0,1.626860023E0,1.118945122E1
1.732118878E2,-1.006312847E0,-1.014468193E0,1.081647968E1
1.733118878E2,1.129015759E-1,-5.389946699E-1,8.441282272E0
1.734118878E2,4.866214991E-1,-7.309797406E-2,1.255317402E1
1.735118878E2,-1.494505644E0,1.241992135E-2,9.968857765E0
1.736118878E2,-3.356371522E-1,-9.953145385E-1,7.650596619E0
1.737118878E2,-4.118774891E0,-1.421706915E0,1.387050819E1
1.738118878E2,-3.422436476E0,-1.355567098E0,9.876530647E0
1.739118878E2,-2.128594965E-1,-1.403825164E0,1.359704590E1
1.740118878E2,4.920832813E-1,5.722141862E-1,9.430460930E0
1.741118878E2,-8.785971999E-1,2.800542593E0,9.318457603E0
1.742118878E2,-4.047173500E0,-5.626897812E0,1.687448311E1
1.743118878E2,-1.885433793E-1,1.577629328E0,8.453626633E0
1.744118878E2,-1.985691071E0,-1.257778883E0,9.398887634E0
1.745118878E2,-2.789244950E-1,-6.021417379E-1,1.322803879E1
1.746118878E2,2.794183016E0,7.156044483E0,1.953444123E0
1.747118878E2,-2.105849981E0,-6.872106791E-1,1.014236259E1
1.748118878E2,-2.585289001E0,-1.698611259E0,1.467668056E1
1.749118878E2,-2.652625799E0,-1.415272474E0,1.466433620E1
1.750118878E2,-2.337414265E0,7.364414930E-1,8.200140953E0
1.751118878E2,-2.895412922E0,-1.135450125E0,1.538648701E1
1.752118878E2,-5.802198052E-1,3.268983126E0,1.074345684E1
1.753118878E2,-4.908113480E-1,-2.879027426E-1,9.811812401E0
1.754118878E2,-2.748618364E0,-7.316530943E-1,8.328754425E0
1.755118878E2,1.870544910E0,3.356970072E0,5.126135349E0
1.756118878E2,5.039794445E-1,-1.022324085E0,1.279147148E1
1.757118878E2,3.049315214E0,-2.659284830E0,9.621025085E0
1.758118878E2,7.617302537E-1,4.390367270E-1,9.812860489E0
1.759118878E2,-7.984662652E-1,-2.031031132E0,1.286973190E1
1.760118878E2,-9.737667441E-1,-5.218087673E0,1.887768173E1
1.761118878E2,-2.404227495E0,5.691541195E0,7.406013966E0
1.762118878E2,-1.127369761E0,-1.818620682E0,1.491557693E1
1.763118878E2,-3.423334360E0,5.476137638E0,3.299584150E0
1.764118878E2,-1.049558163E0,2.218377441E-1,4.504166603E0
1.765118878E2,-2.456001997E0,-1.278503656E0,1.224798775E1
1.766118878E2,5.139303803E-1,3.652953148E0,5.685181618E0
1.767118878E2,-4.713435173E0,6.673837304E-1,8.482731819E0
1.768118878E2,-1.366864681E0,1.083226681E0,1.067514706E1
1.769118878E2,2.980781198E-1,1.322048306E0,1.047837353E1
1.770118878E2,-4.356698990E-1,-8.910919428E-1,1.506386852E1
1.771118878E2,-1.050156713E0,5.689221859E0,1.374795556E0
1.772118878E2,-1.498994708E0,3.183540106E0,8.951920509E0
1.773118878E2,-8.274959773E-2,1.230245590E0,8.151358604E0
1.774118878E2,-3.119944096E0,2.882693768E0,8.116343498E0
1.775118878E2,-3.463437319E0,6.417208910E-1,1.336697769E1
1.776118878E2,7.863456011E-2,-1.620949388E0,1.560563087E1
1.777118878E2,-1.435249090E0,4.863371849E0,6.664035797E0
1.778118878E2,1.806874126E-1,-1.166499972E0,1.480798817E1
1.779118878E2,-7.202806473E-1,-1.210568190E0,9.548600197E0
1.780118878E2,-3.595043421E-1,-2.920701504E0,1.075168610E1
1.781118878E2,-2.321552753E0,-3.357194424E0,1.187883186E1
1.782118878E2,-3.234491587E0,4.112565041E0,8.260444641E0
1.783118878E2,-2.207304239E0,1.171063900E0,1.405568504E1
1.784118878E2,-3.725976348E-1,1.196726799E0,1.224252605E1
1.785118878E2,-1.379658699E0,-2.156651974E0,1.314282036E1
1.786118878E2,9.818471670E-1,-9.388263226E-1,1.190045452E1
1.787118878E2,8.855553269E-1,5.431022167E0,3.571999311E0
1.788118878E2,-3.016993523E0,8.172533035E0,2.135478258E0
1.789118878E2,-4.150498390E0,1.081356168E0,1.204859543E1
1.790118878E2,-1.231143355E0,2.966341019E0,4.861127377E0
1.791118878E2,1.099312663E0,-1.338957310E0,1.009589958E1
1.792118878E2,-2.538976192E0,6.135815144E0,6.725013256E0
1.793118878E2,-1.262417674E0,1.717316031E0,6.076783180E0
1.794118878E2,-2.855085611E0,-2.073977292E-1,8.794426918E0
1.795118878E2,-3.215562582E0,7.593360543E-1,1.394772148E1
1.796118878E2,-1.417068094E-1,-1.148244143E0,1.166133308E1
1.797118878E2,1.323544621E0,3.241524696E0,1.991078019E0
1.798118878E2,-1.555258512E0,-6.180033088E-1,1.131784058E1
1.799118878E2,-5.189132690E0,5.289689451E-2,1.084348869E1
1.800118878E2,-2.458545864E-1,7.713070512E-1,9.910722733E0
1.801118878E2,-4.525041282E-1,2.328361034E0,7.088407993E0
1.802118878E2,-3.357867897E-1,1.236380696E0,6.191854477E0
1.803118878E2,-2.366593599E0,-1.103951454E0,1.277852821E1
1.804118878E2,-6.952162981E-1,8.983493447E-1,8.052747726E0
1.805118878E2,-8.901193142E-1,-6.239888072E-2,1.102125835E1
1.806118878E2,-8.550292850E-1,4.608838260E-2,8.694244385E0
1.807118878E2,-2.831816912E0,1.394547701E0,8.566079140E0
1.808118878E2,-3.630208373E-1,-1.872789502E0,1.274358749E1
1.809118878E2,-1.733701348E0,-1.746944189E0,1.063047981E1
1.810118878E2,-8.824129701E-1,-8.405892253E-1,1.000978279E1
1.811118878E2,-1.882665515E0,-1.685892105E0,1.137268257E1
1.812118878E2,-1.796324611E0,3.411587715E0,6.291812420E0
1.813118878E2,-4.518307447E-1,-3.836259365E0,1.288821220E1
1.814118878E2,-3.657143116E-1,3.127949715E0,6.530035496E0
1.815118878E2,-3.142389655E-2,8.821136951E-1,8.273388863E0
1.816118878E2,-2.693925858E0,-7.734019756E-1,1.163005924E1
1.817118878E2,-7.460182905E-1,-9.837176204E-1,1.166918945E1
1.818118878E2,-1.585485220E0,1.253364563E0,9.525257111E0
1.819118878E2,-1.915136933E0,-1.056591153E0,1.164270401E1
1.820118878E2,-4.316072464E0,-1.979705542E-1,9.634941101E0
1.821118878E2,-2.175730705E0,1.891793489E0,6.803348541E0
1.822118878E2,-4.354454279E-1,-2.720411718E-1,1.079597950E1
1.823118878E2,-7.286603451E-1,-3.312826872E0,1.298218441E1
1.824118878E2,-8.501660824E-1,5.978546143E0,2.107570887E0
1.825118878E2,-5.484966636E-1,2.767397881E0,6.941463947E0
1.826118878E2,-1.271919627E-2,2.919429839E-1,1.104086113E1
1.827118878E2,-1.614739418E0,-1.823633552E0,1.453542328E1
1.828118878E2,-1.507823348E0,2.614617825E0,8.819116592E0
1.829118878E2,-2.103680372E0,-1.867103219E0,8.439187050E0
1.830118878E2,-5.550807118E-1,-9.840916991E-1,1.162302589E1
1.831118878E2,-1.573215008E0,7.264157534E-1,1.223526859E1
1.832118878E2,-1.258751512E0,-1.719336063E-1,9.137695312E0
1.833118878E2,1.857750863E-1,5.686229095E-3,1.051196671E1
1.834118878E2,-6.588543653E-1,4.551976025E-1,9.589450836E0
1.835118878E2,-6.779331565E-1,-1.815328598E0,1.025571251E1
1.836118878E2,-4.568436146E-1,-1.640926003E0,1.335485744E1
1.837118878E2,-1.870993853E0,-2.092532396E0,1.360722065E1
1.838118878E2,-1.845854640E0,1.397989392E0,8.462006569E0
1.839118878E2,-5.552303195E-1,2.690484226E-1,7.980921745E0
1.840118878E2,1.210568249E-1,-3.264344335E-1,7.351845264E0
1.841118878E2,-6.165069342E-1,-2.097769499E0,1.155179882E1
1.842118878E2,4.646247625E-1,-4.147206247E-1,7.551162720E0
1.843118878E2,-6.105214357E-1,2.626514196E0,6.741847515E0
1.844118878E2,9.187749028E-2,1.569773316E0,9.025691032E0
1.845118878E2,-1.443404317E0,-1.427542716E-1,1.093521690E1
1.846118878E2,-5.389871597E0,2.859275341E0,7.768511295E0
1.847118878E2,9.239373803E-1,5.291934013E0,7.047183037E0
1.848118878E2,-6.175244808E0,2.472462177E0,8.265458107E0
1.849118878E2,-3.830872297E0,1.663670897E0,4.524442673E0
1.850118878E2,-3.265092671E-1,2.240224600E0,7.832855225E0
1.851118878E2,6.876596212E-1,4.702361822E-1,7.460182667E0
1.852118878E2,-1.108515382E0,-1.601122320E-1,7.626654625E0
1.853118878E2,-1.535655975E0,-1.053822875E0,1.222823524E1
1.854118878E2,-1.644367695E0,-1.926733851E0,1.230432606E1
1.855118878E2,-2.254215717E0,-7.141454816E-1,1.261774254E1
1.856118878E2,-1.983521342E0,-2.615216494E0,1.246398926E1
1.857118878E2,-5.695207119E-1,2.351779461E0,7.355660915E0
1.858118878E2,1.478419602E-1,2.468421936E0,8.643367767E0
1.859118878E2,-5.986252427E-1,1.904512644E0,9.018508911E0
1.860118878E2,-1.703175187E0,1.888202190E0,8.608352661E0
1.861118878E2,-2.705447912E0,2.980556726E0,6.998700619E0
1.862118878E2,-3.644423783E-1,3.824587584E0,8.229768753E0
1.863118878E2,-1.451484710E-1,-5.111620426E-1,8.362497330E0
1.864118878E2,-2.321777105E0,3.030760050E0,7.876399994E0
1.865118878E2,-6.542156339E-1,-2.585737705E-1,9.166201591E0
1.866118878E2,-1.339705467E0,3.604021668E-1,9.857227325E0
1.867118878E2,-4.878185987E-1,2.041805029E0,7.701922417E0
1.868118878E2,5.130325556E-1,5.694459081E-1,1.057159805E1
1.869118878E2,-4.468179047E-1,-5.017349124E-1,9.768342972E0
1.870118878E2,-8.593688011E-1,-9.540894032E-1,1.153907967E1
1.871118878E2,-1.524882078E0,8.861538768E-1,1.027366924E1
1.872118878E2,4.706102610E-2,1.137769580E0,1.115885067E1
1.873118878E2,-1.243039608E0,-1.775300503E0,1.558976936E1
1.874118878E2,-1.237727404E0,-2.502689064E-1,1.204500389E1
1.875118878E2,-1.209445953E0,2.057517022E-1,1.020064640E1
1.876118878E2,-5.473743677E-1,2.254589796E0,6.808885098E0
1.877118878E2,-1.729586244E0,2.866308391E-1,8.324489594E0
1.878118878E2,-6.953659654E-1,1.419462323E0,7.382670403E0
1.879118878E2,-1.015365958E0,1.091830850E0,6.887370110E0
1.880118878E2,9.468319416E-1,3.584943056E0,6.549637794E0
1.881118878E2,1.221791059E-1,5.386953708E-3,8.601992607E0
1.882118878E2,-5.050269365E-1,2.734103441E0,5.207239151E0
1.883118878E2,-3.354426146E0,-2.343324870E-1,1.032304955E1
1.884118878E2,8.592191339E-1,3.854814291E0,7.205200195E0
1.885118878E2,1.126322269E0,1.728688478E0,8.648080826E0
1.886118878E2,-2.865560167E-2,8.212860227E-1,8.370203972E0
1.887118878E2,-1.583016276E0,-2.248305082E-1,8.994117737E0
1.888118878E2,-4.335749745E-1,-1.320252657E0,1.237188721E1
1.889118878E2,-3.052607179E-1,-1.236530304E0,1.071517467E1
1.890118878E2,-1.264288187E0,7.935281992E-1,8.777966499E0
1.891118878E2,-5.434089899E-1,1.289127946E0,7.591340065E0
1.892118878E2,-1.534309149E0,-1.444751024E-1,9.371129990E0
1.893118878E2,-1.215955138E0,1.213560939E0,9.121684074E0
1.894118878E2,5.315876007E-1,8.201637268E-1,9.318307877E0
1.895118878E2,-7.549217343E-2,2.828150801E-2,1.014161396E1
1.896118878E2,-1.682001472E0,9.285013378E-2,8.675988197E0
1.897118878E2,-2.326640368E0,2.187252998E0,7.758560181E0
1.898118878E2,-1.627907515E0,1.160514474E0,1.163544655E1
1.899118878E2,-2.502688885E0,8.414870501E-1,1.052678108E1
1.900118878E2,-1.707589507E0,2.956315279E0,8.118513107E0
1.901118878E2,4.516063035E-1,1.388487339E0,8.593462944E0
1.902118878E2,-1.371129394E0,1.579424888E-1,1.130751514E1
1.903118878E2,-2.477250546E-1,-1.189394474E0,9.941174507E0
1.904118878E2,-2.284218073E0,-5.304653049E-1,1.001509571E1
1.905118878E2,-3.355249166E0,-5.678747296E-1,1.184658527E1
1.906118878E2,-3.681534052E0,-7.825298905E-1,1.054855347E1
1.907118878E2,-1.506326914E0,-2.234089524E-1,8.193482399E0
1.908118878E2,-5.603928566E-1,1.615861654E0,6.551957607E0
1.909118878E2,-2.051531523E-1,1.153182268E0,8.745121002E0
1.910118878E2,-1.461959481E-1,1.773953795E0,8.212784767E0
1.911118878E2,-7.189338803E-1,-2.701706886E-1,8.871489525E0
1.912118878E2,-2.174234390E0,1.409137368E0,8.350601196E0
1.913118878E2,-5.192424655E-1,7.122749835E-2,1.017655468E1
1.914118878E2,-1.318457007E0,-3.592799008E-1,1.126666451E1
1.915118878E2,-1.658732891E0,1.194407344E0,1.030636501E1
1.916118878E2,-6.105214357E-1,-3.319710195E-1,1.018493366E1
1.917118878E2,-1.725097179E0,-1.828047872E0,1.100651932E1
1.918118878E2,-1.714697361E0,-2.449043989E0,1.244693089E1
1.919118878E2,-1.595585823E0,-1.071180820E0,1.153137302E1
1.920118878E2,-6.546645612E-2,-5.415384769E-1,9.667860985E0
1.921118878E2,-5.135562420E-1,-1.330053806E0,1.218072605E1
1.922118878E2,-4.459948838E-1,-3.348665237E0,1.398243713E1
1.923118878E2,-4.309563041E-1,-6.494271755E-2,9.915362358E0
1.924118878E2,-1.003320098E0,-1.551741958E-1,8.685041428E0
1.925118878E2,-1.043497801E0,5.945101976E-1,7.866224289E0
1.926118878E2,-1.223661542E0,1.985990286E0,8.848146439E0
1.927118878E2,-8.909423351E-1,1.102978826E0,8.776096344E0
1.928118878E2,-7.062146664E-1,2.893916368E0,1.008392906E1
1.929118878E2,-9.006687403E-1,1.584288120E0,8.446893692E0
1.930118878E2,-9.195979238E-1,2.126799345E0,7.434220791E0
1.931118878E2,-1.712602377E0,2.802787066E0,5.663035393E0
1.932118878E2,-1.548524737E0,8.899696469E-1,9.254562378E0
1.933118878E2,1.512836218E-1,3.679439068E0,6.508861542E0
1.934118878E2,-2.456600666E0,1.144727707E0,1.053261662E1
1.935118878E2,-9.570072889E-1,2.976291895E0,5.298817158E0
1.936118878E2,-7.202806473E-1,1.596034765E0,7.408034325E0
1.937118878E2,8.504653573E-1,1.166874051E0,1.322362518E1
1.938118878E2,8.676736355E-1,1.489642382E0,7.773823261E0
1.939118878E2,3.734206557E-1,2.460042238E-1,8.227225304E0
1.940118878E2,-9.998036623E-1,1.389011025E0,8.030900955E0
1.941118878E2,-1.461211205E0,5.334580690E-2,1.060534096E1
1.942118878E2,-1.675192952E0,2.149544209E-1,8.910245895E0
1.943118878E2,-1.481337428E0,-1.086518645E0,9.956960678E0
1.944118878E2,-1.491737247E0,-3.568856791E-2,1.143313599E1
1.945118878E2,-6.135141850E-1,-1.170839429E0,1.296452713E1
1.946118878E2,2.606687248E-1,-6.299743056E-2,1.209737778E1
1.947118878E2,-7.316530943E-1,-7.182604820E-2,1.122820759E1
1.948118878E2,-9.467571378E-1,-2.024073124E0,1.314057636E1
1.949118878E2,-1.082553267E0,4.927566350E-1,9.230919838E0
1.950118878E2,-7.421277165E-1,-5.484966636E-1,1.161457157E1
1.951118878E2,-5.481225252E-1,-2.308160067E-1,1.003776550E1
1.952118878E2,1.501613408E-1,2.168248892E-1,1.000424671E1
1.953118878E2,-3.410989344E-1,-1.582342863E0,1.154573822E1
1.954118878E2,-6.815993041E-2,4.373907149E-1,7.291541100E0
1.955118878E2,-1.390133381E0,1.420958757E0,7.557896137E0
1.956118878E2,-1.443329573E0,6.262333989E-1,8.948927879E0
1.957118878E2,-1.427393079E0,1.842038929E-1,8.116343498E0
1.958118878E2,-9.662848711E-1,7.415291667E-1,9.032649994E0
1.959118878E2,-1.223287433E-1,1.431882262E0,7.750180721E0
1.960118878E2,-1.278578520E0,-2.359036803E-1,8.814477921E0
1.961118878E2,-1.442880630E0,1.567902803E0,8.819341660E0
1.962118878E2,-1.160364866E0,1.005564690E0,8.286256790E0
1.963118878E2,-8.767267466E-1,2.250474691E0,8.391377449E0
1.964118878E2,-6.853402257E-1,2.585064411E0,3.499275446E0
1.965118878E2,-2.060958862E0,4.930559099E-1,1.098833847E1
1.966118878E2,-1.495178938E0,1.029431939E0,1.145640469E1
1.967118878E2,-7.478139400E-1,-8.821884990E-1,1.291993523E1
1.968118878E2,-9.115175009E-1,7.208043337E-1,6.361393929E0
1.969118878E2,-1.614664555E0,-5.506663918E-1,1.098998451E1
1.970118878E2,-1.187898159E0,-3.063081801E-1,1.163926220E1
1.971118878E2,-2.959308147E0,-3.581501245E0,1.383115387E1
1.972118878E2,-1.577255130E0,1.458592534E0,7.841534138E0
1.973118878E2,1.084872615E-2,1.547851443E0,6.717606068E0
1.974118878E2,-1.149890184E0,-1.178470969E0,1.176226425E1
1.975118878E2,-1.667411804E0,-1.923965573E0,1.019518375E1
1.976118878E2,-1.419836402E0,-6.338648796E-1,1.054062271E1
1.977118878E2,1.137994006E-1,5.643582344E-1,7.753173351E0
1.978118878E2,-6.132149100E-1,5.505167246E-1,8.181061745E0
1.979118878E2,-1.444451809E0,2.794482410E-1,9.043348312E0
1.980118878E2,-1.152359247E0,-1.890222192E0,1.388741779E1
1.981118878E2,-1.453654528E0,-1.234061360E0,1.100165653E1
1.982118878E2,-3.946691751E-1,-2.132335864E-2,8.138864517E0
1.983118878E2,-1.642572045E0,-1.816600561E0,1.258033276E1
1.984118878E2,1.333271116E-1,1.086294174E0,7.315258980E0
1.985118878E2,-1.143231317E-1,-1.807322979E0,1.351863575E1
1.986118878E2,-1.760486364E-1,-1.574262381E0,1.201470280E1
