"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.220294688E2,6.808949113E-1,-2.181661548E-3,2.581355162E-3
1.221294688E2,-1.602771729E-1,-9.854115546E-2,-3.953970075E-1
1.222294688E2,-2.503581643E-1,4.459915757E-1,-7.973889261E-2
1.223294688E2,1.951837726E-2,-1.617760360E-1,1.124804765E-1
1.224294688E2,-7.904442549E-1,2.012957484E-1,2.361190617E-1
1.225294688E2,5.134398937E-1,3.589082956E-1,3.755455613E-1
1.226294688E2,4.778005183E-2,-1.081338003E-1,2.344869822E-2
1.227294688E2,-1.686374396E-1,-1.654898524E-1,6.546650082E-2
1.228294688E2,-1.095826924E-1,-1.518836152E-2,2.024115622E-1
1.229294688E2,-5.815377235E-1,1.415415406E-1,6.997970492E-2
1.230294688E2,1.117660165E0,-1.870899647E-1,-3.707658947E-1
1.231294688E2,7.808016539E-1,1.940512955E-1,-4.667423368E-1
1.232294688E2,4.086868092E-2,1.852247268E-1,-1.475869119E-1
1.233294688E2,-1.139959767E-1,-3.673851490E-2,2.550379038E-1
1.234294688E2,-2.486927658E-1,-4.300704300E-1,2.461447120E-1
1.235294688E2,2.390501499E-1,-3.537122905E-1,-8.451856673E-2
1.236294688E2,3.295807913E-2,1.160777174E-2,1.511341929E-1
1.237294688E2,9.542687237E-2,-5.477469414E-2,-3.480666131E-2
1.238294688E2,-6.643075943E-1,-2.175333053E-1,-4.466577247E-2
1.239294688E2,-9.770845771E-1,5.707293004E-2,-3.332446516E-2
1.240294688E2,-4.737869501E-1,-1.519668847E-1,1.140126288E-1
1.241294688E2,-5.985913277E-1,-1.966826171E-1,-1.908537559E-2
1.242294688E2,3.894682229E-1,6.398430467E-2,-1.584785581E-1
1.243294688E2,-3.679513633E-1,9.021420032E-2,-4.596477747E-2
1.244294688E2,-7.294743657E-1,3.405057490E-1,-4.281719029E-2
1.245294688E2,2.105886191E-1,-1.151284426E-1,-9.820807725E-2
1.246294688E2,-3.994272649E-1,-1.587949842E-1,-1.870233566E-2
1.247294688E2,1.174716473E0,3.380742669E-2,2.951071970E-2
1.248294688E2,-6.650570631E-1,4.536024034E-1,9.566003084E-2
1.249294688E2,6.602773666E-1,-3.173568249E-1,-7.902278006E-2
1.250294688E2,-2.466110289E-1,-2.411152273E-1,6.871400774E-2
1.251294688E2,5.014490709E-2,-6.603273004E-2,3.306299746E-1
1.252294688E2,4.090865254E-1,-1.531160027E-1,4.506546631E-2
1.253294688E2,-5.148221850E-1,3.088633120E-1,2.726577222E-1
1.254294688E2,1.459048539E-1,-1.613263786E-1,2.512075007E-1
1.255294688E2,4.695068896E-1,-3.453520238E-1,2.488093376E-1
1.256294688E2,-2.785698771E-1,-6.661561929E-5,-2.216634713E-2
1.257294688E2,2.054592222E-1,1.214735806E-1,-3.414883316E-1
1.258294688E2,-2.668122053E-1,-7.674119622E-2,-6.338475943E-1
1.259294688E2,-5.659329891E-1,7.745730877E-2,-4.458749890E-1
1.260294688E2,2.895781100E-1,-1.715352237E-1,-1.181261465E-1
1.261294688E2,-7.992541790E-1,1.825767606E-1,3.988610208E-2
1.262294688E2,1.159494758E0,5.295941606E-3,-1.487193722E-2
1.263294688E2,-1.245212480E-1,2.954902351E-1,1.022716314E-1
1.264294688E2,-3.499651551E-1,-3.468508720E-1,1.866403073E-1
1.265294688E2,1.663225442E-1,-2.647970803E-3,4.722381234E-1
1.266294688E2,-2.012457848E-1,3.086135089E-1,5.874664783E-1
1.267294688E2,-1.596443355E-1,-8.053828031E-2,2.021284401E-1
1.268294688E2,-4.833296239E-1,-4.911236465E-2,-8.796592802E-2
1.269294688E2,-9.889088571E-2,2.178330719E-1,-9.113016725E-2
1.270294688E2,-6.846420467E-2,4.837959260E-2,-3.008528054E-1
1.271294688E2,2.537555397E-1,-1.280019134E-1,-2.641309202E-1
1.272294688E2,1.867735386E-1,-1.710022986E-1,-2.839490771E-2
1.273294688E2,-5.297607183E-2,-2.333545089E-1,2.619159520E-1
1.274294688E2,2.433135547E-2,-1.393265724E-1,1.972988099E-1
1.275294688E2,3.400727361E-2,-6.305168569E-2,-7.862308621E-2
1.276294688E2,-3.013024330E-1,3.408887684E-1,1.202245355E-1
1.277294688E2,3.444027528E-2,2.619659156E-2,5.484130979E-2
1.278294688E2,-3.543451428E-1,4.429938737E-3,-3.655532002E-2
1.279294688E2,1.494687945E-1,-1.689871699E-1,-8.030512929E-2
1.280294688E2,-1.873564273E-1,-5.294276401E-2,1.628751867E-2
1.281294688E2,1.534490734E-1,-7.595846057E-2,1.513506919E-1
1.282294688E2,-2.182993889E-1,-3.682178259E-2,1.993472427E-1
1.283294688E2,2.174000740E-1,-7.845654339E-2,-3.015022874E-1
1.284294688E2,-2.916931510E-1,2.247111350E-1,-1.564467847E-1
1.285294688E2,-6.354630589E-1,9.064720571E-2,-3.567599356E-1
1.286294688E2,2.185158879E-1,-1.690537930E-1,-1.323985402E-2
1.287294688E2,-1.996470094E-1,-1.668055058E-1,2.404157668E-1
1.288294688E2,4.345503449E-1,-2.411485463E-2,4.751192629E-1
1.289294688E2,-3.645539656E-2,-1.853079945E-1,4.984180629E-1
1.290294688E2,-1.602105647E-1,-4.526697993E-1,3.374580741E-1
1.291294688E2,-2.793026268E-1,9.859112091E-3,-5.239318311E-2
1.292294688E2,-1.215102196E0,3.059655428E-1,-3.050662279E-1
1.293294688E2,-1.086833850E-1,3.687008023E-1,-1.874563545E-1
1.294294688E2,-2.944410406E-2,3.911669254E-1,-2.083237022E-1
1.295294688E2,1.937182248E-1,1.896046996E-1,-5.124906301E-1
1.296294688E2,2.088066638E-1,2.138194889E-1,-7.611833811E-1
1.297294688E2,-3.209707141E-1,2.119875550E-1,-4.880093634E-1
1.298294688E2,-4.861108363E-1,-4.844454229E-1,-2.325218171E-1
1.299294688E2,-2.748227417E-1,-7.044601720E-3,-1.261533350E-1
1.300294688E2,2.612997591E-1,-5.625689030E-2,-5.452488363E-2
1.301294688E2,7.083572149E-1,-7.144524902E-2,2.943577766E-1
1.302294688E2,-1.750825047E-1,-1.360124350E-1,4.276722670E-1
1.303294688E2,5.680313706E-1,-3.727810085E-1,1.044033319E-1
1.304294688E2,3.021184802E-1,1.930187643E-1,-4.874597862E-2
1.305294688E2,-7.880294919E-1,-1.282184124E-1,2.304900438E-2
1.306294688E2,1.907538325E-1,1.690537930E-1,4.031910300E-1
1.307294688E2,6.038872600E-1,1.570796371E-1,-8.078809083E-2
1.308294688E2,4.765847921E-1,4.072379470E-1,-7.818342447E-1
1.309294688E2,6.157115102E-1,2.925424874E-1,-5.522767901E-1
1.310294688E2,-4.067383111E-1,-1.529661119E-1,-4.105687141E-1
1.311294688E2,-4.335844219E-1,-1.272857934E-1,-1.531992704E-1
1.312294688E2,-2.654965520E-1,-2.177831084E-1,2.888286710E-1
1.313294688E2,2.201979309E-1,-1.182260737E-1,8.157082647E-2
1.314294688E2,3.306632936E-1,4.982848465E-2,3.921994567E-2
1.315294688E2,-2.764215171E-1,2.659795284E-1,1.309829652E-1
1.316294688E2,2.172668427E-1,5.152717978E-2,5.263966322E-1
1.317294688E2,7.346370220E-1,2.991374433E-1,1.453719288E-1
1.318294688E2,-1.502348781E-1,-1.049195975E-2,-4.484230280E-1
1.319294688E2,-4.412951767E-1,1.907205135E-1,-6.322155595E-1
1.320294688E2,3.483164310E-1,2.578024380E-2,-7.532894015E-1
1.321294688E2,-1.938347965E-1,-4.018587247E-2,-2.579023838E-1
1.322294688E2,5.457984209E-1,-2.706592679E-1,7.377679646E-2
1.323294688E2,1.216068149E0,-5.272959471E-1,2.497252971E-1
1.324294688E2,-1.531659663E-1,-1.570629776E-1,2.251607925E-2
1.325294688E2,3.082637787E-1,-1.707358360E-1,-2.784866095E-1
1.326294688E2,2.846485376E-1,-1.310495734E-1,1.479366422E-1
1.327294688E2,1.135296673E-1,-3.866204023E-1,4.700897634E-1
1.328294688E2,2.493922263E-1,-2.344536781E-1,6.906874180E-1
1.329294688E2,-5.789230466E-1,-2.286081463E-1,6.350134015E-1
1.330294688E2,2.502249181E-1,4.793992937E-1,3.691671193E-1
1.331294688E2,9.365989566E-1,4.798822701E-1,1.389601827E-1
1.332294688E2,4.121841490E-2,2.561370432E-1,-2.189488858E-1
1.333294688E2,-7.625489831E-1,4.456584901E-2,-2.935417295E-1
1.334294688E2,1.227892414E-1,-3.061653972E-1,-1.228725091E-1
1.335294688E2,-1.169936806E-1,3.563435972E-1,2.895614505E-1
1.336294688E2,-4.806483388E-1,4.996171594E-2,1.206075773E-1
1.337294688E2,1.499517560E-1,-1.804950237E-1,-1.799454391E-1
1.338294688E2,-2.894448675E-2,1.373114437E-1,-2.764048576E-1
1.339294688E2,-5.653667450E-1,3.399561644E-1,-3.012191653E-1
1.340294688E2,-5.613198876E-1,-4.458250478E-2,-1.702861786E-1
1.341294688E2,1.390434504E-1,-3.442528546E-1,-5.181029812E-2
1.342294688E2,5.190023184E-1,-1.128468588E-1,1.154115573E-1
1.343294688E2,-1.729508042E-1,5.106087402E-2,4.399295449E-1
1.344294688E2,-3.038005233E-1,-4.288880229E-1,1.820271760E-1
1.345294688E2,-1.963495463E-2,2.433135547E-2,1.678213924E-1
1.346294688E2,-3.142591715E-1,2.348866761E-1,-1.010891981E-2
1.347294688E2,-8.926492929E-2,2.464111745E-1,1.697365940E-1
1.348294688E2,-4.115179926E-2,-6.899712980E-2,-7.021286339E-2
1.349294688E2,1.002565101E-1,-4.276889265E-1,-3.877528608E-1
1.350294688E2,4.110183716E-1,2.133198678E-1,-2.255771458E-1
1.351294688E2,7.336044908E-1,4.490891993E-1,1.410086155E-1
1.352294688E2,-3.279154003E-1,-1.645572335E-1,5.169205666E-1
1.353294688E2,7.919764519E-1,-4.805650711E-1,3.520968556E-1
1.354294688E2,4.607635736E-1,-1.134463996E-1,-1.569797099E-1
1.355294688E2,-8.197051883E-1,8.866538852E-2,6.278522313E-2
1.356294688E2,5.030811429E-1,-3.736636639E-1,9.519372135E-2
1.357294688E2,6.519004703E-1,1.665390469E-2,6.471874118E-1
1.358294688E2,6.378112435E-1,1.887553632E-1,7.769546509E-1
1.359294688E2,-5.673152804E-1,1.433235109E-1,-3.955968618E-1
1.360294688E2,-2.894781828E-1,2.065583766E-1,-7.457285523E-1
1.361294688E2,-4.769845009E-1,3.278487623E-1,-3.051161766E-1
1.362294688E2,7.816843390E-1,-5.489126965E-2,-2.315558940E-1
1.363294688E2,5.212005973E-1,1.467209030E-2,1.249209419E-1
1.364294688E2,1.603937596E-1,-2.242781371E-1,1.915865242E-1
1.365294688E2,-1.338807344E-1,2.569697425E-2,3.305133879E-1
1.366294688E2,2.719582617E-2,-9.239586443E-2,3.040336967E-1
1.367294688E2,7.100892067E-1,7.156182826E-2,1.664557755E-1
1.368294688E2,6.174935102E-1,3.976452947E-1,7.009628415E-2
1.369294688E2,-1.855411530E-1,-4.409953952E-2,-1.292176545E-1
1.370294688E2,3.656531274E-1,-2.373847663E-1,1.548480093E-1
1.371294688E2,-3.467343003E-2,2.188156545E-1,1.665390446E-3
1.372294688E2,-5.410520434E-1,1.195750386E-1,-2.577857971E-1
1.373294688E2,3.445859551E-1,3.049496412E-1,-3.061487377E-1
1.374294688E2,-7.708593011E-1,1.469540596E-1,-5.644008517E-2
1.375294688E2,-1.464377791E-1,-1.618593037E-1,1.331646293E-1
1.376294688E2,1.530327350E-1,8.343606442E-2,2.105220109E-1
1.377294688E2,-3.936483562E-1,2.068248391E-1,1.276188791E-1
1.378294688E2,5.187191963E-1,5.752258748E-2,-3.773608208E-1
1.379294688E2,1.170353174E0,3.056657612E-1,-2.618826628E-1
1.380294688E2,9.079209566E-1,7.847320288E-2,1.363788247E-1
1.381294688E2,2.056257576E-1,-1.078173816E-1,1.127635911E-1
1.382294688E2,-3.411219418E-1,2.749226689E-1,2.055258453E-1
1.383294688E2,-6.611933112E-1,-5.056125671E-2,2.145022899E-2
1.384294688E2,-3.408388197E-1,-1.483862847E-1,9.719219059E-2
1.385294688E2,-2.627653182E-1,1.289844960E-1,4.839624837E-2
1.386294688E2,-7.858644724E-1,1.146787852E-1,-3.170737028E-1
1.387294688E2,-2.124039084E-1,2.472605258E-1,-8.010361791E-1
1.388294688E2,-1.167605296E-1,-1.834261119E-1,-4.212272167E-1
1.389294688E2,9.892419912E-3,-3.425708115E-1,2.339540571E-1
1.390294688E2,1.210239232E-1,-8.893185295E-3,5.051129460E-1
1.391294688E2,-2.407821566E-1,2.476768792E-1,2.074243873E-1
1.392294688E2,5.121741891E-1,3.049330115E-1,-9.572664648E-2
1.393294688E2,1.212570816E-1,-1.647737324E-1,-3.567599356E-1
1.394294688E2,-5.351399183E-1,-5.056125671E-2,-2.279586494E-1
1.395294688E2,1.169104129E-1,-2.796190605E-2,-1.990641207E-1
1.396294688E2,2.694601715E-1,1.055191383E-1,-1.290511042E-1
1.397294688E2,-1.357126683E-1,2.104553878E-1,-1.068181470E-1
1.398294688E2,4.771343619E-2,-3.551778197E-1,-2.259435207E-1
1.399294688E2,2.265264094E-1,-8.706661314E-2,-2.186990827E-1
1.400294688E2,-5.810547248E-2,6.037040353E-1,-3.058489561E-1
1.401294688E2,7.065252662E-1,1.451887488E-1,-7.452955246E-1
1.402294688E2,6.922861934E-1,2.002298981E-1,-7.794526815E-1
1.403294688E2,3.345269859E-1,1.661393493E-1,-4.886422157E-1
1.404294688E2,-1.688689351E0,-2.710589468E-1,-5.054460168E-1
1.405294688E2,-7.918265462E-1,-5.352398753E-1,-3.236186802E-1
1.406294688E2,-4.672586024E-1,-3.881025910E-1,4.016921669E-2
1.407294688E2,9.760020971E-1,-1.442394704E-1,1.253539473E-1
1.408294688E2,-4.689073563E-1,-1.234220862E-1,4.613964260E-1
1.409294688E2,-3.094295561E-1,-7.547549903E-2,2.725911140E-1
1.410294688E2,1.534490824E0,4.235421121E-1,3.600574136E-1
1.411294688E2,3.239350915E-1,4.685076475E-1,2.444793284E-2
1.412294688E2,-6.652568579E-1,-3.234688044E-1,-4.589649737E-1
1.413294688E2,-1.693369001E-1,-9.697568417E-2,-2.973554730E-1
1.414294688E2,1.256703585E-1,-1.550645083E-1,-5.254307017E-2
1.415294688E2,-8.238853216E-1,-7.124540210E-1,5.026481748E-1
1.416294688E2,-3.914167285E-1,-1.486527473E-1,6.852248907E-1
1.417294688E2,-6.806284189E-1,1.488859057E-1,9.619295597E-2
1.418294688E2,-4.915899634E-1,-3.271826208E-1,-8.213872313E-1
1.419294688E2,3.691171408E-1,-7.188991308E-1,-3.303135335E-1
1.420294688E2,-7.164343596E-1,-5.031644106E-1,9.240252376E-1
1.421294688E2,-1.150268555E0,-1.087366700E0,1.839423776E0
1.422294688E2,-8.188558221E-1,-2.767046392E-1,3.040086985E0
1.423294688E2,-1.210505724E0,-9.074712545E-2,8.066152334E-1
1.424294688E2,1.491024137E0,1.218915939E0,-6.355463266E-1
1.425294688E2,7.194820046E-1,6.423743963E-1,-2.688439786E-1
1.426294688E2,-2.056024551E0,1.047530584E-2,2.727243602E-1
1.427294688E2,-5.256971717E-1,-3.796590567E-1,4.345003664E-1
1.428294688E2,-1.806948632E-1,2.370017171E-1,2.143524140E-1
1.429294688E2,9.742534161E-1,2.652134299E-1,7.763383985E-1
1.430294688E2,-8.392235637E-1,-5.894150138E-1,7.676450610E-1
1.431294688E2,-4.556008875E-1,-6.631585211E-2,1.126536727E0
1.432294688E2,-2.629818022E-1,1.468874365E-1,6.924859881E-1
1.433294688E2,-5.182029009E-1,6.312162876E-1,-5.748927966E-2
1.434294688E2,-8.436868340E-2,4.835627675E-1,-3.478667736E-1
1.435294688E2,-3.841889203E-1,5.075277686E-1,-3.301969767E-1
1.436294688E2,-3.098126054E-1,7.334379852E-2,-4.866271019E-1
1.437294688E2,-8.240685463E-1,-5.470308065E-1,3.769111633E-1
1.438294688E2,1.536822319E-1,-6.128637120E-3,1.168970942E0
1.439294688E2,-3.443527818E-1,-1.542318165E-1,1.123955369E0
1.440294688E2,8.955137730E-1,-1.138127819E-1,1.114429355E0
1.441294688E2,8.408223391E-1,1.298138618E0,4.742199481E-1
1.442294688E2,5.602207184E-1,1.634147763E0,-1.606585503E0
1.443294688E2,-1.516321421E0,6.688874364E-1,-2.158712387E0
1.444294688E2,-4.421278536E-1,5.813544989E-1,-9.846454859E-1
1.445294688E2,1.536988914E-1,5.043801665E-1,-1.075642347E0
1.446294688E2,-2.629818022E-1,3.179230541E-2,-1.312311053E0
1.447294688E2,6.180596948E-1,-2.985545397E-1,-5.973089337E-1
1.448294688E2,2.132532448E-1,-5.877496004E-1,1.006562039E-1
1.449294688E2,2.751724720E-1,-2.936083376E-1,-3.756454885E-1
1.450294688E2,3.770444095E-1,3.833062649E-1,-6.109651327E-1
1.451294688E2,-1.102655008E-1,1.195916906E-1,-7.707593441E-1
1.452294688E2,-7.877296768E-3,9.204613417E-2,-8.133100867E-1
1.453294688E2,3.462679982E-1,1.087166891E-1,-7.573529482E-1
1.454294688E2,8.513475955E-2,-1.134463996E-1,-4.715886116E-1
1.455294688E2,2.326883525E-1,-2.236619443E-1,-4.062220454E-1
1.456294688E2,5.572396517E-2,-3.593246639E-1,-5.993906856E-1
1.457294688E2,-4.844787419E-1,-4.123340249E-1,-4.784500301E-1
1.458294688E2,2.434967458E-1,-2.198315412E-1,-1.179596111E-1
1.459294688E2,5.848351717E-1,-8.517972827E-1,-9.192955494E-2
1.460294688E2,-1.754155755E-1,-4.925892055E-1,2.913767099E-1
1.461294688E2,5.985413492E-2,-2.560204864E-1,2.870966792E-1
1.462294688E2,1.722013801E-1,-7.574695349E-1,-2.038437873E-2
1.463294688E2,6.717019677E-1,-3.144257143E-2,1.204743460E-1
1.464294688E2,9.399630427E-1,-3.404058218E-1,3.832729757E-1
1.465294688E2,3.723313510E-1,-5.409188196E-2,4.864605665E-1
1.466294688E2,-9.051064253E-1,8.077143878E-2,-1.074843034E-1
1.467294688E2,2.378177643E-1,-1.838091463E-1,5.284284055E-2
1.468294688E2,4.879594222E-2,-1.284848750E-1,5.459982753E-1
1.469294688E2,-2.796024084E-1,2.321720868E-1,2.418480068E-1
1.470294688E2,-5.701464415E-1,5.370717645E-1,6.248545274E-2
1.471294688E2,1.655564606E-1,2.801686525E-1,-4.293043613E-1
1.472294688E2,2.033441812E-1,2.010126263E-1,2.959398925E-2
1.473294688E2,1.580938578E0,1.709356755E-1,-2.582521141E-1
1.474294688E2,2.449789345E-1,-1.826433688E-1,-2.481598407E-1
1.475294688E2,-9.507048130E-1,2.181661576E-1,5.112748966E-2
1.476294688E2,-1.545815468E-1,-3.373414874E-1,2.485428751E-1
1.477294688E2,-4.166140854E-1,8.528464288E-2,1.107984260E-1
1.478294688E2,9.492725949E-4,-1.535323411E-1,-3.791095018E-1
1.479294688E2,7.319391519E-2,3.772276044E-1,-2.592846453E-1
1.480294688E2,5.629019812E-3,3.021018207E-1,-4.382808208E-1
1.481294688E2,4.591481388E-2,5.545750260E-3,-2.063585371E-1
1.482294688E2,1.316990852E-1,-1.380608696E-2,-7.379345596E-2
1.483294688E2,-7.687442750E-2,-8.714988083E-2,6.796458364E-2
1.484294688E2,-3.460681438E-2,1.407254934E-1,-6.463380158E-2
1.485294688E2,1.665057391E-1,1.551311165E-1,-2.384839207E-1
1.486294688E2,-1.475869119E-1,1.228891611E-1,-8.601741493E-2
1.487294688E2,-2.736403048E-1,8.555110544E-2,-3.028179407E-1
1.488294688E2,4.756688178E-1,1.853079945E-1,-4.072878957E-1
1.489294688E2,7.795193195E-1,-1.615928411E-1,-1.844753027E-1
1.490294688E2,1.726010740E-1,-3.449689746E-1,2.133365162E-2
1.491294688E2,-4.603305757E-1,-1.927689463E-1,1.027379408E-1
1.492294688E2,4.945377111E-1,-1.942677945E-1,3.673851490E-2
1.493294688E2,-3.835560679E-1,-3.699165285E-1,-4.556508362E-2
1.494294688E2,-4.750692844E-1,-2.451454848E-2,3.493989259E-2
1.495294688E2,-6.293510646E-2,2.183826566E-1,1.069180667E-2
1.496294688E2,-7.717419416E-2,5.420846120E-2,-2.638145089E-1
1.497294688E2,7.921096683E-1,-2.166006863E-1,-3.462679982E-1
1.498294688E2,2.506412566E-1,-1.461047083E-1,-2.441462502E-2
1.499294688E2,4.379976913E-2,-5.016156286E-2,-2.682944015E-2
1.500294688E2,-2.654299438E-1,-1.052526757E-1,1.460547447E-1
1.501294688E2,-3.788763285E-2,-2.826667130E-1,6.607936621E-1
1.502294688E2,1.495520677E-2,-3.916998580E-2,5.506280661E-1
1.503294688E2,-5.529096350E-3,8.959800936E-3,4.580989480E-1
1.504294688E2,4.096860439E-2,1.128468588E-1,1.480199099E-1
1.505294688E2,1.533658057E-1,2.112381309E-1,-3.305800259E-2
1.506294688E2,-9.759188443E-2,1.825434566E-1,-1.645239294E-1
1.507294688E2,2.389335781E-1,-3.868702054E-2,-3.617228270E-1
1.508294688E2,-1.377611011E-1,7.276090980E-2,-2.775040269E-1
1.509294688E2,-3.480166495E-1,-1.377444416E-1,1.193918437E-1
1.510294688E2,5.807216465E-2,-4.405124485E-1,3.073311448E-1
1.511294688E2,-1.628085673E-1,-1.073011085E-1,3.102122843E-1
1.512294688E2,-4.785499573E-1,3.667189926E-2,5.200681686E-1
1.513294688E2,4.758353829E-1,-2.433801591E-1,3.546282351E-1
1.514294688E2,-3.971123695E-1,3.570763767E-1,-8.227028884E-3
1.515294688E2,5.832197517E-2,3.540120423E-1,2.441462502E-2
1.516294688E2,-9.692572989E-3,-2.391167581E-1,2.560204864E-1
1.517294688E2,-1.585451812E-1,9.979020059E-2,1.922526807E-1
1.518294688E2,-4.363822639E-1,-6.894716527E-3,-4.700064957E-1
1.519294688E2,4.023583531E-1,1.473370939E-1,-5.055959225E-1
1.520294688E2,1.056357175E-1,1.586784124E-1,-3.861707449E-1
1.521294688E2,-1.854745448E-1,1.904374063E-1,-3.625222147E-1
1.522294688E2,-2.931586802E-1,4.246745724E-3,-2.577524781E-1
1.523294688E2,-2.834827602E-1,7.755723596E-2,-4.708058760E-2
1.524294688E2,-1.662892401E-1,2.751225047E-2,-6.761485338E-2
1.525294688E2,1.700696796E-1,-2.371849120E-1,9.459418058E-2
1.526294688E2,2.172335386E-1,-1.537654996E-1,3.695334792E-1
1.527294688E2,-1.204243824E-1,3.190888092E-2,2.605003715E-1
1.528294688E2,-3.459682167E-1,-3.130934201E-3,1.723012924E-1
1.529294688E2,-2.153349854E-2,1.230223924E-1,2.128368989E-2
1.530294688E2,-1.388269514E-1,1.794458181E-1,-6.428407133E-2
1.531294688E2,-1.067015678E-1,1.837425381E-1,-2.587184012E-1
1.532294688E2,7.156349421E-1,1.103654280E-1,-6.317825317E-1
1.533294688E2,1.562136263E-1,1.512507647E-1,-7.433969975E-1
1.534294688E2,-2.726743817E-1,-1.078173816E-1,-3.674850762E-1
1.535294688E2,3.427373618E-2,-1.839423776E-1,1.658229232E-1
1.536294688E2,-1.406755298E-1,-1.945675761E-1,1.400260329E-1
1.537294688E2,-6.393434107E-2,-6.696534902E-2,7.624157518E-2
1.538294688E2,-2.717251182E-1,-1.960164681E-2,5.331414342E-1
1.539294688E2,-3.125938028E-2,-1.497519165E-1,4.449257255E-1
1.540294688E2,1.522499919E-1,1.510509104E-1,6.754823774E-2
1.541294688E2,1.478700191E-1,4.172802269E-1,-5.574894547E-1
1.542294688E2,-1.887053996E-1,1.143290550E-1,-5.890985727E-1
1.543294688E2,-3.004031479E-1,-6.628254056E-2,-1.100989655E-1
1.544294688E2,3.368918300E-1,-3.113280833E-1,2.140026726E-2
1.545294688E2,3.942478895E-1,-1.247377470E-1,3.826068044E-1
1.546294688E2,8.804919571E-2,-3.051161766E-1,4.313694537E-1
1.547294688E2,-2.377178371E-1,1.124638170E-1,-3.707991838E-1
1.548294688E2,-2.962063551E-1,-1.896713227E-1,-9.064887166E-1
1.549294688E2,-3.554609418E-1,-5.119910240E-1,3.868202567E-1
1.550294688E2,7.061588764E-1,-2.656964064E-1,1.285514951E0
1.551294688E2,-3.561937213E-1,-1.956833899E-2,7.494423985E-1
1.552294688E2,-2.199314684E-1,-8.516807109E-2,3.746961951E-1
1.553294688E2,7.672287226E-1,3.084469736E-1,1.457050145E-1
1.554294688E2,-1.368950959E-2,-2.706259489E-2,-1.637411863E-1
1.555294688E2,-1.588449478E-1,1.222063527E-1,-1.318273187E0
1.556294688E2,-1.738334596E-1,3.935317695E-2,1.437231991E-2
1.557294688E2,-5.297273993E-1,-4.911902547E-1,8.543286920E-1
1.558294688E2,-5.885156989E-1,3.318290412E-1,3.969458342E-1
1.559294688E2,1.735719919E0,3.560105264E-1,1.700197160E-1
1.560294688E2,-5.936950445E-1,-9.927392751E-2,7.590349913E-1
1.561294688E2,-7.047765851E-1,3.850382864E-1,-3.432369605E-2
1.562294688E2,4.688240886E-1,2.189322263E-1,-5.308765173E-1
1.563294688E2,9.715222120E-1,4.979017973E-1,-4.846952558E-1
1.564294688E2,-8.788265288E-2,1.296006888E-1,-5.270294547E-1
1.565294688E2,-1.629817724E0,2.128368989E-2,1.792293191E-1
1.566294688E2,2.873631418E-1,-1.721014529E-1,-4.063552618E-2
1.567294688E2,1.367618591E-1,2.720748484E-1,5.815377235E-1
1.568294688E2,1.025397539E0,-1.174100265E-1,4.824136496E-1
1.569294688E2,2.750892043E-1,7.750727236E-2,-1.870400012E-1
1.570294688E2,-6.571297646E-1,-2.557873130E-1,-4.704727978E-2
1.571294688E2,-1.032625318E0,1.495520622E-1,-9.406125546E-2
1.572294688E2,-5.745097399E-1,-2.614996135E-1,-1.181611180E0
1.573294688E2,-3.292477131E-2,-3.714820147E-1,-4.080539644E-1
1.574294688E2,3.086634576E-1,-2.904274464E-1,3.306466341E-1
1.575294688E2,-4.658596814E-1,-1.153782532E-1,6.729010344E-1
1.576294688E2,3.104287982E-1,-4.090032578E-1,1.295840293E-1
1.577294688E2,-3.161077797E-1,-3.003864884E-1,1.845252700E-2
1.578294688E2,6.587784886E-1,-6.243382096E-1,3.084969223E-1
1.579294688E2,-6.079174876E-1,4.986179173E-1,-1.146238327E0
1.580294688E2,2.971223295E-1,1.906539053E-1,7.282419205E-1
1.581294688E2,2.090931177E0,2.019286007E-1,6.614598036E-1
1.582294688E2,1.151700735E0,-3.830231428E-1,5.933952928E-1
1.583294688E2,1.864404678E-1,-3.890352324E-2,-2.159678340E-1
1.584294688E2,1.341188908E0,-6.050363556E-2,-7.467777729E-1
1.585294688E2,-5.679481030E-1,2.902609110E-1,-4.221098721E-1
1.586294688E2,-9.842957258E-1,2.360857576E-1,-1.493189037E-1
1.587294688E2,2.802685499E-1,-4.230091870E-1,1.612097956E-2
1.588294688E2,-4.958033860E-1,-8.250344396E-1,1.804117560E-1
1.589294688E2,4.796990752E-1,-1.975153089E-1,3.902509511E-1
1.590294688E2,3.891351521E-1,-8.650038391E-2,-8.575095236E-2
1.591294688E2,2.356694043E-1,1.712854058E-1,-9.099693596E-2
1.592294688E2,-9.217270017E-1,-3.240849823E-2,-7.217469215E-1
1.593294688E2,-4.662926793E-1,-5.380710363E-1,2.298738509E-1
1.594294688E2,-4.017587900E-1,-3.177565038E-1,7.508579493E-1
1.595294688E2,-9.017589688E-1,2.106052786E-1,3.513640761E-1
1.596294688E2,-3.217534423E-1,3.815409541E-2,-1.636412740E-1
1.597294688E2,5.020152926E-1,-4.439598024E-1,-1.163608357E-1
1.598294688E2,5.121741891E-1,-9.442763776E-2,-5.402526855E-1
1.599294688E2,-2.339873612E-1,-3.172901869E-1,-3.892017528E-2
1.600294688E2,7.283085585E-1,2.204477340E-1,4.230591357E-1
1.601294688E2,-3.317624331E-1,-1.065017208E-1,5.456985235E-1
