"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.580675504E2,8.018874526E-1,1.165254784E1,-1.663744736E1
1.581675504E2,-8.793959618E0,9.715039253E0,-6.491302490E0
1.582675504E2,8.648586869E-1,1.889169121E1,-5.986895561E0
1.583675504E2,3.214796543E0,-8.716986656E0,8.284150124E0
1.584675504E2,1.765570164E0,-2.185345650E0,2.985929489E0
1.585675504E2,-1.836203337E-1,6.750215292E-1,2.722053528E0
1.586675504E2,4.984856844E-1,-3.537287951E0,3.479135513E0
1.587675504E2,-3.704527617E-1,1.083732963E0,-4.040991783E0
1.588675504E2,2.326939106E0,5.928119183E0,-7.741359711E0
1.589675504E2,2.638816833E0,4.558398724E0,-3.323523521E0
1.590675504E2,-7.106769681E-1,2.639870644E-1,-2.831141949E0
1.591675504E2,3.079096794E0,5.154272079E0,-6.055517673E0
1.592675504E2,1.526343942E0,1.700958133E0,-1.122617722E0
1.593675504E2,-2.177344084E0,-4.761746407E0,3.214796066E0
1.594675504E2,-3.329972327E-1,3.428827524E0,-2.836818218E0
1.595675504E2,-8.565129638E-1,-7.084244728E0,1.279876709E1
1.596675504E2,-2.313365698E0,-5.209674835E0,1.342881203E0
1.597675504E2,4.119537830E0,-4.221254826E0,4.688783646E0
1.598675504E2,1.494662046E0,3.879765749E0,-1.907654285E0
1.599675504E2,1.705579758E0,-3.289358377E0,-1.222740173E0
1.600675504E2,-3.391182661E0,2.457489967E-1,2.518808365E0
1.601675504E2,3.873589039E-1,-8.500241041E-1,1.363397598E0
1.602675504E2,-2.017246485E0,-2.529181480E0,3.342935562E0
1.603675504E2,5.519184113E0,2.958640099E0,-8.307676315E0
1.604675504E2,9.118248820E-1,4.756739616E0,-4.647176743E0
1.605675504E2,1.472427845E0,-1.086672783E0,-3.668944359E0
1.606675504E2,-1.265289545E0,1.958508492E0,-7.900611401E0
1.607675504E2,-1.851384521E0,7.336270809E0,-6.319760323E0
1.608675504E2,7.238531113E-1,-1.655315876E0,7.675838470E-1
1.609675504E2,-1.959568262E0,-5.780535698E0,3.137700081E0
1.610675504E2,-4.148702621E0,-1.094477177E-1,-3.993513584E0
1.611675504E2,-3.348218203E0,-5.766000748E0,5.730005264E0
1.612675504E2,3.302857876E-1,3.537209511E0,-7.438824654E0
1.613675504E2,1.042607546E0,7.082982540E0,-9.508054733E0
1.614675504E2,1.110509515E0,-1.854368091E0,2.527581215E0
1.615675504E2,-4.495087862E-1,-3.739533424E-1,-8.045349121E-1
1.616675504E2,-8.731046915E-1,-4.830699444E0,3.212421417E0
1.617675504E2,-2.416119576E-1,-4.711147308E0,3.818333626E0
1.618675504E2,-2.481550574E-1,-6.135769844E0,5.816017151E0
1.619675504E2,-7.237159014E-1,-5.097492695E0,2.632658005E0
1.620675504E2,-7.753570676E-1,-5.531086922E0,4.931178093E0
1.621675504E2,1.893359542E0,6.867653847E0,-6.469391346E0
1.622675504E2,6.656770110E-1,5.306755543E0,-7.641986847E0
1.623675504E2,-2.492434978E-1,4.305274963E0,-7.908682823E0
1.624675504E2,-4.723727703E-1,-4.028681517E-1,8.870315552E-2
1.625675504E2,6.508704424E-1,-5.368053913E0,3.828795433E0
1.626675504E2,-8.741599321E-2,-4.311721802E0,3.132882118E0
1.627675504E2,3.437530696E-1,-1.324836016E-1,-6.144971848E-1
1.628675504E2,3.173923492E-1,-1.387904644E0,5.511846542E-1
1.629675504E2,-1.695523143E0,-1.033579111E0,-9.385023117E-1
1.630675504E2,6.581072807E-1,-1.752704024E0,-2.717275620E-1
1.631675504E2,-9.987812042E-1,-1.649236679E-1,6.948099136E-1
1.632675504E2,2.221111298E0,-2.894145250E-1,-2.680152893E0
1.633675504E2,-3.255255222E0,-4.054547310E0,4.887278557E0
1.634675504E2,1.672736526E0,-1.284063935E0,-2.731784821E0
1.635675504E2,-1.682238340E0,1.383227110E-1,2.998515129E0
1.636675504E2,-2.233241796E-1,-1.178435326E0,-4.769468307E-1
1.637675504E2,-1.418477774E0,-3.445071697E0,3.116880417E0
1.638675504E2,-1.993686914E0,-3.952266216E0,2.800327301E0
1.639675504E2,2.003741264E0,-1.103258371E0,-1.339173317E0
1.640675504E2,2.287105083E0,8.430795670E-1,-3.240912437E0
1.641675504E2,-9.648859501E-1,1.113286972E0,-1.563725471E0
1.642675504E2,-1.517684460E-1,2.975019217E0,-2.079840660E0
1.643675504E2,1.622650385E0,-9.154251218E-1,-2.980079651E0
1.644675504E2,1.176778316E0,-6.372258186E0,5.959921837E0
1.645675504E2,-2.258127928E-2,-2.161357403E0,2.700881958E-1
1.646675504E2,-3.653395176E0,-6.667674065E0,8.315319061E0
1.647675504E2,-4.473342299E-1,-9.745337486E0,7.299796104E0
1.648675504E2,-3.571843386E0,-7.404810429E0,6.105637550E0
1.649675504E2,4.021280289E0,4.998457432E-1,-2.706922531E0
1.650675504E2,2.975898266E0,-1.633583784E0,-4.078178406E-1
1.651675504E2,3.971863985E-1,-6.824106693E0,7.133143425E0
1.652675504E2,-1.205131650E0,6.139757633E-1,-2.076395988E0
1.653675504E2,-4.253798485E0,-9.962838292E-1,-3.760509491E0
1.654675504E2,-4.076450825E0,-3.582333088E0,4.800630569E0
1.655675504E2,1.664397001E0,9.607452154E-1,-5.100724697E0
1.656675504E2,1.665701747E0,4.692693710E0,-4.308488846E0
1.657675504E2,1.039642453E0,-1.939937115E0,-1.374994278E0
1.658675504E2,-1.412986040E0,-5.139001608E-1,-9.365625381E-1
1.659675504E2,-8.528769612E-1,-3.006795406E0,2.640831947E0
1.660675504E2,-4.404420853E-1,-1.596970558E0,-6.717119217E-1
1.661675504E2,4.279617369E-1,-3.741854191E0,4.182245255E0
1.662675504E2,5.962577462E-1,1.458097696E0,-2.428779125E0
1.663675504E2,1.699426889E0,-2.195076942E-1,5.147552490E-2
1.664675504E2,-7.122817039E-1,-2.299337864E0,3.996295929E0
1.665675504E2,-1.063876867E0,-1.498053908E0,-8.893766403E-1
1.666675504E2,-1.772280812E0,-3.155086040E0,4.543483734E0
1.667675504E2,-3.184219360E0,-2.879883766E0,2.886011124E0
1.668675504E2,-1.093001366E0,-5.861993432E-1,2.738583565E0
1.669675504E2,2.008998156E0,4.025584698E0,-4.876756668E0
1.670675504E2,-4.010339379E-1,-8.560000062E-1,-7.665910721E-1
1.671675504E2,4.188262522E-1,-1.924981713E0,3.857812881E-1
1.672675504E2,-3.246794343E-1,-1.290788770E0,-2.147216797E-1
1.673675504E2,1.730556488E-1,5.625534058E-2,-6.421289444E-1
1.674675504E2,-4.852542281E-1,-7.984334826E-1,8.988189697E-2
1.675675504E2,-1.141988993E0,1.926975489E0,-2.624148369E0
1.676675504E2,-7.025551200E-1,-6.322575212E-1,-5.405235291E-2
1.677675504E2,-2.257698774E-2,-2.064510822E0,-4.522037506E-2
1.678675504E2,-6.913769245E-1,-3.371911049E0,5.535418510E0
1.679675504E2,8.239277005E-1,1.296114683E0,-3.242650986E0
1.680675504E2,-1.555163741E0,-1.744512081E0,2.588087082E0
1.681675504E2,-1.787256241E0,-9.055760503E-1,-3.725500107E-1
1.682675504E2,1.821810007E-1,1.966850042E0,-6.742922783E0
1.683675504E2,-1.142426968E0,7.892489433E-3,1.817248344E0
1.684675504E2,9.174407721E-1,-2.564043999E-1,-2.088069916E-1
1.685675504E2,-8.439312577E-1,-3.857765198E0,2.465645790E0
1.686675504E2,2.033717632E0,-1.199103832E0,-7.439918518E-1
1.687675504E2,9.067361355E-1,1.160458922E0,-1.802420616E0
1.688675504E2,-1.126239419E0,4.112446785E0,-1.875417709E0
1.689675504E2,-2.336281300E0,-2.598704100E-1,-6.624984741E-2
1.690675504E2,-1.037557602E0,-9.469686747E-1,-2.381010056E-1
1.691675504E2,3.869310617E-1,-1.309567809E0,-4.941835403E-1
1.692675504E2,4.986484051E-1,1.205918312E0,-9.103088379E-1
1.693675504E2,1.274881363E-1,-4.149009585E-1,1.352783203E0
1.694675504E2,7.993729115E-1,-3.729346752E0,3.070864677E0
1.695675504E2,-1.549549460E0,3.493614197E0,-6.070976257E0
1.696675504E2,1.556066036E0,1.150966883E0,-2.000413895E0
1.697675504E2,4.607944489E-1,1.372188568E0,1.264505386E0
1.698675504E2,-2.538691759E-1,9.103000164E-2,-7.302436829E-1
1.699675504E2,-2.557139397E-1,4.110682011E-2,1.277985573E0
1.700675504E2,1.566794515E-1,-1.885074019E0,-8.883361816E-1
1.701675504E2,1.669203997E0,-2.461005211E0,3.395462036E-2
1.702675504E2,-8.405054808E-1,-1.891987324E0,4.155454636E-1
1.703675504E2,2.117232323E0,2.298256397E0,-3.469860077E0
1.704675504E2,6.658411026E-1,1.701627731E0,-2.835370064E0
1.705675504E2,-9.697420597E-1,7.234771252E-1,-3.562755585E-1
1.706675504E2,3.414199352E0,-1.395886183E0,-9.890537262E-1
1.707675504E2,4.380524158E-2,1.621565104E0,-1.559385300E0
1.708675504E2,1.173216343E0,1.317449212E0,2.069358826E-1
1.709675504E2,7.722266316E-1,-2.701530457E-1,-1.307446480E0
1.710675504E2,1.879684925E0,-4.456384778E-1,2.463521957E-1
1.711675504E2,-1.543422937E0,-1.971398711E0,-1.545363426E0
1.712675504E2,-1.575759530E0,-1.071010947E0,-1.840791702E-1
1.713675504E2,1.691709280E0,1.979932070E0,-3.449487209E0
1.714675504E2,8.849377632E-1,7.247122526E-1,-2.597069740E0
1.715675504E2,1.354075432E0,2.780776978E0,-3.366894722E0
1.716675504E2,-4.598486423E-2,-4.319491863E0,2.561992645E0
1.717675504E2,3.062362671E-1,-1.114735842E0,4.680738449E-1
1.718675504E2,4.650545120E-1,-8.708131313E-2,8.691701889E-1
1.719675504E2,-2.339388132E-1,-8.792418838E-1,5.333480835E-1
1.720675504E2,3.048284769E0,2.082615852E0,-3.128326893E0
1.721675504E2,-1.240618467E0,-2.169505358E-1,2.771272659E-1
1.722675504E2,-1.595843554E0,-4.137051105E-1,-1.016741753E0
1.723675504E2,1.008076668E-1,1.179455519E0,-2.610940456E0
1.724675504E2,1.168149114E0,-2.096934319E0,2.694190025E0
1.725675504E2,-4.155383110E-1,-1.329522133E-1,-5.669784546E-1
1.726675504E2,7.278621197E-2,-2.869385242E0,-4.031944275E-1
1.727675504E2,-2.091037750E0,-2.375603676E0,2.107628822E0
1.728675504E2,-1.160224080E0,5.263767242E-1,-9.187688828E-1
1.729675504E2,-1.079390883E0,8.222746849E-1,-3.110694885E-2
1.730675504E2,-9.532999992E-2,1.055746913E0,-3.181713581E0
1.731675504E2,-1.690785885E0,-2.695348740E0,4.710655212E-1
1.732675504E2,-6.331000328E-1,-9.684402347E-1,2.728462219E-2
1.733675504E2,9.111576676E-1,8.994159698E-1,-1.327825546E0
1.734675504E2,3.446954012E0,2.018682480E0,-4.617847919E0
1.735675504E2,7.362499237E-1,-7.053223848E-1,2.098528862E0
1.736675504E2,1.265660524E-1,-1.446606874E0,-8.703460693E-1
1.737675504E2,2.096257210E-1,-1.238009930E0,-1.712845325E0
1.738675504E2,-5.293278694E-1,-2.793023586E-1,7.735366821E-1
1.739675504E2,-1.604932904E0,9.515604973E-1,8.696174622E-2
1.740675504E2,-6.448897123E-1,5.438231230E-1,1.382234573E0
1.741675504E2,-5.420935154E-1,-8.349602699E0,5.845432281E0
1.742675504E2,-1.336541414E0,7.808594704E-1,-7.868528366E-1
1.743675504E2,-1.011114120E-1,7.420464754E-1,-1.266911507E0
1.744675504E2,9.880359173E-1,1.872800589E0,-2.704330444E0
1.745675504E2,-7.606558800E-1,2.213208199E0,6.670436859E-1
1.746675504E2,-2.829531431E-1,-9.894418716E-2,-3.540663719E0
1.747675504E2,1.423825383E0,2.308383465E0,-3.863450050E0
1.748675504E2,1.499477029E0,-2.204529762E0,1.825243950E0
1.749675504E2,1.417491794E0,-3.156813622E0,4.577880859E0
1.750675504E2,-2.874131441E0,2.261353731E-1,3.285522461E-1
1.751675504E2,-9.433388710E-1,8.769240379E-1,-6.192789078E-1
1.752675504E2,3.599612117E-1,-3.299191952E0,2.076744080E0
1.753675504E2,-4.483804107E-1,7.591264248E-1,-1.968570709E0
1.754675504E2,1.009646058E-1,4.501383305E-1,-1.870016098E0
1.755675504E2,-6.640897989E-1,1.159533501E0,1.102245331E0
1.756675504E2,1.717425466E0,4.517649412E-1,-1.496865273E0
1.757675504E2,8.047667742E-1,3.122635365E0,-5.569000244E0
1.758675504E2,1.118966579E0,-2.319221020E0,1.666672707E0
1.759675504E2,-6.106454134E-2,-1.079141498E0,2.394907951E0
1.760675504E2,-3.524571657E-1,5.703528404E0,-3.284120560E0
1.761675504E2,2.312130928E-1,-2.373275757E0,3.658582687E0
1.762675504E2,8.077211380E-1,7.131590843E-1,-1.586294174E-1
1.763675504E2,-1.983049870E0,-5.461700439E0,4.639893532E0
1.764675504E2,-1.184201002E0,-4.392159462E0,2.859580040E0
1.765675504E2,-6.215195060E-1,1.418741465E0,-1.531771660E0
1.766675504E2,-5.700157285E-1,-1.430896282E0,2.627678871E0
1.767675504E2,9.717019796E-1,-4.649140358E0,4.436601639E0
1.768675504E2,2.699511051E-1,-2.081322908E0,4.234247208E-1
1.769675504E2,6.917682886E-1,-2.586532593E0,2.782020569E0
1.770675504E2,4.533972740E-1,6.378797054E0,-4.794249535E0
1.771675504E2,-1.952240109E0,-9.583291411E-1,1.002108574E0
1.772675504E2,5.304677486E-1,-7.330243587E-1,1.080061913E0
1.773675504E2,4.419996142E-1,-2.509608746E0,-6.710748672E-1
1.774675504E2,-4.279949665E-1,-1.071641088E0,7.166032791E-1
1.775675504E2,-1.593959093E0,-7.088605165E-1,-2.191336155E0
1.776675504E2,-6.885043383E-1,1.337260246E0,-2.113061428E0
1.777675504E2,1.138716042E-1,-6.530364752E-1,1.229267120E0
1.778675504E2,3.530567884E-1,-9.300180674E-1,-2.183794975E0
1.779675504E2,1.863448620E0,-2.206580639E0,1.762939453E0
1.780675504E2,8.708685637E-2,6.316660643E-1,-2.268703461E0
1.781675504E2,-1.686838865E0,-6.460006237E-1,1.959205627E0
1.782675504E2,1.905207634E-1,3.760888100E0,-3.926279068E0
1.783675504E2,-7.244187593E-2,2.899026871E-2,-1.239557266E0
1.784675504E2,-2.011248112E0,-3.259852409E0,2.521972656E0
1.785675504E2,1.355644226E0,-1.350833535E0,-5.751094818E-1
1.786675504E2,1.520939112E0,-2.427665234E0,4.449768066E0
1.787675504E2,-1.596583605E0,-9.889805317E-2,3.881833076E0
1.788675504E2,-1.164743781E0,1.892938256E0,-4.421454430E0
1.789675504E2,3.193867803E-1,-5.232295036E0,2.427000999E0
1.790675504E2,1.678103209E0,-2.836064816E0,2.888570786E0
1.791675504E2,6.318795681E-2,3.752995968E0,1.922986984E0
1.792675504E2,2.407470942E-1,-1.908474803E0,4.835287094E0
1.793675504E2,-9.335960150E-1,-3.286352158E-1,-8.319311142E-1
1.794675504E2,-2.630716562E-1,-1.243072987E0,4.468736649E-1
1.795675504E2,1.839042306E-1,1.972129345E-1,-1.005965233E0
1.796675504E2,1.246582031E0,1.024641037E0,-2.050952911E-1
1.797675504E2,-8.887897730E-1,2.857372284E0,-1.791786194E0
1.798675504E2,-7.388401031E-2,-8.205024004E-1,-1.656452179E0
1.799675504E2,6.125110388E-1,-9.148041010E-1,1.069517136E0
1.800675504E2,1.710815191E0,3.941250324E0,-5.126831532E0
1.801675504E2,-7.136318684E-1,-8.697437644E-1,-1.752740860E0
1.802675504E2,-1.991649389E0,1.685714722E-2,2.140092850E-1
1.803675504E2,-1.243561268E0,6.470636129E-1,-2.717305660E0
1.804675504E2,-3.717430830E-1,-4.724075317E0,5.614789009E0
1.805675504E2,1.809383512E0,1.177969575E0,-2.025386810E0
1.806675504E2,1.397371054E0,-1.536752462E0,1.580507278E0
1.807675504E2,-8.480111361E-1,2.553699970E0,-6.692209244E-1
1.808675504E2,-1.511273623E0,-2.874370813E0,5.250854492E-1
1.809675504E2,1.653612852E-1,-4.797398448E-1,2.213214874E0
1.810675504E2,1.869624972E0,3.648456335E-1,-1.625060558E0
1.811675504E2,5.407733917E-1,1.082569242E0,-1.754140377E0
1.812675504E2,-3.062829971E-1,-3.320992947E0,2.962738991E0
1.813675504E2,-5.716273785E-1,1.307897806E0,-2.024363518E0
1.814675504E2,1.496700764E0,-1.686444759E0,1.684150696E-1
1.815675504E2,4.552379847E-1,-1.267966747E0,1.647897720E0
1.816675504E2,4.503391385E-1,-7.954108119E-1,-4.990749359E-1
1.817675504E2,1.630421877E-1,1.318532228E0,-6.784248352E-1
1.818675504E2,-5.162016153E-1,-7.553247213E-1,3.985853195E-1
1.819675504E2,-1.125787497E-1,1.766902328E0,-2.338207245E0
1.820675504E2,7.378605008E-1,2.110140324E-1,-1.611238480E0
1.821675504E2,-6.954211593E-1,-2.063176870E0,2.322660446E0
1.822675504E2,6.143053770E-1,-1.057134032E0,1.067715645E0
1.823675504E2,5.458097458E-1,1.841786742E0,-2.780964851E0
1.824675504E2,9.989254475E-1,-1.780486822E0,-1.005211830E0
1.825675504E2,1.478546858E-1,-1.634887099E0,1.925315857E0
1.826675504E2,-4.868886471E-1,-1.664572716E0,1.049165726E0
1.827675504E2,1.537742138E0,1.508607507E0,-2.596311569E0
1.828675504E2,1.373342395E0,-2.923414707E0,1.062804222E0
1.829675504E2,5.822342634E-2,-3.880648613E-1,2.837610245E-1
1.830675504E2,-9.356408715E-1,1.796297431E0,-1.188022614E0
1.831675504E2,-7.713771462E-1,1.010990143E-2,-1.576304436E0
1.832675504E2,-6.048511863E-1,-1.789524078E0,9.925708771E-1
1.833675504E2,-4.919091463E-1,-2.926418781E0,2.108074188E0
1.834675504E2,1.820825934E-1,1.958204508E-1,-7.094335556E-1
1.835675504E2,2.695395947E-1,4.258341789E-1,-2.324305534E0
1.836675504E2,-2.005016804E-1,9.020128250E-1,-1.456778526E0
1.837675504E2,-4.995266199E-1,-1.250146270E0,8.651180267E-1
1.838675504E2,-4.418745041E-1,-1.409253359E0,1.085640907E0
1.839675504E2,-1.610606313E-1,-1.170927048E0,8.732995987E-1
1.840675504E2,-2.285967469E-1,-8.476706743E-1,1.237941742E0
1.841675504E2,7.025858164E-1,6.664840579E-1,-8.614540100E-1
1.842675504E2,-1.024470329E-1,-1.665170670E0,1.525794983E0
1.843675504E2,-3.421370387E-1,-1.708401203E0,1.124217033E0
1.844675504E2,-3.261958361E-1,-1.080983281E0,2.618904114E-1
1.845675504E2,-4.588584900E-1,7.206416130E-2,1.160053253E0
1.846675504E2,-9.393705130E-1,-2.452903748E0,4.494499207E0
1.847675504E2,-2.105602741E0,1.130990505E0,-1.382822990E0
1.848675504E2,-3.874981999E-1,-2.262372971E0,-2.039844990E0
1.849675504E2,-1.693232298E0,-1.181923866E0,1.240265846E0
1.850675504E2,-1.365379572E0,-1.449152827E0,4.881582260E-1
1.851675504E2,3.949587643E-1,-1.531180143E-1,-3.139820099E-1
1.852675504E2,-6.797333360E-1,-2.075495005E0,1.863080025E0
1.853675504E2,4.145825803E-1,1.222570419E0,-2.032559872E0
1.854675504E2,1.491716504E-1,8.601191044E-1,-9.242343903E-1
1.855675504E2,-6.955778599E-2,1.348276615E0,-9.798660278E-1
1.856675504E2,5.453146696E-1,-1.957417130E-1,-7.855501175E-1
1.857675504E2,-3.108347654E-1,8.597028255E-2,-8.025293350E-1
1.858675504E2,5.956858397E-1,-1.225689650E0,-2.051467896E-1
1.859675504E2,4.564213753E-2,-1.454335213E0,1.808194160E0
1.860675504E2,8.156930208E-1,-8.031636477E-1,-1.311626434E-1
1.861675504E2,-7.095776796E-1,-2.305979967E0,2.570807457E0
1.862675504E2,2.128461599E-1,-6.857351065E-1,2.393083572E-1
1.863675504E2,1.180884957E0,-1.095084906E0,-3.487920761E-1
1.864675504E2,1.130015850E-1,1.293778539E0,-8.313846588E-2
1.865675504E2,-2.045463324E-1,-2.976061821E0,2.626063347E0
1.866675504E2,-9.260979891E-1,-2.898995638E0,1.806099892E0
1.867675504E2,-9.183216095E-2,-2.447520256E0,3.062768936E0
1.868675504E2,7.428303957E-1,-2.002274036E0,2.084477425E0
1.869675504E2,5.655785799E-1,-9.013730288E-2,-6.217107773E-1
1.870675504E2,9.222753048E-1,1.472242594E0,-5.268020630E-1
1.871675504E2,-6.986272335E-1,-1.562766552E0,1.739880562E0
1.872675504E2,1.608346701E-1,-1.838360310E0,6.323890686E-1
1.873675504E2,-1.002548933E0,9.463805556E-1,-3.387422562E-1
1.874675504E2,-3.997907639E-1,-7.162151337E-1,7.270307541E-1
1.875675504E2,8.784837127E-1,-2.055387020E0,1.863647461E0
1.876675504E2,-1.329228878E0,1.760376692E-1,-8.403301239E-1
1.877675504E2,4.635114670E-1,-3.178691268E-1,-4.070281982E-2
1.878675504E2,1.205860496E0,-2.222807109E-1,-3.462324142E-1
1.879675504E2,-2.155708671E-1,-2.004899025E0,2.246252060E0
1.880675504E2,1.527025342E0,2.098708153E-1,-3.124967575E0
1.881675504E2,-7.393419743E-1,-4.084438086E-1,-1.818933487E-1
1.882675504E2,-1.028306246E0,-1.220156670E0,-1.953840256E-1
1.883675504E2,-8.209205866E-1,-4.139631093E-1,-6.164455414E-2
1.884675504E2,7.468429208E-1,2.186382532E0,-2.973850250E0
1.885675504E2,5.828877091E-1,3.889676929E-1,-1.469812393E-1
1.886675504E2,-8.490220904E-1,1.321257591E0,-2.445310593E0
1.887675504E2,-9.920014739E-1,-8.108687997E-1,8.984785080E-1
1.888675504E2,-5.784231424E-2,7.087420821E-1,-9.232559204E-1
1.889675504E2,-3.592834473E-1,2.465583682E-1,-1.794624329E-1
1.890675504E2,-6.050866842E-1,-7.646071911E-1,1.564037323E0
1.891675504E2,1.837902665E-1,-1.360196471E-1,-2.025489807E-1
1.892675504E2,-1.379084587E-1,-1.465968132E0,1.241033554E0
1.893675504E2,2.641156316E-1,-5.451521873E-1,-8.398971558E-1
1.894675504E2,-1.291755438E0,-1.203294039E0,1.147715569E0
1.895675504E2,-9.179031253E-1,-2.133596182E0,2.268192291E0
1.896675504E2,6.085432768E-1,-1.723350644E0,1.999058723E0
1.897675504E2,2.506669521E0,6.921563148E-1,-2.015924454E0
1.898675504E2,5.104377270E-1,5.638931394E-1,-1.169051170E0
1.899675504E2,-1.091504216E0,1.584932566E0,-1.276536942E0
1.900675504E2,7.201020122E-1,4.776347876E-1,-1.760530472E-1
1.901675504E2,1.228113651E0,-5.399767160E-1,1.563920975E-1
1.902675504E2,5.873757601E-1,3.715817332E-1,8.839988708E-1
1.903675504E2,6.191540956E-1,-1.583589911E-1,-5.466232300E-1
1.904675504E2,-1.597205639E0,-5.174298286E-1,2.391271591E-1
1.905675504E2,-1.004798293E0,-1.597874641E0,2.199822426E0
1.906675504E2,-1.822373867E-1,1.052889943E0,-8.986253738E-1
1.907675504E2,-8.972501755E-2,8.537621498E-1,-6.734590530E-1
1.908675504E2,1.956049204E-1,5.768591166E-1,-4.095935822E-2
1.909675504E2,4.475623369E-2,1.520946741E0,-1.179118156E0
1.910675504E2,1.630410671E0,-4.978656769E-3,-4.153308868E-1
1.911675504E2,-5.559413433E-1,-1.145684481E0,1.712253571E0
1.912675504E2,-6.448943615E-1,-2.508530617E-1,4.412584305E-1
1.913675504E2,-1.604938507E-2,6.195369363E-1,-1.893813610E0
1.914675504E2,6.624544859E-1,-6.446885467E-1,1.122856140E-2
1.915675504E2,4.171308875E-1,-2.610654831E-1,-1.055528641E0
1.916675504E2,-1.864451170E-1,-7.317295671E-1,6.021928787E-1
1.917675504E2,-9.774571657E-1,3.369001746E-1,1.367177963E-1
1.918675504E2,-2.415816188E-1,2.311524153E-1,2.220439911E-2
1.919675504E2,-1.172293305E0,1.703904390E0,-1.955606461E0
1.920675504E2,-3.491159081E-1,-2.274464965E-1,1.149751663E0
1.921675504E2,4.934241176E-1,1.201603413E0,-7.929391861E-1
1.922675504E2,-2.238948345E-1,6.900918484E-2,2.024583817E-1
1.923675504E2,7.414436340E-1,-3.732436895E-2,3.380870819E-2
1.924675504E2,1.501031518E-1,-1.844004869E0,2.390328407E0
1.925675504E2,6.432066560E-1,-1.268404007E0,9.862909317E-1
1.926675504E2,-3.563798666E-1,-8.606417179E-1,1.475620270E0
1.927675504E2,-2.004917860E-1,-3.432486653E-1,8.444280624E-1
1.928675504E2,2.238014936E-1,-2.069212198E0,1.819950104E0
1.929675504E2,-1.240071058E-1,-1.380924106E0,8.095645905E-1
1.930675504E2,-3.761191964E-1,-2.623845041E-1,5.077943802E-1
1.931675504E2,-8.559613228E-1,-1.824524701E-1,-1.329068184E0
1.932675504E2,-7.311801910E-1,-1.899832487E0,1.910440445E0
1.933675504E2,5.482947826E-1,-1.221602082E0,-3.847141266E-1
1.934675504E2,1.257645488E-1,-7.952755690E-2,-2.489013672E-1
1.935675504E2,-5.489205122E-1,-5.576496720E-1,-9.143037796E-1
1.936675504E2,1.165918112E0,-5.491380095E-1,6.563367844E-1
1.937675504E2,-2.257469893E-1,-8.550479412E-1,8.480424881E-1
1.938675504E2,1.300870895E0,-6.427469254E-1,5.308370590E-1
1.939675504E2,1.376906633E0,1.138692498E0,-1.244152069E0
1.940675504E2,3.503327370E-1,2.401064634E-1,6.896972656E-3
1.941675504E2,-1.053531051E0,1.944109797E-1,-5.220603943E-2
1.942675504E2,-6.530539989E-1,1.353981018E0,-2.172708988E0
1.943675504E2,-8.740842342E-3,1.045229077E0,-2.126784801E0
1.944675504E2,-9.320914745E-2,2.065972328E0,-3.039123535E0
1.945675504E2,3.165708184E-1,1.818011999E-1,-7.598333359E-1
1.946675504E2,-3.670746088E-1,1.299502730E0,-9.781589508E-1
1.947675504E2,-6.759932041E-1,-9.943922162E-1,5.575189590E-1
1.948675504E2,-3.673076034E-1,1.426574588E0,-1.113697052E0
1.949675504E2,-1.535022259E-1,5.782009959E-1,-1.048898697E-1
1.950675504E2,-2.626258135E-2,8.078342080E-1,-1.098385811E0
1.951675504E2,-5.222262740E-1,4.957296848E-1,5.385026932E-1
1.952675504E2,-5.826961994E-2,2.558358312E-1,-4.841327667E-2
1.953675504E2,-4.627072215E-1,1.188773394E0,-1.939506531E-1
1.954675504E2,-8.831289411E-1,-7.586435080E-1,7.454090118E-1
1.955675504E2,-4.467277527E-1,-1.390576363E-1,8.188762665E-1
1.956675504E2,-5.143517256E-1,-1.827890277E-1,2.413692474E-1
1.957675504E2,-7.681864500E-2,-3.668856919E-1,5.473861694E-1
1.958675504E2,3.549727798E-1,-1.117338061E0,1.233163834E0
1.959675504E2,-5.310608745E-1,-1.011307478E0,7.994947433E-1
1.960675504E2,4.053255916E-1,-6.558748484E-1,7.237949371E-1
1.961675504E2,-3.580451012E-3,-7.461680174E-1,6.708221436E-1
1.962675504E2,-3.230559826E-2,-1.342948198E0,5.196990967E-1
1.963675504E2,-1.118879318E-1,-1.804108024E-1,5.177659988E-1
1.964675504E2,4.434717894E-1,-1.958094835E-1,-1.606924057E0
1.965675504E2,1.595233679E-1,-1.375356913E0,9.812383652E-1
1.966675504E2,-7.619643211E-2,-8.832637072E-1,8.535728455E-1
1.967675504E2,2.001358271E0,2.651849985E0,1.002000809E0
1.968675504E2,1.402466893E0,1.472169757E-1,-2.908124924E-1
1.969675504E2,-2.746475935E-1,-2.615035534E0,2.352903366E0
1.970675504E2,-8.358472586E-1,-3.127789497E0,2.799454689E0
1.971675504E2,-1.348448277E0,1.537850380E0,-1.065189362E0
1.972675504E2,1.301757097E-1,3.007063150E0,-1.678930283E0
1.973675504E2,6.248878241E-1,-2.077735424E0,8.234329224E-1
1.974675504E2,-5.500978231E-1,7.134808302E-1,-3.267669678E-1
1.975675504E2,-5.362844467E-2,3.883606791E-1,-8.322572708E-1
1.976675504E2,4.672473073E-1,-4.998104572E-1,2.946901321E-1
