Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
10.833211,-0.187072,0.339020,0.126751
10.933211,1.039357,-0.253349,-0.376282
11.033211,-1.642874,-0.415071,-0.193333
11.133211,0.942232,-0.210590,-0.153781
11.233211,0.055740,0.263733,0.314434
11.333211,-0.074982,0.302217,0.347267
11.433211,-0.000611,0.297635,0.162638
11.533211,0.285571,0.073454,-0.067651
11.633211,-0.080326,-0.498146,-0.203107
11.733211,0.272285,-0.079563,-0.221279
11.833211,-0.107662,0.199594,0.303438
11.933211,-0.003360,0.228457,0.104302
12.033211,-1.057224,0.337493,-0.072080
12.133211,0.804333,0.176229,-0.037262
12.233211,-0.375213,-0.156988,0.144007
12.333211,0.217309,0.258999,0.093918
12.433211,-0.343754,-0.262512,0.063375
12.533211,0.748593,0.129347,-0.278699
12.633211,-0.237467,0.021074,-0.210742
12.733211,-0.815481,-0.558009,-0.100332
12.833211,0.688883,0.237467,-0.005192
12.933211,0.522274,0.583359,0.008552
13.033211,-0.900694,-1.016908,0.346503
13.133211,1.518108,-0.379642,-0.226930
13.233211,0.295956,0.391706,-0.071469
13.333211,-0.751953,0.384528,0.181880
13.433211,0.773180,0.063681,-0.009774
13.533211,0.204634,0.306340,-0.162333
13.633211,-0.323596,-0.356429,0.020769
13.733211,-0.630242,0.102622,0.084602
13.833211,0.599699,0.306798,0.317488
13.933211,0.089184,0.170426,-0.037414
14.033211,-0.565034,-0.242201,-0.056503
14.133211,-0.095903,-0.034360,0.013897
14.233211,0.879162,0.319473,-0.173633
14.333211,-1.208409,-0.018325,-0.012064
14.433211,-0.452791,-0.832890,0.222654
14.533211,0.761574,0.623217,-0.095750
14.633211,0.123544,0.489747,-0.135914
14.733211,0.199136,-0.525939,-0.271369
14.833211,0.090253,-0.323291,-0.480431
14.933211,0.733017,0.046577,-0.141258
15.033211,-0.515402,0.009163,0.170274
15.133211,0.121253,0.042301,0.092085
15.233211,1.662421,-0.040774,-0.056962
15.333211,-0.906345,0.643222,0.278394
15.433211,-1.295302,0.048257,0.144160
15.533211,0.156682,0.084908,-0.186461
15.633211,0.372922,0.093001,-0.220058
15.733211,-0.603364,0.177604,-0.060779
15.833211,-0.599394,0.064292,0.033597
15.933211,0.530063,-0.193639,0.132707
16.033211,1.119225,0.046730,0.007483
16.133211,-1.021489,0.194860,-0.002138
16.233211,-0.417820,-0.249837,0.115297
16.333211,1.394717,-0.257014,-0.046424
16.433211,-0.286640,0.535560,0.310005
16.533211,0.356888,0.816245,-0.267551
16.633211,-0.648567,-0.898404,0.353222
16.733211,0.977050,-0.609167,-0.017715
16.833211,-0.170426,-0.311838,0.239147
16.933211,-0.043676,0.723701,-0.040927
17.033211,-0.507003,-0.466229,0.122017
17.133211,-0.114687,-0.902680,-0.038331
17.233211,0.674681,-0.293359,0.251974
17.333211,0.918409,0.827545,0.376435
17.433211,-0.455234,0.298552,0.176688
17.533211,0.104149,-0.174091,-0.170885
17.633211,0.648109,-0.375060,-0.216240
17.733211,-0.435992,-0.582901,-0.294123
17.833211,0.845413,-0.043217,-0.095903
17.933211,-0.075592,0.426982,0.050089
18.033211,-0.661395,-0.486540,0.221890
18.133211,0.586566,-0.246630,0.009774
18.233211,0.742485,0.127056,0.087962
18.333211,0.062459,-0.215476,0.233955
18.433211,-0.400563,0.372311,0.089489
18.533211,-0.115450,0.168747,0.224639
18.633211,-0.081701,0.722480,0.089642
18.733211,0.264497,-0.088115,0.302369
18.833211,0.787077,-0.035124,-0.092696
18.933211,0.394302,0.829378,-0.267398
19.033211,-0.514792,0.793185,-0.308478
19.133211,-1.952115,-0.235634,-0.145229
19.233211,-0.788451,-0.556329,-0.395676
19.333211,-0.476003,-0.862058,-0.240216
19.433211,-0.777456,-0.522580,0.130263
19.533211,-0.767682,-0.413544,0.494786
19.633211,-0.523343,0.131332,0.564881
19.733211,0.354444,-0.723090,-0.252891
19.833211,0.785855,-0.128125,-0.777456
19.933211,0.625813,0.016187,0.073454
20.033211,-0.010232,0.718051,0.156071
20.133211,-0.605197,0.152254,0.498299
20.233211,-0.135761,0.760658,-0.009774
20.333211,0.001680,-0.478446,-0.013439
20.433211,-0.384070,-0.508378,-0.256098
20.533211,0.353222,-0.486234,-0.243270
20.633211,0.721258,0.215171,0.233955
20.733211,-0.042148,0.331232,0.229526
20.833211,0.235940,0.029015,0.116519
20.933211,0.103233,0.142175,0.085060
21.033211,0.092849,0.148894,-0.098194
21.133211,0.273507,0.265566,-0.302675
21.233211,0.034513,-0.332301,-0.107356
21.333211,-0.133470,-0.095292,0.085671
21.433211,-0.215476,-0.443781,0.287404
21.533211,-0.005650,0.627340,-0.062765
21.633211,-0.130721,-0.419194,0.078188
21.733211,0.113465,-0.322222,-0.117741
21.833211,0.182949,-0.247088,0.070553
21.933211,0.784328,0.268009,0.222348
22.033211,-1.332411,0.185087,0.229068
22.133211,0.146145,-0.064597,-0.038178
22.233211,0.136983,0.072385,-0.110411
22.333211,0.020922,0.198220,0.185087
22.433211,0.192570,0.240674,0.028252
22.533211,-1.040884,-0.165998,0.071316
22.633211,-0.020616,-0.114839,-0.204176
22.733211,0.166303,-0.362843,-0.464244
22.833211,-0.500589,-0.764170,-0.229526
22.933211,0.463175,0.457372,-0.760658
23.033211,0.158973,-0.955671,-0.298246
23.133211,-0.237161,-0.725228,-0.286793
23.233211,1.217571,-0.068109,-0.178978
23.333211,-0.263122,-0.269994,0.078952
23.433211,-0.572364,0.256556,-0.140189
23.533211,0.824796,-0.339936,-0.126751
23.633211,-0.255945,-0.497077,-0.225403
23.733211,0.008246,-0.526856,-0.282975
23.833211,0.709652,-0.410948,-0.287098
23.933211,0.582901,-1.250252,-0.410184
24.033211,10.496952,0.195624,-2.125443
24.133211,-2.633363,0.466382,-0.584123
24.233211,-0.218989,-0.599088,-0.325734
24.333211,-9.127279,-1.486344,0.448820
24.433211,3.126774,1.349514,-0.669183
24.533211,1.265676,-1.765196,-0.220974
24.633211,-0.192111,-0.041843,0.065361
24.733211,1.403116,-0.330927,0.584734
24.833211,-1.566365,0.215018,0.427593
24.933211,-0.554038,0.575265,0.168136
25.033211,-0.060321,0.166456,-0.247699
25.133211,0.201885,-1.053712,-0.404686
25.233211,-0.245102,-0.675292,-0.412016
25.333211,0.794101,-0.509141,-0.445613
25.433211,0.735613,-0.634518,-0.426830
25.533211,1.305228,-1.521621,-0.368952
25.633211,-1.079520,-0.317488,-0.032986
25.733211,-0.236551,-0.511279,0.270911
25.833211,0.844344,-0.424386,0.081701
25.933211,0.096667,-0.089795,0.598172
26.033211,0.065513,-0.103233,0.853964
26.133211,0.167219,0.404992,0.286182
26.233211,0.120642,0.054671,0.147367
26.333211,-0.056351,-0.284808,-0.190890
26.433211,0.035582,-0.179589,-0.176535
26.533211,0.529910,-0.444391,-0.311227
26.633211,0.606419,-0.719884,-0.325429
26.733211,0.240979,0.108884,0.196387
26.833211,-0.692395,0.097888,0.320542
26.933211,0.272896,0.138968,0.234565
27.033211,0.569615,-0.462717,-0.037109
27.133211,-0.647345,-0.283586,-0.280990
27.233211,0.508225,-0.585497,0.022449
27.333211,1.124570,0.477377,-0.076814
27.433211,-1.119225,0.532964,0.195624
27.533211,-2.201494,-0.033291,0.106593
27.633211,0.371853,-0.138510,-0.026725
27.733211,0.900389,-0.193639,0.093612
27.833211,-0.681706,0.563201,-0.124766
27.933211,0.150879,-0.535408,0.159889
28.033211,0.439810,0.779136,-0.012828
28.133211,0.066124,-0.383154,-0.051158
28.233211,0.239910,-0.414154,-0.235176
28.333211,0.009315,-0.156224,-0.102775
28.433211,-0.321611,0.319626,-0.047341
28.533211,-0.222501,-0.412780,0.388041
28.633211,0.252891,0.010079,0.237314
28.733211,-0.225555,0.293359,0.089947
28.833211,0.008246,0.295803,0.071927
28.933211,-0.275034,-0.810900,0.178520
29.033211,-0.037109,0.235787,-0.031153
29.133211,-0.148436,0.366508,0.081090
29.233211,0.364676,0.138051,0.006414
29.333211,-0.889241,-0.076509,-0.446224
29.433211,0.585039,-0.389721,-0.410184
29.533211,0.064444,0.011606,0.036498
29.633211,-0.336577,0.120795,0.320084
29.733211,0.327720,0.049784,0.032222
29.833211,-0.111327,-0.341311,0.114839
29.933211,-0.611153,0.188599,0.018020
30.033211,-0.173175,-0.162638,-0.071316
30.133211,-0.197304,-0.339784,-0.093154
30.233211,-0.300079,-0.145687,-0.278394
30.333211,0.021838,-0.267704,0.355819
30.433211,-0.474476,0.105524,0.478446
30.533211,0.162180,0.151643,0.229526
30.633211,0.193791,0.142175,-0.049020
30.733211,0.369715,-0.150574,-0.046883
30.833211,0.135303,-0.189210,0.046883
30.933211,-0.330316,-0.215629,0.090558
31.033211,0.195777,-0.069178,-0.144465
31.133211,0.464091,0.318710,-0.146756
31.233211,-0.132554,-0.453707,0.081395
31.333211,0.146756,0.214102,0.222348
31.433211,0.103691,0.081090,0.318251
31.533211,-0.076967,-0.154697,0.028099
31.633211,0.042148,-0.038942,-0.014813
31.733211,0.054060,-0.133623,-0.100790
31.833211,0.027030,-0.198220,-0.101401
31.933211,-0.070400,-0.206619,-0.137288
32.033211,-0.388193,0.226013,-0.398425
32.133211,-0.611305,-0.043676,0.097430
32.233211,-0.137593,0.170885,0.073760
32.333211,0.341464,-0.022143,-0.052991
32.433211,1.019809,0.095139,-0.242354
32.533211,0.045203,-1.248419,0.225708
32.633211,0.621079,-0.206161,-0.182338
32.733211,0.319779,-0.346045,0.024281
32.833211,-0.008552,-0.182796,0.138357
32.933211,-0.217920,-0.135303,-0.026572
33.033211,-0.605197,-0.186308,0.156530
33.133211,0.116672,-0.102775,-0.040163
33.233211,0.041843,-0.286182,-0.027794
33.333211,-0.340242,-0.198678,0.020005
33.433211,0.706139,0.384681,0.078188
33.533211,-0.141564,-0.167678,0.497077
33.633211,0.005650,-0.016798,0.127820
33.733211,-0.196693,-0.046577,-0.111174
33.833211,0.365287,0.181574,-0.405144
33.933211,0.916118,-0.411711,-0.223112
34.033211,-0.924212,-0.084602,0.069637
34.133211,0.094223,-0.138815,0.189515
34.233211,-0.049937,0.535866,0.214407
34.333211,0.414918,1.115713,0.248157
34.433211,0.217156,-0.337188,0.152865
34.533211,-0.803722,-0.079716,-0.257167
34.633211,0.035887,-0.271369,-0.323291
34.733211,-0.709346,-0.460121,0.139884
34.833211,0.100943,0.100332,-0.146451
34.933211,-0.318404,-0.279768,-0.045355
35.033211,0.546556,0.297483,0.164929
35.133211,-0.735766,0.971705,-0.307867
35.233211,0.343754,-0.517846,0.352917
35.333211,0.381627,0.013591,0.106440
35.433211,-0.424233,0.158057,0.329705
35.533211,0.595729,0.066582,0.133317
35.633211,-0.891073,-0.233649,0.005650
35.733211,1.134038,2.254026,-0.527314
35.833211,0.254723,-0.107509,-0.165845
35.933211,0.455692,-0.298552,0.046119
36.033211,-0.010995,-0.239605,-0.018631
36.133211,0.182338,-0.187836,0.093460
36.233211,0.257930,0.525176,-0.103844
36.333211,-1.013701,0.106746,0.046577
36.433211,0.177146,-0.130874,0.109800
36.533211,0.342685,0.084450,-0.221279
36.633211,-0.342838,-0.439199,0.074982
36.733211,-0.311532,0.286945,0.043676
36.833211,0.654217,0.545945,0.069026
36.933211,0.381016,0.380863,-0.005345
37.033211,-0.979035,-0.148894,0.196082
37.133211,0.876871,0.056809,-0.065972
37.233211,-0.685981,-0.232733,-0.041232
37.333211,-0.016187,0.030695,-0.329705
37.433211,-0.311379,0.188599,-0.017256
37.533211,-0.251822,-0.178215,0.069026
37.633211,-0.212269,-0.154086,-0.009774
37.733211,-0.306798,-0.653912,0.309394
37.833211,-0.036804,0.157293,-0.060474
37.933211,-0.413391,-0.176840,0.121711
38.033211,0.376435,0.149658,0.162485
38.133211,-0.581068,0.349252,0.064292
38.233211,0.473407,-0.006872,0.214560
38.333211,-0.002443,-0.147825,-0.050089
38.433211,0.226624,0.034207,-0.095445
38.533211,-0.032222,-0.289542,0.097583
38.633211,1.484359,0.618941,-0.204634
38.733211,-0.400410,-0.332606,0.087809
38.833211,-0.580916,-0.461342,-0.052991
38.933211,0.807693,0.230595,0.273660
39.033211,0.299926,0.380252,-0.062001
39.133211,0.150574,-0.664907,-0.183865
39.233211,0.222654,-0.114534,-0.169968
39.333211,-0.403312,-0.278699,0.063223
39.433211,0.127820,-0.720952,0.078341
39.533211,0.424844,-0.144618,-0.191501
39.633211,-0.335813,0.062917,0.380405
39.733211,0.615276,-0.043217,0.189668
39.833211,0.777303,0.239605,-0.597103
39.933211,-0.070400,-0.553428,-0.242506
40.033211,0.755618,-0.289694,0.090558
40.133211,-0.620621,0.222807,0.184934
40.233211,0.818841,0.351390,0.290763
40.333211,-0.639862,0.426371,-0.199900
40.433211,1.093264,-0.291832,0.009163
40.533211,-0.640779,0.154850,0.087198
40.633211,0.585497,0.696060,-0.234107
40.733211,-0.080479,0.091780,0.258388
40.833211,0.929099,0.635128,-0.397203
40.933211,-0.076509,0.026877,-0.119268
41.033211,-0.857477,0.162638,-0.177604
41.133211,1.066845,0.269384,-0.138510
41.233211,0.543654,-0.301911,0.200205
41.333211,-0.452943,0.131179,0.248615
41.433211,0.867556,-0.299773,0.078341
41.533211,-0.339936,0.514792,-0.038178
41.633211,-0.059558,0.322986,-0.078036
41.733211,-0.540753,-0.314128,0.070858
41.833211,-0.196540,-0.315655,0.049479
41.933211,0.115756,0.505476,0.262206
42.033211,-0.245561,0.117130,0.077883
42.133211,0.399800,0.011148,-0.331995
42.233211,-0.367425,0.106898,-0.343602
42.333211,0.116825,-0.393386,-0.236551
42.433211,0.336577,-0.153017,-0.272743
42.533211,-0.153170,-0.172717,0.199594
42.633211,0.431564,0.302828,0.118963
42.733211,0.335813,0.175313,0.255334
42.833211,-0.133470,0.108731,-0.072233
42.933211,0.674223,0.096056,0.099721
43.033211,-0.197762,0.376282,-0.154850
43.133211,1.300188,0.309700,-0.212575
43.233211,-1.185044,-0.152101,0.188752
43.333211,0.634212,0.461190,-0.373228
43.433211,0.127820,0.302522,-0.112854
43.533211,0.348641,-0.019700,0.041538
43.633211,0.429426,-0.236092,0.168288
43.733211,0.527008,-0.232427,0.056351
43.833211,0.530826,0.404839,0.106746
43.933211,0.798836,-0.068873,-0.075440
44.033211,-0.992779,-0.092238,0.123391
44.133211,-0.186767,0.025503,-0.343449
44.233211,-0.256250,0.305882,0.013133
44.333211,0.119115,-0.239147,0.102317
44.433211,-0.554649,0.763101,-0.021838
44.533211,-0.009621,-0.185850,0.028099
44.633211,0.314434,0.154850,0.039094
44.733211,0.164776,-0.375976,0.210131
44.833211,-1.294538,0.166761,0.078036
44.933211,0.549152,-0.349710,-0.075898
45.033211,-0.432480,0.254571,0.071927
45.133211,-0.513875,-0.222654,0.156071
45.233211,0.833501,0.005345,-0.300690
45.333211,-0.399341,0.038636,-0.124460
45.433211,-0.193028,0.512348,-0.047799
45.533211,-0.569768,-0.797461,0.363149
45.633211,0.634059,0.558467,-0.458594
45.733211,-0.189821,-0.123544,-0.174091
45.833211,-1.149767,0.503185,0.048257
45.933211,1.410599,-0.013439,-0.017562
46.033211,-0.229220,-0.203107,0.147367
46.133211,-0.661089,0.460732,0.038789
46.233211,0.742790,0.536171,0.173786
46.333211,-0.625966,-0.049326,-0.125987
46.433211,0.818993,-0.012981,-0.382390
46.533211,-0.812274,-0.313517,0.043828
46.633211,0.693006,0.983770,-0.390790
46.733211,0.128736,-0.233038,0.235023
46.833211,-0.845260,-0.380405,0.101553
46.933211,0.870457,0.222043,-0.231053
47.033211,-0.484707,0.372464,0.097888
47.133211,0.264344,-0.035582,0.104455
47.233211,-0.289236,0.020463,-0.011148
47.333211,0.208910,0.261748,-0.226166
47.433211,0.173481,0.458899,-0.088267
47.533211,0.009774,0.323749,0.139731
47.633211,1.025307,0.041232,0.163096
47.733211,-0.691021,0.048410,0.350168
47.833211,0.407435,0.394149,-0.059099
47.933211,-0.133165,0.362691,-0.124155
48.033211,-0.558773,0.008246,-0.024434
48.133211,0.199289,-0.127972,-0.130569
48.233211,-0.135914,-0.647040,0.202649
48.333211,0.809525,0.301911,-0.340547
48.433211,0.098194,-0.042607,0.014660
48.533211,0.217309,0.129805,-0.022754
48.633211,-1.197566,-0.117894,-0.084450
48.733211,0.174091,-0.720952,0.110258
48.833211,0.465771,0.032375,-0.002596
48.933211,-0.046272,-0.228304,0.156988
49.033211,0.203565,0.106898,-0.009315
49.133211,-0.499520,-0.190126,0.153017
49.233211,0.344823,0.038789,0.180505
49.333211,0.422248,0.439963,0.136830
49.433211,-0.194860,0.177757,0.016493
49.533211,-0.166150,-0.255487,-0.079563
49.633211,0.858240,0.164012,-0.260832
49.733211,-0.010995,-0.032222,0.001833
49.833211,-0.323902,-0.252280,-0.030848
49.933211,0.102622,-0.493259,-0.052838
50.033211,0.302522,-0.142480,-0.225861
50.133211,-0.080479,-0.122780,-0.069789
50.233211,-0.494175,-0.419499,0.240979
50.333211,-0.244186,-0.022296,0.246477
50.433211,0.457066,0.193944,0.391859
50.533211,-0.313059,-0.087657,0.254723
50.633211,-0.392469,-0.554191,0.259610
50.733211,0.328789,-0.005192,-0.125987
50.833211,-0.268620,-0.176077,0.102011
50.933211,-0.652385,0.071469,-0.062154
51.033211,0.523954,-0.789520,0.134692
51.133211,-0.510363,0.298093,-0.089489
51.233211,0.019547,0.534186,-0.068109
51.333211,-0.367119,0.118657,-0.012217
51.433211,-0.464702,-1.286750,0.072538
51.533211,0.391248,-0.149352,-0.142938
51.633211,0.339784,0.393844,-0.054671
51.733211,-0.214102,-0.119726,0.205092
51.833211,0.859615,0.254876,-0.066277
51.933211,0.274881,0.509141,0.154850
52.033211,-0.156224,0.438894,-0.094529
52.133211,-0.081701,-0.248157,-0.274729
52.233211,0.492954,0.386514,-0.583970
52.333211,0.681553,0.460732,0.016187
52.433211,-1.121210,0.181727,0.267398
52.533211,0.310463,0.222348,-0.171495
52.633211,0.185239,0.176077,-0.187072
52.733211,-0.482722,-0.511279,0.138815
52.833211,0.036040,-0.395524,0.131027
52.933211,0.268162,-0.080174,-0.027794
53.033211,-0.770584,-0.021074,0.120184
53.133211,0.086588,-0.083075,0.227846
53.233211,-0.073149,0.388652,0.075440
53.333211,-0.303286,0.605655,-0.203870
53.433211,0.278699,-0.025350,-0.177604
53.533211,0.726908,0.401174,-0.324054
53.633211,-0.039858,-0.134386,-0.249378
53.733211,0.079716,-0.485929,-0.069789
53.833211,-0.027030,-0.111785,-0.184323
53.933211,0.038331,-0.659410,0.132248
54.033211,-0.987435,0.069484,0.406213
54.133211,0.623828,-0.003665,0.261290
54.233211,0.143396,0.296872,0.031000
54.333211,-0.231817,-0.122933,0.245713
54.433211,0.759130,0.384834,-0.078647
54.533211,-0.702016,-0.180658,-0.222807
54.633211,-0.062917,-0.232275,0.039858
54.733211,0.189974,0.741416,-0.059710
54.833211,-0.091780,0.123849,0.244950
54.933211,0.671779,0.324360,-0.293054
55.033211,-0.222196,-0.247851,-0.191959
55.133211,-0.117130,-0.404075,0.075592
55.233211,0.106746,0.295192,0.204634
55.333211,-0.178826,0.242354,0.129652
55.433211,0.676208,-0.388041,0.012828
55.533211,-0.154239,-0.049784,-0.083991
55.633211,0.411864,-0.153170,0.364676
55.733211,-0.184781,-0.117283,0.049479
55.833211,0.210742,-0.217614,0.125835
55.933211,0.541974,0.521511,-0.188141
56.033211,-0.102622,-0.649789,0.268620
56.133211,1.529409,0.782037,-0.625049
56.233211,-1.252695,-0.932611,-0.052838
56.333211,0.710721,0.776998,-0.363301
56.433211,-0.869236,0.216851,0.008094
56.533211,0.147672,-0.177146,0.191195
56.633211,-0.749662,0.030084,0.073760
56.733211,1.176186,-0.366814,-0.243728
56.833211,-0.805249,-0.119268,0.038331
56.933211,1.106550,0.402854,0.112396
57.033211,-0.787077,0.522580,-0.042912
57.133211,0.536782,-0.208452,0.138051
57.233211,-0.279310,0.237314,0.017715
57.333211,-0.808151,-0.695450,0.077425
57.433211,0.606877,0.454165,-0.368035
57.533211,-0.695755,-0.059252,-0.057267
57.633211,0.862211,0.151337,-0.010690
57.733211,-0.597867,0.811052,-0.120948
57.833211,1.469851,-0.243423,-0.074218
57.933211,-0.307103,-0.059099,-0.135150
58.033211,0.396440,-0.321458,0.179742
58.133211,-0.118810,-0.160653,0.072538
58.233211,0.340547,0.311532,0.110258
58.333211,-0.516319,-0.070095,-0.085671
58.433211,0.431869,-0.511279,0.018173
58.533211,0.080479,0.178826,-0.119268
58.633211,-0.036040,0.069026,-0.194708
58.733211,0.521053,-0.379489,-0.005956
58.833211,0.293665,0.080632,0.072538
58.933211,-1.282932,0.581679,0.350321
59.033211,0.212728,-0.283128,0.467909
59.133211,-0.182338,0.203259,-0.262970
59.233211,0.324207,-0.286793,-0.104455
59.333211,-0.367730,0.058336,-0.158362
59.433211,0.120337,0.494175,-0.283891
59.533211,0.007788,-0.454165,-0.052227
59.633211,0.287098,0.395676,-0.184170
59.733211,-0.238841,0.305882,0.171953
59.833211,0.587024,0.184934,0.122628
59.933211,-0.791353,0.226319,0.082006
60.033211,0.728741,0.090864,-0.028557
60.133211,-1.009731,0.111174,0.064597
60.233211,0.493717,-0.026725,-0.078494
60.333211,-0.262664,-0.101859,0.149199
60.433211,0.089489,-0.023059,0.103997
60.533211,-0.016798,0.081395,-0.124918
60.633211,0.058030,-0.372311,0.311838
60.733211,-0.268467,-0.474934,0.090864
60.833211,0.150421,0.281448,0.082464
60.933211,0.249989,0.582290,-0.032222
61.033211,-0.000611,0.002291,-0.058489
61.133211,0.199442,0.014966,-0.310463
61.233211,0.154239,-0.633143,-0.077883
61.333211,-0.058641,0.078341,-0.038942
61.433211,0.416903,-0.144160,0.065972
61.533211,0.687203,-0.210742,-0.062612
61.633211,0.010232,0.148436,-0.292901
61.733211,0.389721,-0.243881,-0.039552
61.833211,-0.583512,-0.439352,0.152865
61.933211,0.867098,-0.074676,0.032986
62.033211,-0.517846,-0.716218,0.031000
62.133211,0.461037,-0.077119,0.166609
62.233211,-0.176229,0.460732,0.290611
62.333211,0.028710,-0.042454,0.049784
62.433211,0.160042,0.062459,-0.106440
62.533211,0.636350,0.256250,-0.116977
62.633211,-0.274576,0.042148,0.030695
62.733211,0.081090,-0.214102,-0.008705
62.833211,0.228915,0.064750,0.066582
62.933211,-0.491579,0.464397,-0.120642
63.033211,0.100332,0.008705,-0.087809
63.133211,0.516319,-0.180200,-0.432938
63.233211,-0.355666,-0.774249,0.092543
63.333211,0.663838,0.512043,-0.035887
63.433211,-0.567935,-0.113923,0.446835
63.533211,0.342227,0.157751,0.169052
63.633211,-0.276103,0.092849,-0.070553
63.733211,-0.373991,-1.110520,0.118199
63.833211,0.121406,0.376282,-0.041996
63.933211,0.623980,0.126140,0.015577
64.033211,-0.094987,-0.017104,0.130721
64.133211,0.273354,-0.126751,-0.215476
64.233211,-0.153934,-0.413849,0.089184
64.333211,0.657577,0.044134,0.135303
64.433211,1.296371,0.127514,-0.051464
64.533211,0.145840,0.016340,-0.024587
