timestamp,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelturnright,labelbrake,labelaccelerate,labelstop,labelturnleft,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,Acceleration x (m/s^2)_temp_mean_ws_3,Acceleration y (m/s^2)_temp_mean_ws_3,Acceleration z (m/s^2)_temp_mean_ws_3,Gyroscope x (rad/s)_temp_mean_ws_3,Gyroscope y (rad/s)_temp_mean_ws_3,Gyroscope z (rad/s)_temp_mean_ws_3,Linear Acceleration x (m/s^2)_temp_mean_ws_3,Linear Acceleration y (m/s^2)_temp_mean_ws_3,Linear Acceleration z (m/s^2)_temp_mean_ws_3,Acceleration x (m/s^2)_temp_std_ws_3,Acceleration y (m/s^2)_temp_std_ws_3,Acceleration z (m/s^2)_temp_std_ws_3,Gyroscope x (rad/s)_temp_std_ws_3,Gyroscope y (rad/s)_temp_std_ws_3,Gyroscope z (rad/s)_temp_std_ws_3,Linear Acceleration x (m/s^2)_temp_std_ws_3,Linear Acceleration y (m/s^2)_temp_std_ws_3,Linear Acceleration z (m/s^2)_temp_std_ws_3,total_acceleration,total_linear_acceleration,total_gyroscope
0.0,-0.7323932610637679,0.1181958023036489,7.318922448116886,-0.0008631637899849,-0.0361409479203007,0.0032210411646365,-0.2739177596290426,0.1830815137680097,0.0073981183420957,51.50668406214656,4.861712688905846,3.665022990159468,0.001788918783096,129.83480359663886,5.6635593203385035,0.7266714895018599,1,0,0,0,0,0,-0.1152676810750258,0.5818820635968334,-0.430839818353312,0.6497080582888597,-0.1633312522132624,0.0626357656044703,-0.4505771492392816,-0.7323932610637679,0.1181958023036489,7.318922448116886,-0.0008631637899849,-0.0361409479203007,0.0032210411646365,-0.2739177596290426,0.1830815137680097,0.0073981183420957,0.06862886474502257,0.017816053437874978,0.27909901666601544,7.945146423631672e-05,0.02397492125856411,0.0018983282601645305,0.10337145907834176,0.018089681841877727,0.009371081930648461,7.356425486476642,0.32955198661028207,0.03629446616897005
1.0,-0.8294491323564476,0.0930000979038423,7.71362806273096,-0.0009755251282583,-0.0700466067209891,0.0059056827359973,-0.4201070790199289,0.2086641871678075,-0.0058545928183368,52.00465312374498,4.895678171005122,3.719711607377487,0.0008140778893884,234.12360292082087,5.7064961405772605,1.0237906125199614,1,0,0,0,0,0,-0.4119343892034892,0.6054726860967811,-0.4405297760757385,0.5242005581678246,-0.2674448835145259,0.1088884839415426,-0.3965356104613984,-0.7809211967101077,0.10559795010374559,7.516275255423923,-0.0009193444591216,-0.0530937773206449,0.0045633619503169,-0.34701241932448573,0.1958728504679086,0.0007717627618794502,0.06862886474502257,0.017816053437874978,0.27909901666601544,7.945146423631672e-05,0.02397492125856411,0.0018983282601645305,0.10337145907834176,0.018089681841877727,0.009371081930648461,7.7586527678152715,0.46911083669653925,0.07030189080657102
2.0,-0.9742479771350376,0.3179850412848899,8.171963284296895,-0.0024152335708909,-0.0544344052599207,-0.0175229704153863,-0.5817793175981056,0.4257419358218356,-0.0166929020683337,52.19793554022066,4.908643096563645,3.744950233810137,0.0003095844719461,260.8527092567547,5.722579387433442,2.036286987478764,1,0,0,0,0,0,-0.51946423769939,0.7247802628941202,-0.4077329971258375,0.5307034207408491,-0.280200398985317,0.1487570011778641,-0.3823705422913867,-0.845363456851751,0.17639364716412706,7.734837931714914,-0.0014179741630447,-0.0535406533004035,-0.0027987488382508335,-0.425268052082359,0.2724958789192176,-0.005049792181524932,0.12171020998496791,0.123267181548239,0.4269157539309243,0.0008654773321629876,0.016970489654132854,0.012822006507606596,0.15399565400035822,0.13332998073096877,0.012065657634488518,8.23597338068362,0.7211116579848813,0.0572362850068184
3.0,-0.920831908541222,0.3957612045481017,8.74826668549269,0.0158350095387941,-0.0739288455228687,-0.0058029591882201,-0.2309887448182183,0.4546014536706214,0.0254333461094673,52.26414627081844,4.9160454166966,3.7678683489124354,0.0001102382505899,266.307289088289,5.727904650081885,3.387260023435613,1,0,0,0,0,0,-0.5695991841311668,0.8396936734279531,-0.3526100632347776,0.563352986591397,-0.2621442565998741,0.2003215753326351,-0.3332139150617349,-0.9081763393442358,0.26891544791227795,8.211286010840182,0.004148083613214967,-0.06613661916792617,-0.0058067489558697,-0.41095838047875094,0.3630025255534215,0.0009619504075989334,0.07322430563739286,0.15723212352896995,0.518438981505703,0.010146741757452346,0.010318638587054122,0.01171432703546018,0.17557414531063045,0.13443756902123868,0.021874737542373127,8.805494213007824,0.510553755256449,0.07582806909567216
4.0,-0.4415278597871965,0.5866536971192986,9.025927514935733,-0.0371395517643882,-0.0060838991973296,-0.1770899555440448,0.0444159806795029,0.3248901440333664,0.0104045359972265,52.30751190197074,4.919524276053406,3.7921473387892286,3.7779406831476526e-05,267.358405109017,5.729644056913547,4.875749443001082,1,0,0,0,0,0,-0.6022276244396683,0.9454277612930884,-0.2473077798335886,0.5669918787749488,-0.1958240277441501,0.2711433901783925,-0.3095337801380951,-0.7788692484878187,0.43346664765076337,8.648719161575105,-0.007906591932161667,-0.04481571666003966,-0.06680529504921708,-0.25611736057894036,0.40174451117527443,0.0063816600127867,0.2933644976711617,0.1382461102043853,0.43559844919516977,0.026910821221305725,0.03493026715135358,0.09568892005418281,0.3138530283329815,0.06810406195083735,0.021349305486925266,9.055742758945062,0.3280771851242648,0.1810447803425846
5.0,-0.4290831830607208,0.3487370888701364,9.277412866595286,0.0036065056792736,-0.0914311705622712,0.1170215757170769,-0.2242197638642577,0.0978919567369077,-0.0628557671878647,52.32931449008246,4.921017493279059,4.030868136317496,0.17519425185889,267.55544009258756,5.239197676635432,5.3153233047299295,1,0,0,0,0,0,-0.5694742761036158,0.8380111415476258,-0.3082472089242383,0.5506971923794584,-0.2449506326239331,0.0634876959410981,-0.2176462117071191,-0.5971476504630464,0.44371733017917886,9.01720235567457,-0.0058993455154401665,-0.05714797176082317,-0.02195711300506267,-0.1369308426676577,0.2924611848136318,-0.009005961693723636,0.28038784155241275,0.12599968495736047,0.2646809712596776,0.027737104057889417,0.045080344669528934,0.1477197201437374,0.15708742002263726,0.18055233132732507,0.047236823000335944,9.293875372115064,0.2526028209856318,0.14854869577653423
6.0,0.0528463277375206,0.2004843802895891,9.643042671652184,0.0322434869339738,0.0148704406550455,0.0080606284282608,-0.0339081917700133,0.1254763193988557,-0.1854737694435161,52.33911905718183,4.921623744995539,4.384338329448285,0.4510683174750299,267.59183588770844,4.705505844709575,5.073446157663676,1,0,0,0,0,0,-0.5054163110645263,0.6110043495641349,-0.3404469795170116,0.4258062295269286,-0.1071502649427818,0.091125557545071,-0.1389701992993477,-0.27258823837013224,0.37862505542634134,9.315461017727735,-0.00042985305038026567,-0.02754820970151843,-0.01733591713290237,-0.0712373249849227,0.18275280672304328,-0.0793083335447181,0.28190328147782173,0.19481184056373413,0.3103119809413473,0.03486718598625991,0.05630759811885569,0.1486914140090833,0.1381534977898767,0.12386481041489504,0.09897016136381313,9.645271312327111,0.22648309285812532,0.03641079765117836
7.0,0.2443945568687453,0.154208925979511,10.077604330038865,0.017332205340749,0.0716186387096135,-0.2105940811342139,0.3042194498954991,0.305589554985431,-0.1650046809162886,52.343262215905334,4.921856389539596,4.7376137170116,0.7957511406688826,269.5471021286046,4.345371906234507,4.719850270828895,1,0,0,0,0,0,-0.4628339553758998,0.444455520069908,-0.3510180933710422,0.3040934973715753,0.0324336547938952,0.1694710134983817,-0.1264224481122424,-0.04394743281815163,0.23447679837974547,9.666019956095445,0.0177273993179988,-0.0016473637325373953,-0.028503958996292073,0.01536383142040935,0.17631927704039815,-0.1377780725158898,0.34701562011962406,0.10162142935971913,0.4005902660353688,0.01432258033858611,0.08277039611019953,0.1668404370758825,0.26764304560685975,0.11279772974601923,0.06568683104727487,10.081746779457264,0.46169361543690424,0.22311320391531272
8.0,-0.1881920966213367,-0.3557521052929475,10.101902933988972,0.0811894393197902,-0.0131205838206513,-0.1336366865987127,0.3523533018097922,0.4399207829104013,-0.5551039661674158,52.34494396486416,4.921938405389621,5.082556631760649,1.1716676253126463,272.0486000660796,4.099465107819463,4.364142300813204,1,0,0,0,0,0,-0.4353121886072008,0.3354564032139047,-0.4178900255302155,0.2591004662673176,0.1023581362202867,0.1359675596896009,-0.0697089696004039,0.0363495959949764,-0.0003529330079491226,9.940849978560008,0.043588377198171,0.024456165181335903,-0.11205671310155528,0.20755485331175935,0.290328885764896,-0.30186080550907346,0.21676464151949792,0.3086531761760235,0.2581946931566454,0.03340608453850152,0.043175207524444835,0.11091321808317552,0.21049351184810505,0.15777672888312733,0.21955368298312394,10.109916849973896,0.7910901072492048,0.1569160246180714
9.0,-0.0027855642406971,-0.3498141298051944,9.93905805470623,0.1012100306028687,-0.0258246870372249,0.0075114358543893,0.5987216054906197,0.4556114772025648,-0.7043666794669096,52.34560923145127,4.921959710989283,5.164808866999662,1.529387747482719,273.34577662494905,3.955100545501936,4.061019149732188,1,0,0,0,0,0,-0.4059840090675787,0.2598492403095886,-0.4051396148084374,0.1829887873526263,0.1051409987621878,0.0890899981834394,-0.0817082851435773,0.017805632002237167,-0.18378576970621027,10.039521772911355,0.06657722508780263,0.01089112261724577,-0.11223977729284577,0.418431452398637,0.4003739383661324,-0.4748251088502046,0.21702719003957457,0.29272704969303004,0.08784830416796002,0.0438065063232255,0.052973785665137475,0.11061588914391589,0.1579798132720589,0.08245974151964917,0.27849840676249454,9.945212551755759,1.0306220442932552,0.10472252109168705
