,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),labelnormal,labelturnright,labelturnleft,labelbrake,labelstop,labelaccelerate,Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
133.5,-0.28572805854572847,7.132739166814628,6.8989064909176046,0.007801344131539149,0.09238986426763643,0.08510105756867611,-0.0062092100077344205,-0.06385430580917992,0.15839013434510654,1,0,0,0,0,0,52.33780884174734,4.946459096861156,6.8637271711582795,3.564556923438605,242.28796625339643,3.7900920591439706,2.499999979457401,-0.5982340903109206,0.23218302084626896,-0.07629967721609593,-0.1166713750252001,-0.03173717534613004,0.015086005516179984,0.027786969214983196
134.0,-0.6293022564136346,7.061697672242939,6.749887283191432,0.011899122450105987,-0.10291649991644838,-0.14512194193976372,0.21418944861451947,0.0007844964273875741,0.05419579197604801,1,0,0,0,0,0,52.337801244007494,4.946437614473087,6.89196227592521,3.5301598430773002,242.7377424305266,3.790092011932502,2.499999988233596,-0.599067544812089,0.24361576606141985,0.12075383655363665,0.10152351836998313,0.03358024151794488,-0.08839286386789136,-0.04736667958596653
134.5,-0.6352518690470275,7.200442464788853,6.719149361928437,-0.006213832541771185,-0.014430636651875148,0.09389449997852937,0.022877708634239935,0.09373760818778158,0.060256343553234386,1,0,0,0,0,0,52.33779374400565,4.946413385724569,6.923863429575318,3.589528397726456,243.84067756355034,3.790091907615166,2.5000000456684015,-0.5964414741327987,0.21477931345019569,-0.03157688406010684,-0.04702098952067403,-0.07507247961121365,-0.11450530574301274,-0.03466164886464693
135.0,-0.3423714962380994,7.463463694431834,6.533732063296144,0.002942746566832197,0.10367836982354323,0.13345993998119468,-0.5054760604833268,0.11284314280606976,-0.030560976254493326,1,0,0,0,0,0,52.33778718425551,4.946391376620813,6.936651671649691,3.6513705893296917,244.9829808076329,3.790092150270609,2.4999999327752,-0.5957455326074375,0.1853821081733208,-0.15539587847324662,-0.1594029707624605,-0.20861942476966233,-0.0890677877871654,-0.020464504267705918
135.5,-0.11051332779875864,7.411624042047063,6.608942051210817,0.0041974996812358745,0.0021415812324434005,-0.13348608882174318,0.186334405009169,0.19879104200423864,-0.04929026617296963,1,0,0,0,0,0,52.337779963355324,4.946367576781621,7.0085731282211965,3.58740642054002,245.58604068234501,3.790091843329565,2.5000000648670615,-0.5973522708730362,0.2083182608760546,0.07517755003355077,0.08049411569919622,-0.1807047056073693,-0.04749837210966784,-0.11597284514206471
136.0,-0.41279939829291945,7.237780096045753,6.7181419188109555,0.009800776818174478,-0.022654336860438065,-0.04691670355524575,0.183997730345647,0.08869983548530583,0.05394464429188853,1,0,0,0,0,0,52.337772839004415,4.9463433261429905,7.06763234841921,3.533729286406989,246.05518294522437,3.7900920984652666,2.499999965256904,-0.5950699437798223,0.2224777217426098,0.04619522288197316,0.0457730802951472,-0.06276174814089423,-0.0657562434928453,-0.06268507502225197
136.5,-0.8927882910761349,7.014051099619019,6.83235714422328,0.012834713061896869,-0.04097820602745579,0.010312905893632835,-0.09069294632602592,-0.01362993094375159,0.06531083311732655,1,0,0,0,0,0,52.33776637008148,4.946321304860089,7.062699307901866,3.640616536365685,246.29331435829434,3.7900920129451108,2.499999983900734,-0.5940324675469881,0.21687856045580006,-0.01044430992559878,-0.019440356837611802,0.03736834156890153,-0.1325747122218719,-0.02560796653530687
137.0,-0.8877548413666545,6.490491206698562,7.450425245433403,-0.012623916086877015,-0.048967967368075356,-0.06919943166220603,0.37403040800860426,0.15742593196095744,-0.06491981843628991,1,0,0,0,0,0,52.337758450883,4.946294150615576,7.072708810979318,3.7643408696682026,246.3661064878341,3.7900918585283145,2.5000000704691394,-0.5939660223537035,0.2079435306338139,0.0695310084354757,0.04128762018527574,0.02308943183457382,-0.12931417134357068,-0.2016143093452752
137.5,-0.6649693470994921,6.466103266731653,7.491272059935085,-0.0042153047638697734,-0.006407898646138798,0.054600758554060096,-0.3097864182731033,0.1341649684286389,-0.12272192798038976,1,0,0,0,0,0,52.33775266544789,4.946273210656537,6.990268300675637,3.7963371304146603,246.22021645036207,3.790092236516846,2.499999893790491,-0.5940240121116701,0.18600515013805335,-0.07530795024046145,-0.10243964878400748,-0.03332483417939846,-0.10486879120355858,-0.18891900329450642
138.0,-0.3964018454999937,7.030894862674936,6.947190766179964,0.01906929778431348,0.026968938110072088,0.11026136568058115,-0.6915735354029214,0.004570503725056182,0.08017696271694275,1,0,0,0,0,0,52.33774429486208,4.94624365420703,6.946326924523586,3.842681112609907,245.99409805089712,3.790091748680293,2.500000104511884,-0.5975568548685913,0.18550087825566136,-0.14051564636372957,-0.15608139038234983,-0.04157787907869957,-0.04690230392743963,-0.018242058355847485
138.5,-0.4125647574563003,7.103386867690217,6.904403426169243,0.0018375864732080682,0.03354725169286807,0.03940756043873636,-0.25932378692634667,0.018703106228199262,0.14983286358842837,1,0,0,0,0,0,52.337730677324274,4.946197280329098,7.111162819456737,3.9081154796430404,245.89334061783572,3.790092163402944,2.499999941493553,-0.600095328075048,0.1958749404361202,-0.07799759418634299,-0.09068473056425654,-0.03174286637910916,-0.03772329444503666,-0.014959814836470487
139.0,-0.9590559411963137,6.676193394406791,6.931474707816114,-0.009463919373636491,0.07697061760417433,0.04253350784206814,-0.22876347254496132,0.038724587106949634,0.02164645247135377,1,0,0,0,0,0,52.33772188898643,4.946167400213668,7.26981671695234,3.921736264880037,245.26662522468627,3.7900920110542913,2.499999978570043,-0.5979886947817492,0.19772038861561506,-0.10792747333631664,-0.13444163671956375,-0.00422613296799769,-0.13675871037489898,-0.07519243253911237
139.5,-1.2817594121776976,6.510846013053925,6.950542396323688,0.01513276355952139,0.017908362060942054,-0.0769461341729937,0.12779178927082832,0.06411707263991769,0.0542451247317729,1,0,0,0,0,0,52.33771554490082,4.946145919170818,7.383541546219112,3.9275144682480962,244.57558511204851,3.7900917838067514,2.500000108545665,-0.5991383881398322,0.22247693616159595,0.03162789059330147,-0.010152623746985142,0.09516463854072385,-0.1747766828402378,-0.10918110688433903
140.0,-0.8467228005675878,6.826896747873139,7.011314553359141,0.026889249370545244,-0.1029371529236579,-0.1397124894570542,0.2892807939367708,0.00397007861564623,0.18350423202249078,1,0,0,0,0,0,52.33770915320007,4.946125159894367,7.409200827315888,3.9207115851327003,244.36413300955877,3.79009237193644,2.4999998323494026,-0.6043508494918165,0.2407379941763371,0.1329198712963247,0.10776319084817201,0.13906917522815312,-0.08842450313159642,-0.06291356434230964
140.5,-0.36255230370523944,7.096490134209242,6.858484326956778,0.0034823118514451827,-0.009600469602529025,0.04053664061472004,0.01057936395699638,-0.057336144929011755,0.14427205769810175,1,0,0,0,0,0,52.33770486759653,4.94611191112252,7.373341475204043,3.897348553880004,244.0307463632852,3.7900915972328946,2.500000168209715,-0.6050416028018756,0.22284058385331512,-0.03221234705963954,-0.04330618450021184,0.008178419569024578,-0.020301369714219527,-0.0025562154483359982
141.0,-0.836183319835247,7.049642657367642,6.6812620915090175,-0.006571927033638945,-0.0018108126132506362,0.05106368274040977,0.01083470129645725,-0.026817885399529545,-0.002980120294696083,1,0,0,0,0,0,52.33769839884518,4.946090893283866,7.417265237273,3.897656138515589,243.8389397704032,3.7900922704186444,2.499999901869766,-0.6028681297953817,0.21547224900798762,-0.04631846764669237,-0.05486718110622863,-0.01778980127498952,-0.136853940465345,-0.027702126452051244
141.5,-1.7495804313194847,6.951748541429007,6.541135652602371,0.008162776244867598,-0.02085266400989839,-0.017217338272308695,-0.018331383092254565,0.01529125221989248,0.10466037622253214,1,0,0,0,0,0,52.337692186274076,4.946069834557686,7.356334840171875,3.871592878349409,244.16184022985826,3.7900920024849603,2.4999999725836606,-0.5985132895370788,0.2227568884589152,0.0028682916883748504,-0.020006043597636025,0.09758527036260385,-0.2878757312390086,-0.0020543335507459404
142.0,-1.7035761303750427,6.881836341844437,6.656335679604579,0.016992530403965138,0.030029825984426228,-0.023207401382081168,0.12233298363465954,-0.007151789304202363,0.2779406623310768,1,0,0,0,0,0,52.33768324972761,4.946039530132757,7.416261511080508,3.8778209394548324,244.632067251346,3.790091670385774,2.500000166854068,-0.5981884689165742,0.23446202587851087,0.006986178060924376,-0.029270057627114536,0.1583535803762084,-0.23128324400157066,0.0286216269525436
142.5,-0.8271483121259792,7.036522563471763,6.769382849962504,0.010550299764500023,-0.0860864022359041,-0.08969025916837498,0.45509191374981267,-0.07843461080642167,0.1579039638881522,1,0,0,0,0,0,52.337669757307296,4.94599340532866,7.7159361956734385,3.9241094024033822,245.17962144770644,3.7900925843464828,2.4999997356565333,-0.6053908825375329,0.24535276926287214,0.09890681882679835,0.09846934457748018,0.11313275409053569,-0.09491095370874993,-0.01670774838473154
143.0,-0.0043992634885232085,7.158935972723948,6.821724377436926,-0.00537096482052833,-0.030490929140392767,-0.005491279493006009,0.1982769488778168,0.03498671319646042,0.060294782525119106,1,0,0,0,0,0,52.33766181066057,4.9459629016624875,7.7682303692844545,3.853063051990981,246.1049904296288,3.7900913551314424,2.5000002703812987,-0.6056470461047514,0.22396752372524778,0.001923090661522707,0.024188544176739192,-0.06907609275183768,0.009881382969767557,-0.08023731284635627
143.5,0.5724755674866793,6.899858261281301,7.079779337142616,-0.003151901758269882,0.007288098182338175,0.03065026212203219,-0.07625111189993378,0.06935019833092099,0.04904027117773907,1,0,0,0,0,0,52.33765655447156,4.94594059754065,7.708894545533329,3.7698712758473194,247.01005476626082,3.7900924463906724,2.4999998360929117,-0.6039847315425159,0.21574845363263204,-0.06447434932819561,-0.04256401477948394,-0.11062764749572733,0.12156646986831096,-0.13669312714257315
144.0,0.40142766277354086,6.790264415265114,7.072263300309384,0.011612933444110024,-0.07625692785973721,-0.024425675741749055,-0.04821952748646115,-0.019121799934456916,-0.08210542362341554,1,0,0,0,0,0,52.33764911381599,4.945911962361531,7.7756757942007155,3.807986445170697,247.48041833673813,3.7900919800517907,2.4999999669225446,-0.604209148906689,0.22011622067367362,-0.005690862193485656,0.0232005278597662,-0.0503737183885022,0.08396557311101507,-0.1535506968970871
144.5,-0.29789993243953755,6.9780579826672176,6.988982399333662,0.01003968816294774,0.05806446488718616,0.09014626741506314,-0.3333516689831681,0.10014621754909701,0.027308647931904916,1,0,0,0,0,0,52.33764323360054,4.9458876026744845,7.797193933195213,3.852640579526896,248.0190226117232,3.7900914987535717,2.5000002560421817,-0.5995430733357823,0.20156607195551407,-0.1238637877517796,-0.1083227434179117,-0.08534376931264438,-0.044711810658712194,-0.10701208470678708
145.0,-0.3648785058436158,7.1461775358539805,6.950198720233488,-0.0013985648356507074,0.06453435011423969,0.06436569146608881,-0.22895384254971982,0.04161953952087705,0.27435244972119016,1,0,0,0,0,0,52.33763885391386,4.94586853069108,7.8221957513285805,3.851890917931868,248.46033831528575,3.7900929171457376,2.499999583540333,-0.6001948039703936,0.21320440423227008,-0.11971247086863049,-0.10036751905280446,-0.015360855532722295,-0.01988244382523221,-0.0160991821880582
145.5,0.04261553745833234,7.0124662294942555,7.016327376285553,-0.008683284869429925,-0.021529470276283845,-0.050696832866414895,0.09909377022003232,0.0015028307921776222,0.0067209349532086834,1,0,0,0,0,0,52.33763515739133,4.94585174872237,7.864956957826159,3.855298874127328,248.91654157535996,3.7900909685198214,2.5000004341838125,-0.6018196916624005,0.21370244483177026,-0.01920210751030134,0.018265771562764446,-0.05333003855331704,0.02505715273044716,-0.11105187461712035
146.0,0.3056961825478266,6.7602759835335995,7.384875672259124,0.004441708832574841,-0.005706744847715137,-0.05905340390369465,0.054210892799093205,0.22988742560030306,-0.24705528174204347,1,0,0,0,0,0,52.33763072543242,4.945831553659192,7.874452926223855,3.865110178270572,249.44481757744137,3.7900927350827884,2.499999727139703,-0.5999811806702106,0.19318688064211936,0.0017063369070387212,0.03161602785425999,-0.1769868943480704,0.02854829395480995,-0.29588765145312135
146.5,-0.07071510382317836,6.910963013198802,7.189039685977157,0.015519913228620485,-0.03547715672810422,-0.10358759234636143,0.22481172818018239,0.09143885599760809,0.057449183019475686,1,0,0,0,0,0,52.33762547510743,4.9458089525494,7.858889107536882,3.84615786055367,249.08007753355082,3.7900919305503877,2.499999964087799,-0.6006753125775858,0.2213668477414206,0.054602018024102784,0.0767876721764351,-0.013621512837479983,0.018785592286983233,-0.15527039884834815
147.0,-0.6975539046390414,7.0554378189739015,6.810257751137618,0.001568333418736923,-0.06293832276366199,-0.016674086331109693,0.1356732871504494,-0.1452830399667162,0.230909313042931,1,0,0,0,0,0,52.33761828706295,4.945776432657612,7.813453265928417,3.8616413472222737,248.98426047981758,3.7900912397971656,2.500000392111731,-0.5995351313666077,0.2307710666876514,-0.008288140012174055,0.020142675835494183,0.12347519711606784,-0.06368393281680183,0.025350780235436854
147.5,-0.5036531084318852,7.12257611117576,6.683358188678026,-0.00034575655717888226,-0.053230063376628375,0.09156167528382714,-0.28058596925323154,-0.05709753196465721,0.1687737479447832,1,0,0,0,0,0,52.33760793107083,4.945729551124257,7.75682994574747,3.937126158241604,249.71724045725216,3.790093438103728,2.499999344490505,-0.5992203080169577,0.20135165047667813,-0.09703289503715307,-0.057989747545612244,0.02591237040454726,-0.07137061048855359,0.004755064601797936
148.0,-0.23673902692556248,7.365414263030806,6.237371981101275,0.007914623225768537,0.0379124920839969,0.031414236728125856,-0.39694914753197785,-0.0571138973421908,0.2085343828632829,1,0,0,0,0,0,52.337601589814724,4.945701813796525,7.676318465375203,3.9423612071571457,249.7981595763539,3.7900903516346895,2.500000696513732,-0.5995906630611886,0.19419547640337348,-0.11792679670231081,-0.07645076769330211,-0.04499116661682608,-0.02576766546706216,0.04977943528471099
148.5,-0.04717313106797275,7.388813713850435,6.25052067629408,-0.002443072193887622,0.09420470404033116,0.06316264534164157,-0.297192631790028,-0.04224510591822892,0.13162432683412828,1,0,0,0,0,0,52.33759944861086,4.945694331139781,7.601971681595453,3.899601801634266,249.63195821064414,3.7900932078354863,2.499999547163761,-0.5982689000410609,0.1879277389127013,-0.14694715359406743,-0.10740814285804129,-0.11388691479463174,0.00198495711335971,0.03110450972183288
149.0,0.06845909868272602,7.314575329733984,6.713850203171547,-0.009588708927425294,0.0697331164576621,0.08891862353536266,0.04076847937463852,0.18676317876195478,-0.03523902235534278,1,0,0,0,0,0,52.3375929631149,4.945666046697013,7.51934113473747,3.897624590487628,249.60017997539148,3.790091829978563,2.4999999693242856,-0.5966091110394527,0.17435274440265056,-0.08317611457212282,-0.051758319828283425,-0.21555381460797288,-0.014440263568484473,-0.1182645418355622
149.5,-0.44905597034619943,7.2060532642869015,6.752354764417664,0.007215782885127429,0.025022625365193438,-0.05582489714568138,0.3248786970958771,0.15192078084221727,-0.014866582176915697,1,0,0,0,0,0,52.3375828585884,4.945620132256427,7.458360434180437,3.9151968302299722,249.0302036023376,3.790090850510832,2.500000599206778,-0.5957386244017192,0.19160132281262482,0.03931404451353015,0.05407463308845563,-0.10015917412229977,-0.08097844211947058,-0.11730068154877063
150.0,-0.0908801364958602,7.225067043800836,6.441373490711888,0.013357186282164684,-0.05328627747873671,-0.07195813649745893,0.1826716848996234,-0.033004065306934574,0.10522727007158536,1,0,0,0,0,0,52.337574382032116,4.945586464709621,7.541433830094573,3.9575829518846724,247.70013768905088,3.7900942527012744,2.499998969175178,-0.6024720894922705,0.21077630129007283,0.04699323959711607,0.07272447583336744,-0.020147843989097428,0.003145963252504912,-0.026438917911213094
150.5,0.48770045303413834,7.455320903500526,6.280929608405187,0.00284931695355332,0.008352143373690666,0.019493996006208627,-0.029870540056888203,0.05766547501114972,0.11454163795820242,1,0,0,0,0,0,52.33756836320681,4.945564873888637,7.650393086331985,3.9886752386329185,246.5563601281462,3.7900893682504138,2.500001116243114,-0.6070553472421443,0.20017615342581083,-0.037221139313262444,-0.0021295140574133977,-0.16396229709453028,0.07614856574872153,-0.03078108840369497
151.0,-0.08544046404682619,7.2485524545368865,6.661603713431814,0.012998291122018052,0.02378678457838117,-0.0180123110600576,0.23506560448417824,0.023564260050114333,0.11385408334941038,1,0,0,0,0,0,52.33756319163648,4.945544145874854,7.6744057711013705,3.981038159652707,246.71481380376605,3.790093980530227,2.4999992505830697,-0.603495777682949,0.21324276234415776,0.00918688163163099,0.021801233046200633,-0.058754263960434074,0.013377170285423266,-0.04514804970423776
151.5,-0.4153771506748591,7.1033084402341835,6.805363333729477,0.004852249655436109,-0.08161328672423732,0.0074778633413746754,0.2669595125663069,-0.030984249628981955,0.07332617968335296,1,0,0,0,0,0,52.33755865692011,4.945527134165674,7.71578953941767,3.9685635245104787,247.07515957816508,3.7900916356773084,2.499999993059812,-0.6025890480733459,0.21821935351532007,0.03159309182900798,0.05289682880861978,0.019735123612932868,-0.051946332123317895,-0.04993295966329093
152.0,-0.3429651596748946,7.356552220711441,6.421671130801942,-0.007520103018416146,-0.004520872398003743,0.03299219137416316,0.03474523980993599,0.1630028653733292,-0.01989496166958849,1,0,0,0,0,0,52.337554070950176,4.94550920137416,7.749888476449347,3.9620764828986323,247.26742881054065,3.7900902675438206,2.5000009135591723,-0.6017945388579976,0.1930740659181165,-0.03128666744113012,0.004285252900836796,-0.15807906598279658,-0.10372321800953027,-0.09164761265966194
152.5,-0.2919230559667732,7.2937138517387385,6.304009758582696,0.01551885968034208,0.01904422358679053,-0.09179085786730845,0.4246063929596366,0.14224551811229882,0.006338702690825291,1,0,0,0,0,0,52.33754746015431,4.945481353868604,7.704688076605293,3.987475024222234,247.7285257589593,3.790095525134806,2.4999983804936825,-0.6011578108891867,0.20423643491464524,0.0746967912909159,0.0955865379290812,-0.1144314995911951,-0.06258568097094473,-0.09932170600403714
153.0,-0.4598127460300723,7.178987338182474,6.444835749569269,-0.0037219498989532205,-0.07338342949146977,-0.04251386693298869,0.13971427598129058,0.0921359238990302,-0.017677971306861967,1,0,0,0,0,0,52.33754092970584,4.945453757807746,7.665639819484349,4.022492947523647,248.06961946214946,3.7900878019537854,2.500001787187335,-0.6012268981786145,0.19459956209102752,0.03246291906163574,0.06788654775508732,-0.07145778642753048,-0.10882282961710697,-0.09143098789762001
153.5,-0.55589015677632,7.209367334368073,6.745342828525093,-0.015369988285381893,-0.007611197242326697,0.052618166213336814,-0.2285719179280074,0.0863425750790152,0.07075325601276673,1,0,0,0,0,0,52.33753473647945,4.945427367967893,7.664217322079371,4.02810264900019,249.1350239572604,3.7900952413564424,2.499998762943678,-0.5985487053445786,0.18073959835525924,-0.09141771750144134,-0.055044268429655985,-0.07401305596813157,-0.11125569769121384,-0.056958177267454245
154.0,-0.023484307254293887,7.101634801171166,6.944769414119104,0.024882690261639855,0.054651404509138655,0.006361519295037103,0.2183508402774523,-0.05537290966015973,0.1897723423200133,1,0,0,0,0,0,52.337527567418086,4.945397373645239,7.655709415692414,4.040841382903284,250.06308524014193,3.790091272538927,2.500000055149303,-0.5985246992057235,0.20272709002480427,-0.01972569951465964,-0.007779704429231649,0.011363668745041076,0.06913385837585397,-0.02759685312054013
154.5,-0.02799798298238272,6.987356530616653,6.793610695266982,0.01460599614628599,0.002928798848083671,0.018813882100003745,-0.13727528583990442,0.02814948269004641,0.01528379038179609,1,0,0,0,0,0,52.33752213496654,4.945373425752642,7.648185590091667,4.080465346724117,249.48087400325042,3.7900893984466957,2.500001389320065,-0.5998278872010058,0.18406876923922685,-0.0519156671359356,-0.0270811036856001,-0.061087993017775385,0.00921535392401084,-0.09392404650201341
155.0,-0.37843328007944,6.94798160502232,6.812442643223372,-0.0022104969958989785,-0.015339218922682064,-0.006970622331793215,0.0008979638004799739,0.09470855745374114,0.10327484877602601,1,0,0,0,0,0,52.33751417422514,4.94533980166477,7.606149330302577,4.11819371165776,248.78547573849178,3.790097510436504,2.4999974580815625,-0.6000139215586867,0.1858677132364705,-0.02226272797193856,-0.004455305734918704,-0.028709027713081283,-0.051553068234344496,-0.09372700694798448
155.5,-0.28673309539559283,7.052739723465596,6.974271637258413,0.012251701729742276,0.007376606759788245,-0.023268861729477952,0.3234168363408288,-0.02575536093973639,0.23916661933865863,1,0,0,0,0,0,52.33750199334593,4.945290897809423,7.554954660626221,4.113034480410716,248.58998573896054,3.790085309500999,2.500002858701139,-0.6003156308560188,0.20459899053505118,0.022057535045777642,0.02550913207449176,0.04997534694985852,0.021803338255116385,-0.025839698072022375
156.0,-0.5485356124027727,7.119760822748003,6.796713347174052,0.000836282488908218,-0.018281624393881507,0.027496123140196407,-0.37312708338314055,-0.08790550833560806,0.07703058872887582,1,0,0,0,0,0,52.337495536390826,4.945264178245313,7.577148389368551,4.075902378686834,248.43649231223463,3.7900972952313707,2.4999979628562348,-0.599454908097976,0.18753144592923648,-0.09760691731727869,-0.06950424672350483,0.010260599563130447,-0.07589436651665205,-0.002624604003746446
156.5,-1.3333696646796394,6.913762515923237,6.311178228897776,-0.012422206168494767,-0.017653719345935587,0.07208286925899338,-0.09190321133090455,-0.025599261064379063,0.06634048649994331,1,0,0,0,0,0,52.33749356379969,4.945255265864676,7.619506305576335,4.055007089360826,248.14364391094784,3.790090610015073,2.5000001922904054,-0.5957597727097678,0.19126941950513257,-0.08068275858807596,-0.061334486496727375,0.04684214794109976,-0.23278662467239106,-0.004237882322950245
157.0,-1.701582585710019,6.842820770559376,6.064476795139909,-0.0031763466719655223,0.05099613525473756,0.045911696767540554,0.1617387223789025,0.15272804029063258,0.024189136007802172,1,0,0,0,0,0,52.33748671312857,4.94522681545167,7.66912807123579,4.014229268597812,248.06188204639272,3.7900881091537206,2.5000021070722482,-0.5923494834336896,0.19117766487185775,-0.03846089840297749,-0.03455134621430935,-0.0017991719198781164,-0.3159230923597335,-0.06803106883127669
157.5,-0.9794950997777321,6.923668139654955,6.518532324796061,0.012548815309729223,0.02581537244843367,-0.1235515740876657,-0.0670784345997685,0.006620968519912611,0.11568174539591694,1,0,0,0,0,0,52.3374762913509,4.945183196280214,7.7554520234729365,3.936325146829695,248.45098508449908,3.7901006044973613,2.499996014221016,-0.5961484834166868,0.21125666229689016,-0.008230657317101512,0.009916934984597349,0.05247989613210842,-0.14184580894349172,-0.04583158681548376
158.0,-0.5633743211440508,6.873681200771698,7.050634072061356,0.006327548225825336,-0.005806420955957752,-0.009836704032270304,-0.0034224024442488996,-0.1820049029332128,0.31054132523658395,1,0,0,0,0,0,52.33746976288888,4.945155066384223,7.76953874901038,3.8968285467168213,248.55250502744937,3.7900813466673378,2.500004568371034,-0.5977672343737711,0.22996123784080982,-0.05384906510602319,-0.037268035794253376,0.1592197225213683,-0.001625256067255887,0.032805278444202404
158.5,-0.7598856001973022,7.191345155611643,6.817238101721479,0.003881082662387245,0.02595871316092714,0.07571448238357131,-0.21728414530902837,0.015510894559386831,0.10040803047849327,1,0,0,0,0,0,52.33746812297981,4.945146398756803,7.683486652184441,3.882738301121195,248.58754421272414,3.79010063583936,2.499996652706652,-0.5948669709426062,0.19894439731586774,-0.10164316870680305,-0.07486724856059251,-0.0183059783650229,-0.11977946797750208,-0.023075936096974715
159.0,-0.7906286031472732,7.614671890424385,6.412756151150544,0.01437594543731077,-0.04235589066347175,-0.1581025178520454,0.16738958187560551,0.01334555935035928,0.0018299234093197315,1,0,0,0,0,0,52.33746204230401,4.945120351711929,7.712398307739581,3.8451950731575724,248.53910076700092,3.7900894228544137,2.50000047090332,-0.5967488037989764,0.2116135590932365,0.07089452091114071,0.1190238264841095,-0.04551001213017102,-0.15734708374034187,-0.021646847346026142
159.5,-1.2726280203452331,7.422592132123356,6.591612867927163,-0.009404043123189241,-0.025555184991004946,0.057938418824361015,-0.0151896326814181,-0.028570468356730796,0.14255519770003658,1,0,0,0,0,0,52.337450762000465,4.945074797120934,7.891668681216904,3.822623640439333,247.99040244489498,3.7900862073761257,2.500003186098427,-0.5953713892697368,0.21790113306543288,-0.06498654639249715,-0.02249550773262196,0.028718348594742794,-0.22300098205300253,0.03504043309725859
160.0,-0.7480683843579148,7.2292848447518425,6.810360999507505,0.002279596899831308,0.023145125167170134,0.09657112388101495,-0.17553073994984397,0.11507062281997277,0.14321978288202797,1,0,0,0,0,0,52.33744293316254,4.945043497602346,7.959517641213478,3.8253048676113215,247.99820243574072,3.7901054208159835,2.4999937564942942,-0.5964646372085859,0.21098132451298263,-0.09801440452867598,-0.06463908448679648,-0.0447051904064413,-0.13202733008091294,-0.05240183075936251
160.5,0.1158718845625235,7.121694392492191,6.845933268509901,0.032556614084378765,-0.08190831304568312,-0.19387377766406827,0.7679586404078915,0.049209051693626084,0.08729047978950505,1,0,0,0,0,0,52.33743740734652,4.945020428688888,7.943547336933321,3.8264795007366663,248.39267877798252,3.7900750515100414,2.500007293806989,-0.6009826974622813,0.2431056201468272,0.1902532274292507,0.22209852079719725,0.008748683428831188,0.05884694582858672,-0.13133947836401966
161.0,-0.9327176282141398,6.632540508785604,7.051141790197316,-0.005644323200559969,0.016245355161387125,0.1167964923474428,-0.09096541650188644,-0.08512407547301425,0.10075263201024037,1,0,0,0,0,0,52.337432685964984,4.9450004630240665,7.985183503569194,3.802992210079639,248.56691938314316,3.790106061306791,2.4999945112827593,-0.5934576493941556,0.22314798693031607,-0.12887687587261062,-0.10706945280643163,0.09660997582871915,-0.11245155128513719,-0.05148349609223116
161.5,-1.4838977977033607,6.399443349123561,7.152587732208381,-0.005892356255067238,0.08331243216197856,0.1436140194898322,-0.6973864266086928,-0.15473261705338384,0.20656909653779612,1,0,0,0,0,0,52.33742930390183,4.944985711799658,7.996897280035566,3.7553901794777693,248.99755756661963,3.790087325402856,2.500001009259585,-0.5894071793425487,0.2210398981220924,-0.25848297145369326,-0.24502522407162503,0.18556549011566623,-0.18117165963721532,0.003658442185218278
162.0,-0.9058745476013612,6.722052294009347,7.029668985857757,0.0229555354026064,-0.06985503278480021,-0.15540177287981186,0.37079451784745027,-0.048355082830964284,0.1914262512144479,1,0,0,0,0,0,52.33742462530202,4.944965092219077,8.012499811029146,3.7377448015171737,249.3041605002661,3.790083420533141,2.5000048019242156,-0.5941436972154006,0.2503573047813299,0.09182825777964894,0.1159392406800847,0.17944458901649166,-0.08758980256471255,-0.07917091665885674
162.5,-0.7078051734068935,7.167770598390373,6.768778578284654,-0.005188525011028749,0.027936658697921134,0.010807258037745314,0.279571346016155,0.13938996932196007,0.09151240812683405,1,0,0,0,0,0,52.33741950469524,4.944943657856218,8.050957696547108,3.7745196727036343,249.36985537415353,3.7901129088612953,2.4999902299040992,-0.593876893129261,0.2172458451209836,-0.02211989859946787,0.01861077961023433,-0.05123342162688585,-0.1225755944839073,-0.09754663699733027
163.0,-0.6422400693138872,7.568388352394579,6.261412944044781,-0.004310515433143173,0.058038109598794504,0.06255792371588399,0.2083293338359397,0.08353556020954439,0.03264767363218905,1,0,0,0,0,0,52.337412341507985,4.944911557307707,8.049838872872384,3.831431257929137,249.54220680666697,3.790065059968128,2.5000116346949532,-0.59473705205421,0.2046775306607913,-0.06206244585994435,-0.005222777766393476,-0.12967816099942692,-0.1408452823282508,-0.027242086035754766
163.5,-0.715919755738391,7.81066007656358,5.93246222560487,0.01656990255487831,-0.06810236573006664,-0.044180799257568855,0.4285389262588351,0.034323355714696024,0.021365295896708894,1,0,0,0,0,0,52.3374027972001,4.944867077292219,8.025647323120797,3.843578232380411,249.45962153815017,3.7901148604767365,2.4999910171500375,-0.5969069449291594,0.21718783068620087,0.07616649246155378,0.14637036429982517,-0.08112091704434463,-0.17056995047403,0.003063995192156363
