timestamp,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,Acceleration x (m/s^2)_temp_mean_ws_3,Acceleration y (m/s^2)_temp_mean_ws_3,Acceleration z (m/s^2)_temp_mean_ws_3,Gyroscope x (rad/s)_temp_mean_ws_3,Gyroscope y (rad/s)_temp_mean_ws_3,Gyroscope z (rad/s)_temp_mean_ws_3,Linear Acceleration x (m/s^2)_temp_mean_ws_3,Linear Acceleration y (m/s^2)_temp_mean_ws_3,Linear Acceleration z (m/s^2)_temp_mean_ws_3,Acceleration x (m/s^2)_temp_std_ws_3,Acceleration y (m/s^2)_temp_std_ws_3,Acceleration z (m/s^2)_temp_std_ws_3,Gyroscope x (rad/s)_temp_std_ws_3,Gyroscope y (rad/s)_temp_std_ws_3,Gyroscope z (rad/s)_temp_std_ws_3,Linear Acceleration x (m/s^2)_temp_std_ws_3,Linear Acceleration y (m/s^2)_temp_std_ws_3,Linear Acceleration z (m/s^2)_temp_std_ws_3,total_acceleration,total_linear_acceleration,total_gyroscope
376.0,0.2595128445570105,-0.2902796062462814,10.187153796600985,-0.004340096883765344,0.06592379756783051,-0.16514995476227826,0.6116617705513793,-0.7973334726448794,0.27466284896645765,52.357023175746434,4.922415513173382,1.8182007966030893,3.8195987554248334,344.4607688754692,3.790091991424561,2.5,1,0,0,0,0,0,-0.3081645262339657,-0.08754873430566552,-0.05444568144266492,0.034340034116801414,0.17147943042295924,-0.080583466912759,-0.2261404878604376,0.4323705347602931,0.04421975758179786,9.646674851921496,0.007011409155499925,0.005772996921137248,-0.05152836818157524,-0.22445466906381237,-0.9263395917272176,-0.0023097047047127748,0.40977468442384707,0.5376518644883129,0.9130064172681224,0.010034694453138116,0.08549246734156346,0.10080998642135566,0.8826672647693826,0.13687137746837147,0.2592700526705152,10.194592274431304,1.0417823519125105,0.17787436882448052
376.5,0.8579089520945348,0.15875632954958258,9.539099705821444,0.01870169237727332,-0.046327125031799685,-0.07809917661421444,0.8870143088499411,-0.8239725994026952,0.5373688567872981,52.35704205044974,4.922404853269263,1.9015175019861223,3.858678390151292,347.2932719029464,3.790091991424561,2.5,1,0,0,0,0,0,-0.31693030787323306,-0.06970613933888861,-0.09251571136209448,0.07207481777377041,0.10400330748996636,0.0392831384814138,-0.23361799354990176,0.4182564673689999,-0.12433036484696423,9.962194888788916,0.009687286232155813,0.021027816213821975,-0.08662713985906541,0.45364133335726714,-0.8443600487071339,0.2565504130774272,0.3856187455313712,0.24637208664950377,0.3666565338205987,0.012311720703048814,0.059400093145354826,0.07462518970195661,0.53034364473787,0.05988237537634596,0.29029875080617257,9.578916146405017,1.3245718239928934,0.09271158071840013
377.0,0.9777356109839846,-0.9903958115296638,11.031225242519973,0.0007459656672133101,-0.06327752732034272,0.05282762877690679,0.5732063315826209,-0.6240582696848672,0.419616890919664,52.35706105600402,4.922394942024722,2.0148446102248987,3.9795275548985964,350.4853001184877,3.790091991424561,2.5,1,0,0,0,0,0,-0.3093940561115829,-0.1388433225549356,-0.1440619631912026,-0.109872967765475,-0.0586358078109661,-0.08351361625354498,-0.22765226374500705,0.6983858025451785,-0.3739730294087862,10.252492914980797,0.00503585372024038,-0.014560284928103934,-0.06347383419986212,0.6906274703279798,-0.7484547805774792,0.4105495322244747,0.3847683874555101,0.5791296078143913,0.7482055563880287,0.012105096766162298,0.07021463298946402,0.1097222958743958,0.17115942263004286,0.10855081625809904,0.1315875160551821,11.118668136952895,0.9455646766210978,0.08243397534235536
377.5,1.0465869226046634,-0.6032433348593619,11.296508743944663,-0.003704313590888678,-0.021597372224183654,0.0029354565094596233,0.33021494799505985,-0.6752859760648341,0.2361647171223744,52.357077595211706,4.922384644723875,2.201482410101249,3.926956339885205,348.560383895448,3.790091991424561,2.5,1,0,0,0,0,0,-0.3080888795106683,-0.13176140610382542,-0.1472521574208654,-0.07221625859783483,-0.0394287688330545,-0.08814428118695103,-0.22130243280122744,0.9607438285610628,-0.47829427227981297,10.62227789742869,0.0052477814845326015,-0.04373400819210865,-0.0074453637759495,0.5968118628092066,-0.707772281717464,0.39771682160978034,0.09547976037562013,0.5846767158151477,0.9473911969783964,0.011861999624899793,0.020960725736914956,0.06607781900781581,0.2791492394588596,0.10384100754447656,0.15179161114717976,11.360913542036906,0.7879256531949616,0.022108490022805967
378.0,0.5278897391655523,-0.11192649640406427,10.243347472023348,-0.007653318431429874,0.03968650472060811,-0.0442528550808786,0.4642228994966458,-0.7636315942543702,0.1478440119180306,52.35709580263428,4.922374218698276,2.40804984333969,3.823294387061446,345.92495138222336,3.790091991424561,2.5,1,0,0,0,0,0,-0.30932621867761123,-0.0933298559434624,-0.0853912058440618,0.04213323300430858,0.07539662397106339,-0.03571980707786545,-0.1952014321058296,0.850737424251402,-0.5685218809310286,10.857027152829325,-0.0035372221183684626,-0.015062798274639388,0.0038367434018291104,0.45588139302477493,-0.687658613334689,0.26787520665335784,0.2817056914617444,0.4402627271601407,0.5477644539467574,0.004202134340138,0.051792117798551286,0.0485465171259717,0.12171026527005051,0.0706044605361965,0.13863365680790646,10.257551489021182,0.9058112187539756,0.05993252141167563
378.5,-0.3484028361058463,0.307883984455927,9.479432230780812,0.008380777040403943,-0.05778532468756754,0.036464528667324234,0.6864156815656546,-0.9587569960980792,0.2488298046876254,52.35711206908862,4.922362796222692,2.84735706607234,3.757485218856594,345.5159601618842,3.790091991424561,2.5,1,0,0,0,0,0,-0.3088710428045218,-0.06149662045507282,-0.02507608737078601,0.057746411768535136,0.05373719535464535,0.11666177482380445,-0.13592274611186425,0.4086912752214582,-0.1357619489358317,10.339762815582937,-0.0009922849939715851,-0.013232064063714327,-0.001617623301365075,0.49361784301911954,-0.7992248554724264,0.21094617790934497,0.7050924138591865,0.45603107854478114,0.9123670875958714,0.008354003754657875,0.0492714234370067,0.04055085586780539,0.1799104990754184,0.1450486641881871,0.05501375850964939,9.490827809103752,1.2051131636353227,0.06884070760806192
379.0,-1.3803565165551537,-0.30938917673267763,9.74390146131418,0.009244848461328859,-0.0645122133039556,0.19614329170960296,0.7592086503001083,-1.021468608722983,0.28265945193156305,52.35712767223698,4.922351041495626,3.3499351609904124,3.702827756483887,345.4160964595799,3.790091991424561,2.5,1,0,0,0,0,0,-0.3010693369701802,-0.08622633150427582,0.035755323580995285,-0.05005220471244694,0.007177769164000244,0.1246813809382226,-0.08113696773567436,-0.40028987116514747,-0.03781056289360363,9.82222705470611,0.0033241023567675936,-0.027537011090304975,0.06278498843201603,0.636615743787469,-0.9146190663584761,0.22644442284574118,0.9551806852231968,0.31524025374473313,0.38793401228273156,0.009516537197214812,0.05831435128764932,0.12234031142512401,0.1536690393224855,0.13446597762556167,0.07014007204635961,9.84605105934741,1.303722462437167,0.20668692210956746
379.5,-1.5342060066788796,-0.3343333884782066,9.720269253868043,0.011847079009358209,0.026189595413878174,0.07204904215446309,0.35515506102527744,-0.493330010432364,0.108734579014222,52.35714304870729,4.922337904612733,3.1886053216510004,3.6197129414906746,343.12020237144907,3.790091991424561,2.5,1,0,0,0,0,0,-0.2948482786523185,-0.07494721426225459,0.06165915576595291,0.017207635027347668,0.05471593703389894,0.020844279904974183,-0.06138073404201597,-1.087655119779958,-0.11194619358498441,9.647867648654339,0.009824234837030288,-0.032035980859214955,0.10155228751046326,0.6002597976303462,-0.8245185384178074,0.2134079452111383,0.644816152551155,0.3637974535648987,0.14634714825660167,0.0018043222451243092,0.05053687818677215,0.08382814537242476,0.21536469767342495,0.28852654538426953,0.09221440479344928,9.846278548430025,0.6175215180367929,0.07757133919413925
380.0,-0.8259812588953945,-0.2693457560136274,9.601254553488491,0.008928810861865031,0.023931102705200723,0.0464860635255747,0.03744189506571949,-0.5697809588827895,0.09394140543890232,52.357158347712726,4.922324624713335,2.8467911805904835,3.5282143833097295,340.5193772093933,3.790091991424561,2.5,1,0,0,0,0,0,-0.29158145863535084,-0.06552766127837326,0.02608201314538694,0.03505032827817235,0.002345514788080745,0.03158573334507675,-0.09691037910904683,-1.2468479273764743,-0.3043561070748359,9.6884750895569,0.010006912777517316,-0.0047971717282922,0.10489279912988009,0.38393520213036775,-0.6948598593460441,0.16177847879489726,0.3725103768777502,0.03278485833394244,0.07645382097195329,0.001601445834759705,0.05172707067016426,0.08005220650379874,0.36174305056477285,0.28542274481358443,0.10494697111380202,9.640481376840706,0.5786857733410591,0.053041261695001105
380.5,-0.14138518594706706,-0.8314148377460309,10.358767769195532,0.00746172716488445,0.036535061982315854,0.017338417790159072,-0.13865651006635854,-0.8047885965620907,0.18178907859069712,52.35717110918178,4.922310661441454,2.69385697569056,3.4836233568377017,339.0387346084179,3.790091991424561,2.5,1,0,0,0,0,0,-0.28725601376841564,-0.10680756628770598,-0.016953852164150643,-0.06535165119065896,-0.02880681773896024,-0.02938460994024272,-0.14841054286430594,-0.8338574838404454,-0.4783646607459537,9.893430525517351,0.009412539012035847,0.028885253367131616,0.04529117449006545,0.08464681534154546,-0.6226331886257467,0.12815502101460863,0.6964438138540299,0.30747222427916737,0.40736370419083556,0.0022323356361450566,0.006720481843995222,0.02737487761504056,0.25026724777660037,0.16231645437258285,0.047033696380011966,10.393041426808312,0.8366346765673871,0.04112309397164737
381.0,-0.5851099073695323,-0.30058873690329857,9.931587028969119,-0.013170791609125168,0.007617021067182317,-0.008020714199835435,-0.19634841877555004,-0.8803180140484035,0.21121753295463347,52.3571855145373,4.922296152466272,2.592270095349316,3.4528517987675267,337.713661887221,3.790091991424561,2.5,1,0,0,0,0,0,-0.28855783894725484,-0.06731217476020378,0.01104409275197482,-0.00915791729131432,-0.023795078553855438,0.0497745171322068,-0.12861241897044176,-0.5174921174039964,-0.46711644355431775,9.963869783884375,0.001073248805874721,0.02269439525156633,0.018601255705299274,-0.09918767792539702,-0.7516291898310931,0.16231600566141244,0.3472708883766873,0.31587817425665105,0.37978704584459116,0.012357491620535108,0.014498632921303756,0.02727532353981937,0.12179006217429968,0.16194986122479146,0.061014940369195914,9.953347582921172,0.9263505565611895,0.017199436555432362
381.5,0.25747852456999204,-0.16100984917214772,9.62536127905794,0.003931171044780961,0.029555719597566144,-0.10887584069369786,0.5236919955941179,-0.5271045057072263,0.073723090739651,52.357200481674184,4.922281779377284,2.4316222797334044,3.4861097967837034,336.7115704347888,3.790091991424561,2.5,1,0,0,0,0,0,-0.2878113953805377,-0.06918989370577007,-0.004348154313642204,0.07738743785889299,0.10272031595200408,-0.04152607838705357,-0.16219059287413284,-0.15633885624886754,-0.4310044746071578,9.97190535907419,-0.0005926311331533023,0.02456926754902147,-0.03318604570112491,0.06289568891740245,-0.7374037054392387,0.15557656742832865,0.4214932094366368,0.3537186885885748,0.368361840790817,0.011035116553474719,0.015090122617680526,0.06676436319875204,0.4001025072000857,0.1859986244099731,0.0723982197024444,9.63015052398108,0.7466776816635247,0.11288464622557291
