,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelturnright,labelbrake,labelaccelerate,labelstop,labelturnleft,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
0,-0.6993310865414486,0.0879673116665175,7.542586400811814,-0.0009144841827125124,-0.02609977994607045,0.0058333625624154535,-0.2120667687436591,0.14531558562416555,0.016071010812471802,51.2725913555676,4.86752477208861,3.7061390850099984,0.0011034973949308796,171.8082695116766,7.880941407333375,0.4564452211550363,1,0,0,0,0,0,0.29531135817016474,0.31686773976420035,0.5151047941242712,-0.3366552794511144,-0.06167592699659798,0.13420536687871445,-0.260626155007813
1,-0.8964252238270703,0.07433021906841827,8.023656342525276,-0.0010441209720288538,-0.0901617765380342,0.007494751043597456,-0.5034804981664699,0.22413111358058133,-0.014367116888440319,51.93992987796964,4.9018815339200215,3.742949554734982,0.0003520240656592639,247.2088160019666,7.97461562082617,1.1876447546017674,1,0,0,0,0,0,0.5058104781955046,0.2491043287299021,0.4844803082536825,-0.3169302326336293,-0.0033652432235711173,0.17548326350744026,-0.2694546807364476
2,-1.0532458920158398,0.4462345327322508,8.442601618100323,-0.003172959998661802,-0.046354110380394935,-0.029621807958059423,-0.6563419288967453,0.5297445302021979,-0.02211081847638361,52.20539001673547,4.9152333352947375,3.754325326279294,0.00010147871024529264,263.8755236199469,8.007870112523525,2.5276082296603697,1,0,0,0,0,0,0.5958528517837678,0.3200807606568723,0.4795249363965438,-0.3016017279561557,-0.01572530740400132,0.236967788981848,-0.29979815715893104
3,-0.8925434718592252,0.438570174225219,9.07530349058814,0.0252701374126527,-0.08385754289373362,0.00015319712443217362,-0.07267759839773835,0.4680865340763442,0.04590005700682714,52.2978571906705,4.919754653106751,3.776295801520285,2.8996563864588506e-05,266.9234577804445,7.02557916141501,4.0338134596051445,1,0,0,0,0,0,0.6129200345094497,0.33909419037155325,0.4819650901038,-0.27346240438638103,-0.03330740579754528,0.2128847316878131,-0.290544053171204
4,-0.18860067636300934,0.6912591591396128,9.182671352300028,-0.06446981239731281,0.02840685930789785,-0.2639801983847128,0.1684443777511078,0.2644344608389079,0.0031251906929525013,52.329551477542836,4.92126452209032,3.80106871798632,8.27949928860471e-06,267.4771341903525,5.73048586516854,5.587081312141817,1,0,0,0,0,0,0.6040214052860011,0.3509444800838761,0.4215111957384608,-0.20851109463145845,-0.26910394827446965,0.16571812928994714,-0.261057465183166
5,-0.4225189790598903,0.2184356603857404,9.41928375538352,0.024622862500006903,-0.1348106606256611,0.2661873210265729,-0.3451751933001196,-0.007879857903387522,-0.09832853081355927,52.340392035708426,4.9217642505619095,4.118582875976348,0.2464990091359155,267.5776907480016,5.0018635770912185,5.525358585379487,1,0,0,0,0,0,0.5709857472766818,0.2757211904441623,0.4749378030169083,-0.3149574432550265,0.027400323576372086,0.06504534183448266,-0.113439110200818
6,0.3070375558020817,0.11929544244018493,9.849287725631113,0.0470137066277967,0.06889911572509097,-0.0472002434270587,0.0517794769170043,0.138329167094419,-0.2448435504500321,52.344099923705514,4.921926749931526,4.514215515797988,0.5633735489142704,267.5959533059297,4.447248839762448,4.957875073537107,1,0,0,0,0,0,0.5042277774887995,0.2010710872376667,0.3979750984016329,-0.13975916125694413,-0.24165684449366465,-0.0009323943149236039,-0.06606662368007643
7,0.3454250648798757,0.12886690435172116,10.322729938171744,0.00964137316698116,0.1004613057009939,-0.32148720137463177,0.4564609092523635,0.3895125214105176,-0.1550938866060994,52.34536562122591,4.921972669395376,4.8674191925622505,0.9360675989703164,269.7679859914103,4.17110086273093,4.550899377131816,1,0,0,0,0,0,0.4677205882466988,0.1602698256912406,0.3276968287232384,-0.02230475383693454,-0.3635581990836052,-0.06510781848636234,-0.09722094695723854
8,-0.4163561445656855,-0.6350238137691193,10.11560964518625,0.11412524739162128,-0.056189870183353335,-0.09460692126559224,0.3740254902732716,0.502511779693769,-0.7439833632486152,52.345798525941184,4.921979398888022,5.20930066981791,1.3246988962258621,272.3311750854563,3.98046944666538,4.194182558706183,1,0,0,0,0,0,0.4478874505037799,0.11754000949949522,0.3659727993958384,-0.011346711179567395,-0.12556017769692898,-0.15825652234947346,-0.07062936068328174
9,0.095005479034729,-0.34656230489022266,9.847201120915996,0.11153610112189566,-0.03228163495614944,0.07909621326029734,0.7096485789130533,0.4629224830612591,-0.7766371186775071,52.34594659167016,4.9219705182695135,5.195031216362839,1.675011489112705,273.4923204776608,3.8852416409087103,3.9161847323443273,1,0,0,0,0,0,0.4271711969391348,0.08716865678453545,0.3089863764173877,-0.032338518184591866,-0.10825015572718706,-0.18703025370062806,-0.05430265435310098
