,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),labelnormal,labelturnright,labelturnleft,labelbrake,labelstop,labelaccelerate,Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,Acceleration x (m/s^2)_temp_mean_ws_3,Acceleration y (m/s^2)_temp_mean_ws_3,Acceleration z (m/s^2)_temp_mean_ws_3,Gyroscope x (rad/s)_temp_mean_ws_3,Gyroscope y (rad/s)_temp_mean_ws_3,Gyroscope z (rad/s)_temp_mean_ws_3,Linear Acceleration x (m/s^2)_temp_mean_ws_3,Linear Acceleration y (m/s^2)_temp_mean_ws_3,Linear Acceleration z (m/s^2)_temp_mean_ws_3,Acceleration x (m/s^2)_temp_std_ws_3,Acceleration y (m/s^2)_temp_std_ws_3,Acceleration z (m/s^2)_temp_std_ws_3,Gyroscope x (rad/s)_temp_std_ws_3,Gyroscope y (rad/s)_temp_std_ws_3,Gyroscope z (rad/s)_temp_std_ws_3,Linear Acceleration x (m/s^2)_temp_std_ws_3,Linear Acceleration y (m/s^2)_temp_std_ws_3,Linear Acceleration z (m/s^2)_temp_std_ws_3,total_acceleration,total_linear_acceleration,total_gyroscope,temp_pattern_labelnormal,temp_pattern_labelbrake,temp_pattern_labelnormal(b)labelnormal,temp_pattern_labelnormal(b)labelbrake,temp_pattern_labelbrake(b)labelnormal,temp_pattern_labelbrake(b)labelbrake
658.5,-0.558790171827627,6.7783697951715185,6.9701670224273755,-0.0055211254706056,0.0695628264844171,0.0723946629766005,0.0638778869673279,-0.0199200716839608,0.1258829727533484,1,0,0,0,0,0,52.34862381953286,4.923213607808724,4.717585263986701,3.9841348751903634,276.21739269139556,3.790091991424561,2.5,-0.0248729867345742,0.1135341580931869,-0.0720557472223537,0.1032695180409673,-0.055658809678512,-0.0450152236383741,0.1457262857165523,-0.7072473500465167,6.729392386624441,7.156970624167932,0.0027342955191868475,0.033003792857758375,0.03025073932705964,0.08088430551228819,0.014873026779926546,0.11872993885395929,0.18403634717295483,0.07322743330170534,0.1857812404631537,0.007869902336717189,0.04442145338393515,0.03758195142708808,0.04233493669710431,0.08646510112312204,0.01690826689151331,9.738674029700286,0.14256127289178191,0.1005507676870687,1,0,1,0,0,0
659.0,-0.3457272790393932,6.480006350609193,7.464160623464524,0.0206175485788486,-0.0112483057658338,-0.0253732262629694,-0.0206967801531783,-0.0720246025989648,0.1844149650297439,1,0,0,0,0,0,52.348624716867725,4.923184918104891,4.71264373127955,3.9676342086202783,275.2398601736352,3.790091991424561,2.5,0.0017882115342942,0.1237897628345563,0.0605239628903744,0.2314589051281715,0.0268548536984834,-0.1027158626273927,0.0662883726124678,-0.5181043312568105,6.634529186101922,7.197786718609826,0.006222947456699347,0.013960146025942408,0.02172079207048724,0.05741969616048185,-0.04690670335502692,0.1470613237735077,0.15606370650966211,0.14946828671592108,0.24926659620529615,0.013269383747923425,0.04822309224919787,0.04898215542339472,0.07509594523653144,0.026102483715750167,0.0324457784715863,9.890586608906762,0.1990597383077991,0.034574677192921295,1,0,1,0,0,0
659.5,0.1882068960195226,6.417978191440687,7.593673663367544,-0.0059133555103579,0.0237195613740835,0.0850073831429182,0.1585505835219552,0.039521685551713,0.0908291133398668,1,0,0,0,0,0,52.34862502368775,4.923156281375712,4.71257178785939,3.95557796770453,274.2806608524311,3.790091991424561,2.5,-0.0042540773281068,0.1082157251816444,-0.0427903136547046,0.1407509087676517,0.0622324055266839,-0.2798072971823858,0.0786695211921414,-0.2387701849491657,6.558784779073799,7.342667103086481,0.0030610225326283803,0.027344694030888943,0.04400960661884984,0.06724389677870142,-0.017474329577070784,0.13370901704098628,0.38481296732987996,0.19267863816063543,0.3290298458263434,0.01520566230750017,0.040527348346228655,0.06041732616996745,0.08967107595350378,0.05581334823219494,0.04728121335186129,9.94433233592077,0.18694966968172835,0.08845247624559578,1,0,1,0,0,0
660.0,0.5409227751073947,6.518980640402202,7.772652830401423,0.0031883066395712,0.0684468776649559,-0.0095594896671407,0.0942146172709306,0.0893611965250779,0.0312317884077785,1,0,0,0,0,0,52.34862512859678,4.923134336992193,4.562178602914245,3.892511466143114,273.33870215533597,3.790091991424561,2.5,-0.0036726217718595,0.0962658212694485,-0.0349232481184319,0.0831310034003689,0.1141649783950991,-0.3862810441705804,0.0654578595647324,0.12780079736250824,6.472321727484027,7.610162372411164,0.0059641665693539805,0.02697271109106854,0.016691555737602774,0.07735614021323567,0.018952759825942116,0.10215862225912963,0.446400887315251,0.05093784200856303,0.15490567639576547,0.01348151574230442,0.0399470625056179,0.0596892601046045,0.09080506887090609,0.0826356737060959,0.0772174833134508,10.158928981960443,0.13355613860489446,0.0691847107676656,1,0,1,0,0,0
660.5,-0.0515475199220148,6.75732991968348,7.352765451164872,0.0070866623375828,0.0030933594780465,-0.0349845869738024,0.1882718445734121,-0.0680295245522667,0.1522701986994636,1,0,0,0,0,0,52.348625164467656,4.923114624084462,4.368837067313359,3.81330990260091,272.4024785714413,3.790091991424561,2.5,0.0045878378977501,0.1133020652167668,0.081463952887898,0.1195274958696675,0.0859541892006866,-0.1288852352447712,0.0716369908438293,0.22586071706830105,6.5647629171754565,7.573030648311279,0.0014538711555987132,0.031753266172361974,0.013487768833991776,0.14701234845543246,0.02028445250817482,0.0914437001490362,0.2980245296997143,0.17424669728649597,0.21070347259473993,0.0066713054080700515,0.033409218704441246,0.0632289515683791,0.048078463508057855,0.08043949976031577,0.06052154557836676,9.986356921826069,0.2515164350134134,0.03582891264990997,1,0,1,0,0,0
661.0,-0.0189741425391574,6.9475873471313445,7.398916632741296,-0.0018046757169242,0.0378885553824468,0.020365454074087,0.1062479530488847,-0.0107438701789604,0.1602996082926214,1,0,0,0,0,0,52.34862517673276,4.923095655233365,4.163224300895659,3.729004604008113,271.46818987211424,3.790091991424561,2.5,-0.0065948934316102,0.110404069612956,-0.0012756109983711,0.0702257476769891,0.0775344377441403,-0.1401756821560199,0.1187366344878898,0.15680037088207435,6.741299302405676,7.50811163810253,0.0028234310867432805,0.03647626417514974,-0.008059540855618623,0.12957813829774228,0.0035292672646170154,0.1146005317999544,0.33305821157780974,0.214752561756627,0.23025858226655777,0.004456884980193339,0.03269964081901256,0.027705489452968742,0.051185092163317986,0.07966022602072965,0.07231098385236362,10.149546655016689,0.19261366174876646,0.04305288844033279,1,0,1,0,0,0
661.5,-0.3669142970830772,7.168993837098237,8.483325684541034,0.0132523187845522,-0.0289044696755382,-0.0574483505790224,0.0323094288122571,0.1602645421340092,-0.0559115003602959,1,0,0,0,0,0,52.348622670564495,4.923051189276484,3.8746984735287535,3.866422524293217,269.69071455033105,3.790091991424561,2.5,-0.0230106804788248,0.083851480662373,0.1232461519221693,0.0779147961048643,-0.0951032857841292,-0.275883631196064,0.1054446863916461,-0.1458119865147496,6.957970367971021,7.745002589482401,0.006178101801736947,0.00402581506165171,-0.024022494492912525,0.10894307547818445,0.02716371580092745,0.08555276887726294,0.1921716160948835,0.20602827613373476,0.6398228093878229,0.007569503453982182,0.03340627417358592,0.040048378897499175,0.07801613003857362,0.11877408819753596,0.12257741414221195,11.112871519447621,0.17278518029083773,0.06566129228580386,1,0,1,0,0,0
662.0,-0.458862543892153,6.810122631757217,7.237096883765506,-0.0144961421693198,-0.0042813971202947,0.0305433126476516,-0.0073094995886027,0.1257877386546598,-0.2624026819769997,1,0,0,0,0,0,52.348621813646254,4.923024284684467,3.702184150286989,3.850636691165988,269.0529389232573,3.790091991424561,2.5,-0.0499191514995562,0.0734067819904346,-0.0029053326335951,-0.0291823824172074,-0.1942523379738854,-0.2337942377471611,0.1718239043970925,-0.28158366117146233,6.975567938662266,7.706446400349279,-0.0010161663672305858,0.0015675628622046434,-0.002179861285761192,0.04374929409084619,0.09176947020323628,-0.05267152468155815,0.2320268076753896,0.18106441017645925,0.6776447996143339,0.013891025216774277,0.0337784664950454,0.04813368501221651,0.05763659124699231,0.09043727777733655,0.21136976990950027,9.948059931402073,0.29108615818827804,0.03407876826686953,1,0,1,0,0,0
662.5,-0.595456591109691,6.836082150517443,6.658736654646831,-0.0057350449970781,0.0019653044709369,0.0503878342974608,-0.3338319048322738,0.074843347858614,-0.0676582545137629,1,0,0,0,0,0,52.34862152064563,4.9230029178596,3.5628159600980065,3.7863906329072665,268.79560928156343,3.790091991424561,2.5,-0.0511015377026161,0.0851744717165775,-0.0666066023020162,-0.0058406481168613,-0.157782254127569,-0.0757762931592966,0.208333535512471,-0.4737444773616402,6.938399539790965,7.459719740984458,-0.002326289460615219,-0.010406854108298657,0.007827598788696741,-0.10294399186953997,0.12029854288242775,-0.12865747895035293,0.1149956477332003,0.20012189189727791,0.9324440918466949,0.014184815192933178,0.016321049489772404,0.057394803199158406,0.2009336610329955,0.0429743360684926,0.11597556233002253,9.561661024971364,0.348744758822952,0.05075122666468626,1,0,1,0,0,0
663.0,-1.1032665978027734,7.20552977535409,6.5250548408807925,-0.0022200093346165,0.0495477683410468,0.1038935240856971,-0.4582974893032733,0.1398426071182988,-0.018207050234263,1,0,0,0,0,0,52.34862142046178,4.922983715373302,3.4329178715440993,3.706815959868033,268.66530437528974,3.790091991424561,2.5,-0.0683911271914123,0.0915503256287764,-0.1306036475150419,-0.041499062237791,-0.2606659538251927,0.037517169761526,0.2930904390666927,-0.7191952442682056,6.95057818587625,6.806962793097711,-0.007483732167004786,0.015743891897229675,0.06160822367693658,-0.26647963124138346,0.11349123121052429,-0.11608932890834195,0.3395549836009219,0.22117574208427054,0.3784563499254883,0.006322126972587904,0.029441159405910144,0.03794056184180371,0.23291583948953612,0.03419983914537198,0.12910094254426924,9.783312179719276,0.47950395216886355,0.11512503696402945,1,0,1,0,0,0
663.5,-0.5935407287558249,7.251842991789759,6.323770842652487,0.0033887651721425,0.0380831678079306,-0.0074540834105253,-0.1821582147907951,0.1265647473284515,-0.0884902960355538,1,0,0,0,0,0,52.34862138620655,4.922958242033656,3.3408812594088646,3.797872055190319,268.22209877336223,3.790091991424561,2.5,-0.0606264256993495,0.0632067587078313,-0.0073692889320416,-0.1343425366366389,-0.161967803905226,-0.0423191591678995,0.2169253678327825,-0.7640879725560962,7.097818305887096,6.502520779393371,-0.0015220963865173528,0.029865413539971446,0.048942424990877614,-0.3247625363087809,0.11375023410178818,-0.05811853359452666,0.2937388678746969,0.22784992818722885,0.16861601865371365,0.004601770296672802,0.024832867955475853,0.05568787417230802,0.1382928588761155,0.0343421714223752,0.036099700365848926,9.640103476863928,0.23881118687059902,0.03895349482613846,1,0,1,0,0,0
664.0,-0.5586010421060539,7.723742787685973,5.4985110824592045,-0.000826813725731,0.0322297810004348,0.0040771230456699,-0.2710333027273297,0.048828444748474,0.1046431516304097,1,0,0,0,0,0,52.348618864131886,4.922930677759362,3.259662323100794,3.942901261640392,267.67443743167104,3.790091991424561,2.5,-0.0625415184733241,0.0442156444191643,-0.0290122489878392,-0.2370003492160348,-0.0784707373206629,0.1651059051314804,0.2175330920026893,-0.7518027895548838,7.393705184943275,6.115778921997495,0.00011398070393168027,0.03995357238313741,0.033505521240280646,-0.3038296689404662,0.1050785997317415,-0.0006847315464691278,0.30487751935306323,0.2867574635859928,0.543960937275778,0.0029203438985989363,0.008809198677446103,0.06122985700627234,0.14096072488341457,0.04916437065477952,0.09775175645983585,9.497466077775679,0.29460729350609094,0.032497158900472785,1,0,1,0,0,0
