Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
160.235933,-1.310255,-0.083968,-0.261339
160.340716,-2.105075,-0.813626,0.682528
160.445501,0.214706,0.994620,0.036279
160.550284,1.941622,-0.016061,-0.005145
160.655068,-1.263021,-0.391589,0.482876
160.759851,2.692123,0.272477,0.378663
160.864636,1.561624,0.480517,-0.279705
160.969419,0.505309,0.258086,-0.170383
161.074204,-0.342225,-0.590676,0.416994
161.178987,-1.812412,-0.967451,0.625792
161.283771,-0.358609,0.228527,0.102020
161.388554,0.486890,0.607791,-0.227463
161.493339,0.828571,0.180811,-0.463916
161.598122,-2.840320,-0.345591,0.252324
161.702907,-0.279962,0.148525,-0.007060
161.807689,2.281446,-0.375846,0.992441
161.912474,-2.104493,-0.129645,-0.337891
162.017257,0.956213,0.641483,0.184046
162.122042,2.456942,0.549959,-0.224883
162.226824,-0.313414,-0.219929,-0.162726
162.331609,0.689098,-0.617545,1.064058
162.436392,-0.902125,-0.327150,-0.004189
162.541176,-1.281807,0.040329,-0.424905
162.645959,-0.822555,0.433006,-0.119276
162.750744,1.568946,0.156538,0.557898
162.855527,0.308190,0.368046,-0.348800
162.960311,-0.011797,-0.661410,0.885784
163.065094,0.743855,-0.136496,0.024125
163.169878,-0.148822,0.614087,-0.648355
163.274661,0.836452,-0.325408,0.437021
163.379446,0.835138,0.401987,0.174279
163.484229,0.703610,0.246035,0.088079
163.589013,-0.564842,-0.743514,0.454775
163.693796,1.264493,0.416370,0.113271
163.798580,-0.452953,0.186464,-0.514152
163.903363,-0.061266,-0.004258,0.112086
164.008148,-1.469332,-0.733279,1.013929
164.112930,-0.173725,0.467048,-0.642971
164.217715,2.366784,0.123777,0.376954
164.322498,0.372278,0.251794,-0.062864
164.427282,0.845423,0.058439,-0.034356
164.532065,0.626042,-0.472869,0.667126
164.636849,-0.367870,0.333159,-0.103754
164.741632,-0.040788,-0.353261,0.304690
164.846416,-1.192444,-0.065153,-0.300561
164.951199,-0.334790,-0.438954,0.649224
165.055983,0.922069,0.590899,0.040837
165.160766,1.244815,1.015685,-0.781146
165.265550,-0.581019,-0.715333,0.514911
165.370333,-1.228346,-0.590273,0.338501
165.475117,1.040185,-0.201352,0.341754
165.579900,-0.547246,0.169302,-0.040249
165.684684,-0.212296,0.254520,-0.009741
165.789467,0.142143,0.036592,-0.118807
165.894251,1.233739,0.350484,0.186035
165.999034,-0.574591,-0.567412,0.556410
166.103818,-0.467593,0.179602,-0.105524
166.208601,1.086986,0.161612,0.049919
166.313385,-0.239138,0.385712,-0.274701
166.418168,0.336641,-0.205111,0.075547
166.522952,-0.914228,0.443317,-0.352250
166.627735,0.708577,-0.213169,0.400278
166.732519,0.113253,-0.067282,-0.024485
166.837301,0.520858,-0.040996,0.480478
166.942086,0.630750,0.196730,0.245874
167.046868,1.164448,0.658586,-0.329228
167.151652,0.111725,-0.279236,0.058599
167.256435,-1.343408,-0.441041,0.519930
167.361219,0.388871,0.539056,-0.095968
167.466001,1.558427,0.143652,-0.130697
167.570786,-0.776554,0.120868,-0.065283
167.675568,-1.696000,-0.621518,0.224288
167.780352,-1.024310,-0.282492,-0.540288
167.885135,0.210377,0.087101,0.876654
167.989919,0.440011,0.569171,-0.022227
168.094701,-0.676647,-0.089388,-0.658478
168.199485,0.208249,0.040018,0.711225
168.304268,0.211961,0.616420,-0.083896
168.409052,0.455141,-0.299524,0.471888
168.513834,0.031780,0.094557,-0.177847
168.618618,0.610248,0.175388,-0.052590
168.723401,0.010239,0.028772,-0.173331
168.828185,0.275388,0.269762,-0.189571
168.932967,-1.306922,-0.424852,0.427204
169.037751,-1.240278,-0.479184,0.213156
169.142534,0.559516,0.021233,0.106518
169.247318,1.319967,0.769839,0.048798
169.352100,-0.402545,0.231253,-0.395765
169.456884,-0.782596,-0.040235,-0.089796
169.561667,0.987330,0.836390,-0.319882
169.666451,1.080545,-0.687302,0.956856
169.771233,-1.238652,0.001219,-0.198491
169.876017,-0.512560,0.124483,-0.113143
169.980799,-0.014206,-0.104092,0.248676
170.085583,0.284076,0.415549,-0.273155
170.190366,0.807723,0.209711,0.062097
170.295150,0.698321,-0.224534,0.072373
170.399932,-1.211362,-0.214596,0.073721
170.504716,0.643098,-0.134572,0.913873
170.609498,1.072099,0.408025,-0.456562
170.714282,-0.896198,0.190308,-0.173589
170.819064,-0.815879,-0.597403,1.087803
170.923848,0.468279,0.562133,-0.734167
171.028631,0.454146,0.289698,-0.207127
171.133415,-0.141919,-0.386773,0.664866
171.238197,-0.075670,0.238938,0.339159
171.342981,-0.313094,-0.166345,-0.375782
171.447763,0.392784,-0.356917,0.642971
171.552547,-0.230146,0.017951,-0.285023
171.657329,-0.801829,0.076880,0.095819
171.762113,-0.087014,0.109076,-0.113950
171.866895,0.463412,-0.029076,0.263799
171.971679,-0.384909,-0.442136,0.721714
172.076461,0.200839,1.009222,-0.182242
172.181245,0.956551,-0.254181,-0.172304
172.286027,1.595404,0.812169,-0.536526
172.390811,-0.743408,-0.346105,0.019671
172.495593,-1.913198,-0.768080,0.869853
172.600377,0.534294,-0.097532,0.226699
172.705159,1.519635,0.927354,-0.745305
172.809943,0.866385,-0.479444,0.957066
172.914725,-0.768800,0.137022,-0.552398
173.019658,-0.222855,0.218974,0.117869
173.126537,0.182327,-0.421958,0.553029
173.231569,-1.248839,0.112132,0.087196
173.336352,0.703722,0.452176,-0.584007
173.441135,-0.326041,0.066831,0.390365
173.545918,-2.195460,-0.622311,0.282920
173.650700,0.420936,0.173536,0.432662
173.755484,0.192921,-0.066156,0.051231
173.860266,0.485644,0.495991,-0.387285
173.965050,-1.387758,-1.297010,0.763207
174.069832,0.685047,1.331022,-0.455230
174.174616,1.418779,0.050300,-0.069433
174.279398,-0.004206,-0.822481,0.439519
174.384181,0.157381,0.282537,0.483176
174.488963,-0.286508,-0.486945,0.456359
174.593747,1.401246,0.600860,-0.487372
174.698529,0.827229,0.403402,-0.140003
174.803313,-0.341352,-0.423434,0.482801
174.908095,0.079215,-0.435803,0.907420
175.012879,-1.234103,-0.331406,-0.233046
175.117660,0.403434,0.108116,0.040455
175.222444,0.909497,0.392731,0.156576
175.327226,-0.400774,-0.268941,0.449798
175.432010,0.220011,-0.319114,0.125523
175.536792,-0.641056,0.364996,0.033489
175.641575,0.307953,0.223692,-0.264416
175.746357,0.391676,-0.068509,0.252604
175.851141,-0.170597,0.243048,-0.190465
175.955923,0.383255,-0.004263,0.342888
176.060706,0.044251,-0.151582,0.468773
176.165488,-0.653926,-0.365640,-0.076364
176.270272,-0.761824,-0.003352,-0.047025
176.375054,0.335210,0.400059,-0.302199
176.479837,0.822985,0.061376,0.324575
176.584619,-0.410798,0.383462,-0.211002
176.689403,-0.054596,-0.604116,0.617751
176.794185,1.425274,0.204237,0.959204
176.898968,-0.662466,0.014519,-0.723497
177.003750,-1.830017,0.097547,-0.293594
177.108534,-1.219158,-0.429811,0.285712
177.213315,0.114941,0.430518,0.098074
177.318099,1.764468,-0.006360,0.417642
177.422881,0.211473,0.072955,0.046250
177.527664,1.718602,0.318845,-0.105764
177.632446,0.387821,-0.084086,0.337248
177.737230,-1.172413,-0.277577,-0.058232
177.842011,-0.134884,-0.525073,0.465168
177.946795,0.881545,0.747781,-0.349941
178.051577,-0.097574,-0.419358,0.487372
178.156360,-0.650582,0.053907,-0.494204
178.261142,-1.471660,0.185177,0.004154
178.365925,0.018061,-0.020987,0.276045
178.470707,0.935462,-0.076435,0.303235
178.575491,0.454545,0.435861,-0.051709
178.680272,0.408497,-0.272519,0.290940
178.785056,0.411359,0.300381,-0.344774
178.889837,0.490734,0.486327,-0.021637
178.994621,0.162848,-0.509456,0.471925
179.099403,-0.046225,-0.235078,0.617681
179.204186,-0.487442,0.319312,-0.577678
179.308968,-0.936215,-0.020069,0.283065
179.413751,-0.308974,0.636415,-0.616459
179.518533,-0.410803,-0.342909,0.380978
179.623317,1.014727,-0.099067,0.579943
179.728098,-0.468026,-0.126576,-0.251176
179.832882,0.571684,0.795130,-0.534291
179.937663,-0.252504,-0.372178,0.677042
180.042447,0.242017,0.260716,-0.035861
180.147228,0.519122,0.334296,-0.293203
180.252012,-0.204936,-0.368353,0.333515
180.356793,0.402662,0.154226,0.373824
180.461577,0.874975,0.214597,-0.275999
180.566359,-0.766441,0.260697,-0.508194
180.671142,-0.843453,-0.311824,0.412158
180.775924,-0.902372,-0.317755,0.464301
180.880707,0.775636,0.096564,0.022148
180.985489,0.105097,0.206013,0.394472
181.090272,0.257186,0.000747,0.039653
181.195054,-0.219698,-0.219903,-0.103531
181.299837,0.056064,0.475692,-0.057295
181.404618,0.126694,-0.159749,-0.062210
181.509402,0.047481,-0.089745,0.732071
181.614183,0.312367,0.155537,-0.042360
181.718967,0.112846,0.387952,-0.463994
181.823748,0.657524,0.308240,0.185734
181.928532,-1.056896,-0.157708,-0.423474
182.033313,-0.521962,-0.600028,0.778702
182.138096,0.882239,0.460765,-0.229037
182.242878,-0.369746,-0.132476,0.337628
182.347661,0.089931,0.121984,-0.230154
182.452443,0.671232,0.347035,-0.059123
182.557226,-0.128147,0.048943,-0.470736
182.662008,0.847627,0.283936,0.457090
182.766791,-1.116298,-0.832728,0.493692
182.871572,0.340359,0.252728,-0.344642
182.976356,0.991755,-0.205790,0.981595
183.081137,-0.101180,0.257145,-0.264622
183.185921,-0.784351,0.250220,-0.695123
183.290702,-0.799972,-0.064797,0.290683
183.395485,-0.914085,0.036134,0.134515
183.500267,1.739900,0.410580,0.269115
183.605050,1.330619,0.713114,0.016978
183.709832,0.791097,0.629068,-0.516854
183.814615,-0.848745,-0.142782,-0.002814
183.919396,0.844669,-0.407900,0.831215
184.024180,-1.492599,-0.172332,-0.029629
184.128961,-1.016387,0.440694,-0.535216
184.233744,1.022986,0.309885,0.127369
184.338526,0.339546,0.862458,-0.423024
184.443309,1.089539,0.089345,0.313875
184.548090,-0.411942,0.377771,-0.281968
184.652874,0.177918,-0.194476,0.831539
184.757655,-0.691555,0.050277,-0.300821
184.862438,0.431291,0.039331,0.297457
184.967220,2.313612,0.772880,-0.099560
185.072003,2.018059,0.932390,-0.463071
185.176784,0.264647,-1.277712,1.219405
185.281568,-1.773403,-0.386611,-0.080426
185.386349,2.344214,0.798522,-0.073236
185.491132,0.220080,-0.051912,0.247888
185.595914,0.993769,0.433493,0.293127
185.700697,-0.488229,0.039857,-0.150779
185.805478,0.867816,-0.611975,0.918671
185.910261,0.806848,0.237845,0.437501
186.015043,-0.342286,0.279249,-0.218639
186.119826,-0.134868,-0.213441,-0.115290
186.224607,1.423444,0.193436,0.722881
186.329390,2.176793,0.572359,0.080460
186.434172,1.068078,-0.354134,0.166716
186.538955,-2.363124,-1.183616,1.104317
186.643736,-2.176558,0.563183,-0.884402
186.748519,2.090818,0.335180,0.027617
186.853301,-3.344004,-0.774662,0.496212
186.958084,-1.193480,0.098988,-0.378140
187.062865,2.595017,0.276123,0.759891
187.167648,0.133627,-0.369407,0.636316
187.272429,2.461082,0.888019,-1.327601
187.377212,1.301240,0.031162,0.802862
187.481994,-0.117241,0.213731,-0.027744
187.586777,1.584939,-0.032963,0.272205
187.691558,-1.277357,-0.548004,0.571590
187.796341,-0.080341,-1.409948,1.183021
187.901122,-0.634010,0.544169,0.053285
188.005905,0.706093,0.185889,0.083645
188.110687,1.608139,1.418591,-1.004727
188.215470,1.982164,-0.427075,0.673394
188.320251,-0.889757,-1.262530,1.129010
188.425034,-0.162940,-0.327304,0.273383
188.529815,0.483021,0.334083,-0.134333
188.634598,0.315511,-0.192517,0.280430
188.739379,2.264860,1.360611,-0.995998
188.844162,0.732176,-0.334375,0.879004
188.948944,-1.113861,-0.637268,0.485868
189.053727,-1.494249,-1.016526,0.577345
189.158508,0.971630,-0.340291,0.806956
189.263291,-1.381159,0.067250,-0.294281
189.368072,0.319435,0.738867,-0.389132
189.472855,1.492581,0.559842,-0.413690
189.577636,-1.916180,-0.270254,0.074543
189.682419,-0.925571,-1.531992,1.188714
189.787200,-1.150781,-0.354832,0.224218
189.891983,-0.624793,0.598561,-0.573883
189.996765,-0.106906,0.188913,0.349230
190.101548,0.010086,0.148071,0.564142
190.206329,-0.811946,-0.002612,-0.049904
190.311112,0.081030,0.068213,-0.582187
190.415893,-0.493876,-0.368749,1.443886
190.520676,-3.118675,-1.300868,-0.025552
190.625457,-1.399987,-0.186143,0.499908
190.730240,-0.500704,0.500235,-0.202540
190.835021,-0.606545,0.747993,-0.345971
190.939804,-0.901817,-0.413501,0.330476
191.044586,-1.947543,-1.038989,0.670575
191.149368,1.180382,0.872174,-0.216588
191.254150,0.075727,-0.296500,0.264312
191.358933,-1.346934,-0.453282,0.201405
191.463714,0.281584,0.341275,0.116235
191.568497,-2.810327,-0.423526,0.307023
191.673278,0.344508,-0.962547,1.360562
191.778061,-0.606717,0.774657,-0.478277
191.882842,-0.984826,-0.196102,0.041339
191.987625,-1.538741,-0.226718,-0.195448
192.092406,-0.993197,0.114269,0.038288
192.197189,-1.053605,-0.601076,0.083753
192.301970,0.661039,0.082966,0.462502
192.406753,1.285202,0.016172,0.092729
192.511535,-0.356025,-0.134042,0.422918
192.616317,-0.329714,0.093725,-0.318319
192.721099,1.035522,0.736115,-0.333000
192.825882,0.047027,-0.983720,1.132369
192.930663,-1.906539,-0.136635,-0.504064
193.035446,-0.129839,0.461829,-0.164108
193.140227,-0.254481,-0.844600,0.872410
193.245010,-1.345537,0.038355,-0.003022
193.349791,0.566491,1.007208,-0.416887
193.454574,-0.401134,0.221606,-0.184429
193.559355,-0.499649,-0.485394,0.232951
193.664138,0.772651,-0.262078,0.604867
193.768919,0.321177,0.189868,0.163446
193.873702,0.403660,0.430536,-0.560649
193.978483,0.932585,-0.213301,0.573313
194.083266,0.178651,-0.758792,0.687954
194.188047,-0.423847,0.060720,-0.203020
194.292830,-0.331242,0.281150,-0.247038
194.397611,-0.655474,-0.191030,0.241446
194.502394,-0.850182,0.199769,-0.803497
194.607175,-0.373746,-0.284009,0.934121
194.711958,-0.630225,0.112946,-0.095145
194.816739,1.087552,0.516407,-0.084660
194.921522,0.533412,0.072767,0.008735
195.026303,-0.231474,-0.209093,0.142939
195.131086,0.958347,0.214972,-0.046163
195.235867,0.141975,0.436294,-0.195117
195.340650,-0.751791,-0.689149,0.624765
195.445431,0.669176,0.899045,-0.377519
195.550214,-0.696952,-0.237554,-0.553418
195.654995,-0.392033,-0.205689,0.294270
195.759778,0.059531,0.617416,-0.046189
195.864559,-0.073145,-0.195303,0.175350
195.969342,-0.654803,-0.642483,0.167040
196.074123,-1.050181,0.680495,-0.381059
196.178906,-0.040999,0.046784,0.074002
196.283687,0.718787,0.510614,0.331935
196.388470,1.493933,0.427608,-0.236489
196.493251,-0.397000,-0.487140,0.144085
196.598034,-0.163006,0.428769,-0.046279
196.702815,0.736133,0.203286,-0.148940
196.807598,0.500144,0.484394,-0.523424
196.912379,-0.180724,-0.196099,-0.000534
197.017162,-1.082593,-0.425471,0.527792
197.121943,0.261496,-0.286408,0.508343
197.226726,0.634869,0.757854,-0.550805
197.331507,1.179209,-0.163687,0.102326
197.436290,-0.384362,-0.241512,0.634698
197.541071,0.371062,0.789578,-0.510501
197.645854,-0.225814,-1.042115,0.684582
197.750635,-0.184809,0.261336,0.049062
197.855418,0.099537,0.313357,-0.320708
197.960199,-0.305653,0.392299,-0.110692
198.064982,-1.613719,-0.530380,0.165615
198.169763,-1.192605,-0.106223,0.197414
198.274546,0.636629,0.063946,0.155935
198.379327,1.213205,0.724595,-0.192979
198.484110,0.226577,-0.438852,0.311239
198.588891,0.565251,0.129042,0.327013
198.693674,0.371159,-0.074180,0.288117
198.798455,-1.312640,-0.713218,0.521564
198.903238,0.584865,0.541784,-0.545249
199.008019,1.109928,0.073092,0.776848
199.112802,-0.813616,-0.121279,-0.367025
199.217583,-0.578157,0.735854,-0.436319
199.322366,0.807606,-0.630913,0.653810
199.427148,-0.394115,-0.320010,-0.120527
199.531931,-0.911846,0.513631,-0.440362
199.636712,0.844414,-0.363355,0.509728
199.741495,0.838332,0.620775,0.075828
199.846276,0.367522,0.294913,-0.070006
199.951059,-0.341987,-0.486495,-0.127736
200.055840,0.160676,-0.164338,0.475880
200.160623,-0.571819,0.234081,0.025018
200.265404,-0.146913,0.258366,0.013476
200.370187,0.330756,-0.192951,0.298011
200.474968,-0.253347,-0.319180,0.713777
200.579751,1.233542,0.615435,-0.448154
200.684532,0.778837,0.208091,-0.336517
200.789315,0.231075,-0.473411,1.059096
200.894096,-0.273159,0.265729,-0.668688
200.998879,-0.837763,-0.414982,0.735413
201.103660,0.228860,0.128947,-0.111140
201.208443,0.093766,0.301739,-0.365984
201.313224,0.080515,0.090689,0.013237
201.418007,-0.231835,-0.107728,0.334291
201.522788,-0.073461,-0.222565,0.455177
201.627571,-0.195168,-0.166151,0.569245
201.732352,0.655674,0.360996,-1.109236
201.837134,-1.183459,-0.111681,0.436115
201.941915,0.038368,-0.035736,0.167965
202.046698,-0.340657,-0.146118,0.390407
202.151479,-1.549560,-0.140503,0.149815
202.256262,-0.379776,0.120411,0.331894
202.361043,0.202094,0.414578,-0.218737
202.465826,-0.108169,0.183879,-0.050827
202.570607,0.270807,0.427898,-0.193830
202.675390,-0.785581,-0.736618,0.332878
202.780171,-0.421791,-0.867574,1.077591
202.884953,0.085227,1.129483,-1.079316
202.989734,1.083482,-0.313233,-0.070174
203.094517,-0.018076,0.190355,0.906463
203.199298,-0.160027,-0.085219,-0.217690
203.304081,-1.199045,-0.624220,0.682114
203.408862,0.422978,0.223333,0.418420
203.513645,0.513414,0.086330,-0.428152
203.618426,-0.345372,0.305811,0.023536
203.723209,-0.715718,-0.355807,0.236420
203.827990,0.955325,0.039323,0.276004
203.932772,0.086839,-0.462963,0.222731
204.037553,-1.064083,-0.002301,0.112788
204.142336,0.251308,0.207947,-0.073291
204.247117,1.281617,0.166763,0.159178
204.351900,-0.010041,-0.109631,0.195628
204.456681,0.837030,-0.102910,0.307614
204.561464,0.375196,-0.320279,0.364738
204.666245,0.029738,0.005907,0.295251
204.771027,-0.962283,0.250359,-0.441483
204.875808,-0.408866,0.316167,-0.295191
204.980591,-0.032546,-0.302389,0.424063
205.085372,-0.507504,0.114130,0.066451
205.190155,0.043546,0.425715,-0.416857
205.294936,0.342009,-0.044836,0.245331
205.399718,0.856737,0.345735,-0.013996
205.504499,0.160056,0.108744,0.032449
205.609282,0.783664,-0.513345,0.529182
205.714063,0.522654,0.145161,0.116244
205.818845,-0.816648,0.389304,-0.617705
205.923626,-0.386006,0.104849,-0.292608
206.028409,0.154927,-0.166305,0.542629
206.133190,-1.022959,-0.301470,0.357581
206.237972,-0.012020,0.448400,-0.434037
206.342753,-0.227433,0.385325,0.159293
206.447536,1.468890,0.278268,-0.493452
206.552317,-2.373518,-0.548276,0.162452
206.657099,-1.645754,-0.588239,0.693616
206.761880,0.600228,0.219894,0.204501
206.866663,-0.563497,0.363012,-0.009951
206.971444,-0.297020,0.495846,-0.554004
207.076226,0.875283,0.095789,0.853805
207.181007,-1.130956,-0.078483,-1.079782
207.285790,-0.395258,-0.641462,1.077168
207.390571,-0.672413,0.858652,-1.516882
207.495353,-1.238216,-0.254484,0.748870
207.600134,-1.630996,-0.104498,-0.324424
207.704917,-1.678118,-0.029688,0.652942
207.809698,-1.344928,0.288923,-0.239205
207.914480,-0.847836,0.586963,0.331191
208.019261,-1.045505,-0.033045,0.209484
208.124044,-0.739958,-0.132277,1.798488
208.228825,-1.581029,-0.047679,-1.286524
208.333607,-0.974487,0.121145,0.728628
208.438388,-1.840385,0.442465,0.382414
208.543171,-0.397257,-0.917738,0.948016
208.647952,-1.822555,1.116242,-0.942066
208.752735,-1.745787,-0.668310,0.114715
208.857515,-1.608532,0.004300,1.294090
208.962298,-0.335423,-0.099020,0.411410
209.067079,-2.774114,-0.479207,0.492999
209.171862,-1.812909,-1.304775,1.848882
209.276642,-3.407393,-1.845856,1.903921
209.381425,-1.719773,-0.725744,1.590284
209.486206,-1.174114,-1.266645,2.450276
209.590988,-2.694283,-2.549560,2.861627
209.695769,-4.228718,-1.135469,1.686240
209.800552,-0.854253,-1.695297,2.705869
209.905333,0.911213,-0.581261,1.505236
210.010115,1.210055,-1.303086,0.930982
210.114896,0.971102,-1.904158,1.293483
210.219679,-1.156063,-1.244922,0.939205
210.324460,-0.509981,-2.508717,1.811867
210.429242,-1.984864,-1.427501,1.627565
210.534023,0.537468,-1.776748,1.674189
210.638806,-0.587116,-1.537436,1.837956
210.743586,-0.580353,-1.222305,1.188808
210.848369,0.441247,-1.775955,1.998408
210.953150,-0.573192,-1.960292,2.008099
211.057932,-0.978436,-2.524912,2.190690
211.162713,1.695945,-1.997190,2.430695
211.267496,1.439919,-0.103243,0.188039
211.372276,0.566418,-0.035232,-0.075430
211.477059,0.761500,0.203018,-0.100928
211.581840,0.667556,0.085141,0.051722
211.686622,0.245668,-0.013271,0.109208
211.791403,0.044366,-0.365644,0.490291
211.896185,-0.213883,0.140613,-0.069232
212.000966,0.414253,0.280420,-0.185485
212.105749,0.689419,0.405048,-0.093787
212.210530,-0.192075,0.031087,0.007347
212.315312,-0.090610,0.082975,0.071447
212.420093,-0.207303,-0.037295,-0.011545
212.524875,0.126440,0.052725,0.070254
212.629656,0.018723,-0.089017,0.167213
212.734439,0.326697,0.196105,0.006601
212.839219,0.748954,0.578453,-0.171447
212.944002,0.049845,-0.256872,0.386792
213.048783,0.206125,-0.053248,0.026177
213.153565,0.154295,0.234850,-0.082595
213.258346,0.016702,-0.013952,0.100647
213.363129,-0.151539,0.049478,0.012900
213.467909,0.052884,0.123899,0.020859
213.572692,-0.033939,0.085062,0.014034
213.677473,0.029185,0.103747,0.065319
213.782255,0.119787,0.014194,0.100999
213.887036,0.030348,0.088057,0.058077
213.991819,-0.016145,0.084674,0.011509
214.096599,-0.133243,-0.021513,0.154281
214.201382,-0.068319,0.009057,0.100005
214.306163,0.279184,0.070632,0.106138
214.410945,0.205008,0.183385,-0.003800
214.515726,-0.064270,0.002061,0.114819
214.620508,0.085392,0.046719,0.103262
214.725289,0.028327,-0.017507,0.158221
214.830072,-0.065574,0.135997,-0.004184
214.934852,-0.409926,-0.221653,0.259888
215.039635,-0.034863,0.228818,-0.103003
215.144415,-0.039995,0.302561,-0.154753
215.249198,0.103904,0.131851,-0.038581
215.353979,-0.317367,0.374303,-0.316556
215.458761,0.936230,0.303003,-0.004314
215.563542,0.848351,0.706700,-0.580008
215.668324,1.201000,0.282281,0.027387
215.773105,-0.342318,-0.284291,0.440109
215.877887,1.029679,-0.160677,0.448510
215.982668,-0.272877,-0.047720,0.147512
216.087450,1.361734,0.594756,-0.344299
216.192231,1.072923,0.737115,-0.625367
216.297013,-1.255446,-0.201395,0.145117
216.401794,-0.539382,-0.558239,0.542835
216.506576,-0.935227,-0.325880,0.333032
216.611357,0.752376,0.405141,0.087027
216.716139,1.051790,0.951863,-0.482632
216.820920,0.433919,0.609859,-0.013212
216.925702,-0.834483,-0.744742,0.661998
217.030483,-1.372740,-1.644109,1.912215
217.135265,1.379726,-0.475436,1.540481
217.240046,2.545503,0.403357,-0.579721
217.344828,0.357524,0.050194,-0.042238
217.449609,0.802982,0.426150,0.648539
217.554391,-0.021821,-0.270435,0.524566
217.659171,-0.315220,0.189351,-0.167719
217.763954,-0.349260,-1.188395,0.961831
217.868734,-0.231333,-0.465020,1.296525
217.973517,-0.068294,-0.396987,1.116853
218.078297,1.365045,-0.359266,0.729755
218.183079,-1.851367,-0.654491,0.920675
218.287860,-0.273836,0.018553,0.466283
218.392642,0.914887,-0.480462,0.466437
218.497423,-0.168561,-0.269524,0.620887
218.602205,-1.165424,-0.828415,1.070824
218.706985,-1.482051,-0.383833,-0.154535
218.811768,1.777949,-0.271336,0.605359
218.916548,-2.372977,-1.724723,1.008988
219.021330,-0.963379,-0.892766,0.403420
219.126111,0.215271,-0.094856,1.169230
219.230893,-1.207133,-0.120520,0.569973
219.335674,1.102823,0.108129,-0.454474
219.440456,-0.484360,-1.241241,-0.749035
219.545236,-0.518419,1.057144,0.873314
219.650018,2.650608,-0.008949,1.163408
219.754799,1.941125,-0.658795,-0.218572
219.859581,-0.598551,-1.992079,1.139155
219.964361,-3.645012,-0.084481,-0.167131
220.069144,1.898047,0.228315,0.735594
220.173924,2.296118,0.200343,0.132712
220.278706,0.984158,-0.312385,0.218420
220.383487,0.257450,-0.822875,1.307183
220.488269,2.143141,0.495122,0.262602
220.593049,3.381150,-0.477425,0.540755
220.697831,1.538416,-0.009621,5.720200
220.802612,1.062796,0.369612,-3.590576
220.907394,1.841366,-1.738660,2.903463
221.012174,-3.417094,-0.272539,-0.251659
221.116957,4.677728,2.535230,-0.000486
221.221737,4.177035,-0.206012,0.840572
221.326519,3.284626,0.074546,0.275837
221.431299,0.770940,-1.486186,1.256269
221.536081,1.264377,-1.007521,1.365242
221.640862,2.606271,0.541710,0.342064
221.745644,3.907634,0.787369,0.033334
221.850424,2.475911,0.638631,1.281635
221.955206,1.914748,0.233385,0.880448
222.059987,2.480109,0.708498,1.284515
222.164769,0.699070,-0.080469,0.979189
222.269549,1.843696,0.216438,0.967046
222.374331,1.340659,-0.108972,1.131049
222.479111,0.177258,-0.620571,0.977566
222.583893,-0.391380,0.123084,-0.234524
222.688674,0.684240,0.254641,-0.166407
222.793455,0.391250,0.151997,0.612701
222.898236,1.283013,-0.220219,0.577062
223.003018,-0.633572,-0.768891,0.833480
223.107798,-2.306528,-1.092911,0.427965
223.212580,-0.176680,-0.003754,0.446084
223.317360,0.635832,0.294199,-0.144054
223.422142,-0.014999,0.082516,0.046567
223.526923,-1.887099,0.059300,0.153106
223.631705,-1.338225,-0.607015,0.199482
223.736485,1.283167,-0.082218,0.488369
223.841267,1.019656,-0.479041,0.896150
223.946047,-0.787395,-0.152639,-0.083018
224.050829,0.350880,-0.399253,0.800413
224.155610,-0.120208,0.263739,-0.414625
224.260392,-2.518826,-0.902416,1.058136
224.365172,-1.521194,-0.874777,0.927456
224.469954,-2.078257,0.277438,0.020481
224.574735,-0.370211,0.197164,-0.016679
224.679517,0.324315,0.467924,-0.106183
224.784297,-0.347083,0.026812,0.623041
224.889079,-1.032400,-1.048947,0.481573
224.993859,-0.750213,-0.388503,0.456565
225.098641,-2.129472,-0.471538,-0.090466
225.203422,-0.838301,-0.297724,0.619870
225.308204,-2.117680,-0.016126,0.560904
225.412984,-0.246561,0.422664,0.292025
225.517766,0.419474,-0.626090,0.678803
225.622546,0.973024,0.288160,0.144476
225.727328,-0.033156,-0.036705,-0.022983
225.832109,-0.854208,-0.394696,-0.128997
225.936891,-0.961652,-0.544142,0.534011
226.041671,-1.477499,-0.417016,0.419234
226.146453,-0.046010,-0.271348,0.343485
226.251233,0.051718,0.071760,0.363941
226.356015,0.627302,0.196384,-0.397806
226.460796,0.217252,-0.070900,0.430784
226.565578,-0.835284,0.069992,-0.039213
226.670358,-0.433107,-0.573705,0.671593
226.775140,0.270837,0.713689,-0.446334
226.879920,0.187173,-0.193845,0.056568
226.984702,-0.799239,-0.151799,0.190801
227.089483,-0.507315,0.069463,0.081577
227.194265,-1.173952,-0.366451,0.301448
227.299045,-0.495740,-0.599996,0.900651
227.403827,-0.712269,0.332029,-0.618414
227.508607,0.023805,0.192274,-0.048699
227.613389,0.625738,0.517435,0.008168
227.718169,0.390948,-0.044863,0.095368
227.822951,-0.599728,-0.397706,0.420080
227.927731,0.399055,0.443608,0.264483
228.032513,0.377583,-0.022668,-0.496255
228.137294,0.624842,0.740814,-0.351682
228.242076,-0.621374,-0.814122,0.649269
228.346856,-0.812673,-0.191566,-0.044504
228.451638,-0.622695,0.198335,0.424399
