Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
340.032234,52.350684,4.920803,1.410895,4.080000,175.199997,3.790092,2.500000
341.032234,52.350652,4.920835,1.719888,4.210000,149.100006,3.790092,2.500000
342.032234,52.350625,4.920882,1.560331,3.940000,137.300003,3.790092,2.500000
343.032234,52.350601,4.920932,1.637291,4.050000,134.800003,3.790092,2.500000
344.032234,52.350576,4.920978,1.480667,3.900000,137.199997,3.790092,2.500000
345.032235,52.350551,4.921021,1.298161,3.910000,138.399994,3.790092,2.500000
346.032234,52.350526,4.921062,1.171256,3.920000,139.800003,3.790092,2.500000
347.032234,52.350499,4.921099,1.063939,4.040000,142.300003,3.790092,2.500000
348.032235,52.350471,4.921135,1.101823,3.970000,144.399994,3.790092,2.500000
349.032234,52.350442,4.921171,1.169613,4.200000,143.800003,3.790092,2.500000
350.032234,52.350412,4.921209,0.936133,4.290000,142.000000,3.790092,2.500000
351.032234,52.350383,4.921248,0.482379,4.160000,140.800003,3.790092,2.500000
352.032234,52.350355,4.921286,0.571534,4.140000,140.199997,3.790092,2.500000
353.032234,52.350328,4.921326,0.336717,4.020000,138.399994,3.790092,2.500000
354.032235,52.350303,4.921367,0.536106,4.080000,135.500000,3.790092,2.500000
355.032235,52.350277,4.921411,0.501121,4.070000,133.899994,3.790092,2.500000
356.032234,52.350251,4.921455,0.664868,4.200000,133.600006,3.790092,2.500000
357.032234,52.350225,4.921500,0.902161,4.110000,134.800003,3.790092,2.500000
358.139018,52.350199,4.921543,0.897082,4.090000,136.500000,3.790092,2.500000
359.032234,52.350172,4.921585,1.014440,4.000000,135.800003,3.790092,2.500000
360.032234,52.350147,4.921629,0.991480,4.010000,133.800003,3.790092,2.500000
361.032235,52.350124,4.921673,0.881183,3.920000,130.399994,3.790092,2.500000
362.032235,52.350103,4.921719,0.992384,3.940000,129.399994,3.790092,2.500000
363.032234,52.350080,4.921765,1.024544,3.930000,130.500000,3.790092,2.500000
364.032234,52.350057,4.921809,1.045594,3.880000,131.800003,3.790092,2.500000
365.032234,52.350032,4.921853,1.072684,3.980000,133.399994,3.790092,2.500000
366.032235,52.350008,4.921896,1.226605,3.890000,132.600006,3.790092,2.500000
367.032234,52.349984,4.921940,0.992404,3.990000,131.699997,3.790092,2.500000
368.032234,52.349959,4.921984,0.830102,3.980000,133.000000,3.790092,2.500000
369.032235,52.349933,4.922024,1.079782,3.900000,138.100006,3.790092,2.500000
370.032235,52.349900,4.922054,1.057537,4.360000,151.699997,3.790092,2.592093
371.032234,52.349866,4.922071,0.993899,3.690000,164.199997,3.925477,3.072495
372.032235,52.349832,4.922053,0.803471,4.760000,197.500000,4.285108,3.690343
373.032234,52.349798,4.922007,1.299979,4.590000,221.800003,4.223516,3.854349
374.032235,52.349773,4.921952,1.467638,4.070000,235.100006,5.140614,4.338922
375.032234,52.349754,4.921899,2.017018,3.920000,233.399994,4.772060,4.323929
376.032235,52.349735,4.921850,3.020808,3.740000,234.899994,4.850062,4.488952
377.032235,52.349715,4.921802,3.877687,3.930000,236.199997,4.944967,4.682254
378.032234,52.349695,4.921758,4.258187,3.650000,232.399994,6.023310,5.218215
379.032235,52.349672,4.921713,4.417064,4.230000,231.399994,5.837636,5.574054
380.032234,52.349649,4.921666,5.629467,3.990000,233.399994,5.602471,5.503999
381.032235,52.349628,4.921620,6.512590,3.840000,234.000000,6.345968,5.844506
382.032235,52.349606,4.921573,6.769123,4.120000,235.100006,5.657242,5.634191
383.032235,52.349584,4.921527,6.256187,4.020000,233.000000,5.180546,5.300253
384.032235,52.349563,4.921486,6.705169,3.590000,233.500000,5.266192,5.045821
385.032235,52.349540,4.921444,6.506321,4.200000,231.399994,4.456874,4.557415
386.032235,52.349515,4.921400,5.950902,4.320000,230.699997,4.150898,4.190921
387.032235,52.349492,4.921355,6.677954,4.150000,232.000000,4.130421,4.170060
388.032234,52.349472,4.921312,6.903853,3.960000,235.300003,4.322746,4.423391
389.032234,52.349453,4.921267,7.368156,3.990000,237.199997,4.392551,4.554188
390.032235,52.349434,4.921220,8.250060,4.170000,237.500000,4.541023,4.697113
391.032234,52.349414,4.921172,8.219182,4.120000,236.300003,4.728751,4.902811
392.032235,52.349394,4.921126,8.748485,3.930000,236.800003,4.754442,4.960066
393.032234,52.349374,4.921080,9.575883,4.180000,234.699997,5.014929,5.254848
394.032234,52.349354,4.921033,9.637290,3.860000,236.800003,5.214159,5.527545
395.032235,52.349336,4.920990,10.486972,3.480000,238.199997,6.102922,5.905295
396.032234,52.349317,4.920944,10.819804,4.160000,238.899994,5.381460,5.631734
397.032235,52.349296,4.920898,11.602585,3.900000,234.000000,5.306201,5.556448
398.032235,52.349271,4.920855,10.220932,3.930000,231.600006,4.994711,5.212760
399.032235,52.349246,4.920814,11.000536,3.630000,230.600006,5.034186,5.317644
400.032235,52.349219,4.920772,8.980028,3.940000,232.899994,4.886852,5.179839
401.032234,52.349193,4.920728,8.400863,3.980000,233.000000,4.778070,5.052932
402.032235,52.349166,4.920685,7.264204,3.660000,234.600006,4.763694,5.051580
403.032235,52.349139,4.920644,7.247358,3.660000,231.199997,4.632844,4.869602
404.032235,52.349115,4.920601,6.787399,3.540000,235.899994,4.614136,4.846069
405.032235,52.349091,4.920559,8.188037,3.420000,234.100006,4.930231,5.035937
406.032235,52.349081,4.920501,7.575928,4.340000,259.100006,5.037024,5.332504
407.032235,52.349082,4.920442,6.391937,2.910000,272.299988,5.940723,5.569510
408.032234,52.349094,4.920383,6.099501,3.820000,290.100006,7.176374,5.823242
409.032235,52.349120,4.920321,5.318556,3.940000,302.399994,6.246603,5.862468
410.032234,52.349149,4.920263,4.995383,3.640000,308.500000,5.653915,5.575778
411.032234,52.349182,4.920210,4.622046,3.990000,317.500000,5.456059,5.480573
412.032234,52.349215,4.920158,4.001946,3.870000,313.799988,5.139124,5.236252
413.032234,52.349247,4.920107,3.959787,4.000000,316.100006,5.026878,5.142787
414.032234,52.349279,4.920058,3.312893,3.940000,317.399994,4.940675,5.038207
415.032234,52.349310,4.920015,3.163986,3.530000,320.500000,5.638523,5.138810
416.032234,52.349341,4.919969,3.146731,4.270000,318.500000,5.045951,4.902522
417.032234,52.349372,4.919920,3.329120,4.000000,316.000000,5.197684,5.012860
418.032234,52.349399,4.919874,3.369659,3.660000,312.799988,5.965642,5.313531
419.032235,52.349429,4.919826,3.055892,4.260000,317.600006,5.620768,5.300103
420.032235,52.349457,4.919786,3.054261,3.400000,322.399994,6.221939,5.385395
421.032234,52.349484,4.919753,2.553365,3.480000,327.100006,7.234495,5.676078
422.032234,52.349514,4.919711,2.176857,4.400000,322.200012,6.273202,5.524683
423.032235,52.349544,4.919666,1.995478,4.040000,321.700012,6.410202,5.547281
424.032234,52.349571,4.919624,1.512521,3.730000,319.600006,7.334211,5.777833
425.032235,52.349599,4.919581,1.085229,4.060000,322.700012,8.498465,6.019114
426.032234,52.349625,4.919539,0.487524,3.670000,321.799988,7.830555,6.234694
427.032235,52.349649,4.919493,0.126629,3.910000,318.600006,7.119991,5.779374
428.032234,52.349670,4.919444,-0.276994,3.630000,316.399994,6.544146,5.417546
429.032234,52.349689,4.919398,-0.210404,3.520000,314.500000,6.848656,5.429311
430.032234,52.349707,4.919349,-0.414997,3.770000,312.899994,6.131353,5.235407
431.032234,52.349726,4.919300,-0.084126,3.650000,313.700012,6.034498,5.246747
432.032234,52.349745,4.919254,0.487041,3.380000,309.700012,5.769714,5.371179
433.032235,52.349758,4.919204,0.267915,3.710000,297.100006,5.915812,5.410893
434.032235,52.349758,4.919146,0.130553,3.820000,270.399994,6.236514,5.653563
435.032235,52.349747,4.919089,0.211742,4.000000,252.300003,5.887733,5.722601
436.032234,52.349727,4.919040,1.895584,3.900000,236.899994,5.442270,5.336247
437.032234,52.349704,4.918996,2.387653,4.140000,233.399994,5.219781,5.241008
438.032234,52.349681,4.918958,3.016077,3.580000,224.600006,5.279854,5.323847
439.032235,52.349659,4.918926,3.427465,3.650000,224.199997,5.096583,5.218134
440.032235,52.349636,4.918899,4.010731,3.560000,217.399994,5.369703,5.282467
441.032234,52.349616,4.918879,4.782235,3.030000,213.600006,6.101367,5.767801
442.032235,52.349593,4.918852,4.941367,4.210000,216.100006,5.905684,5.797471
443.032235,52.349568,4.918821,5.258026,3.910000,218.000000,6.152052,5.950289
444.032235,52.349548,4.918789,5.076520,3.590000,221.500000,6.373791,6.123781
445.032234,52.349527,4.918760,5.296568,3.440000,215.399994,7.262865,6.370046
446.032235,52.349508,4.918734,6.263506,3.120000,216.600006,7.862094,6.926175
447.032234,52.349493,4.918706,6.941020,2.750000,218.800003,7.626382,6.805406
448.173303,52.349474,4.918673,8.429133,3.720000,218.800003,6.473027,6.615906
449.032235,52.349456,4.918647,9.889786,2.340000,215.699997,6.377840,6.380464
450.032234,52.349437,4.918633,9.942790,2.710000,200.500000,6.171037,6.006882
451.032234,52.349406,4.918638,9.876160,3.970000,173.800003,5.679590,5.808137
452.032235,52.349371,4.918660,10.503503,3.660000,158.199997,5.822279,5.736733
453.032234,52.349343,4.918690,9.048097,3.190000,147.699997,6.482211,5.876012
454.032235,52.349313,4.918729,7.780926,4.060000,142.300003,5.734702,6.013037
455.032235,52.349283,4.918769,7.305687,3.460000,139.800003,5.780937,5.701067
456.032234,52.349261,4.918796,7.705086,2.150000,143.100006,6.191631,5.645613
457.032234,52.349260,4.918807,8.656629,0.000000,NaN,4.903801,5.601629
458.032235,52.349262,4.918814,9.242512,0.000000,NaN,4.729209,5.535633
459.032234,52.349263,4.918823,9.977687,0.000000,NaN,4.571153,5.400095
460.032235,52.349263,4.918831,10.542328,0.000000,NaN,4.488982,5.347948
461.032234,52.349260,4.918838,11.059418,0.000000,NaN,4.536684,5.429447
462.032234,52.349256,4.918841,11.592557,0.000000,NaN,4.479922,5.341643
463.032234,52.349253,4.918844,11.557274,0.000000,NaN,4.464053,5.340341
464.032234,52.349249,4.918843,11.049701,0.000000,NaN,4.466145,5.350177
465.032234,52.349248,4.918840,10.845229,0.000000,NaN,4.454314,5.310916
466.032234,52.349246,4.918841,10.977673,0.350000,138.600006,4.412793,5.155324
467.032234,52.349240,4.918846,10.203621,0.870000,148.500000,4.403043,4.889576
468.032234,52.349232,4.918858,10.067446,1.330000,134.100006,4.938773,4.928814
469.032235,52.349219,4.918878,10.395381,2.010000,135.800003,5.056525,4.914312
470.032235,52.349201,4.918901,9.765729,2.390000,139.899994,4.716604,4.715965
471.032234,52.349178,4.918929,10.328213,3.080000,140.100006,4.264024,4.289595
472.032234,52.349158,4.918957,10.062088,2.480000,137.699997,4.306814,4.113853
473.032235,52.349137,4.918988,9.297976,3.280000,135.399994,3.987159,3.984383
474.032235,52.349114,4.919024,9.808402,3.250000,135.800003,3.939521,4.063361
475.032234,52.349093,4.919054,9.823831,2.880000,137.800003,4.203862,4.222278
476.032235,52.349071,4.919085,10.266933,3.460000,137.199997,3.856307,3.963241
477.032235,52.349049,4.919117,10.577590,3.040000,135.000000,3.857986,4.091991
478.032235,52.349030,4.919149,10.506231,3.030000,132.100006,3.790092,3.940466
479.032235,52.349010,4.919184,10.072751,3.620000,133.399994,3.790092,3.762189
480.032235,52.348987,4.919220,9.370957,3.530000,134.500000,3.790092,3.375674
481.032235,52.348961,4.919254,8.114469,3.620000,139.500000,3.790092,3.132668
482.032234,52.348934,4.919288,7.387705,3.520000,138.300003,3.790092,2.881475
483.032234,52.348908,4.919322,6.812310,3.480000,138.800003,3.790092,2.657373
484.032234,52.348884,4.919358,6.065348,3.570000,135.199997,3.790092,2.500000
485.032234,52.348861,4.919395,5.616423,3.390000,136.000000,3.790092,2.500000
486.032235,52.348837,4.919431,5.802384,3.540000,137.699997,3.790092,2.500000
487.032235,52.348812,4.919468,5.621035,3.580000,139.199997,3.790092,2.500000
488.032234,52.348788,4.919505,5.567189,3.570000,139.300003,3.790092,2.500000
489.032234,52.348764,4.919544,5.469704,3.560000,137.000000,3.790092,2.500000
490.032235,52.348742,4.919585,5.448029,3.540000,135.399994,3.790092,2.500000
491.032235,52.348720,4.919626,5.253136,3.580000,134.899994,3.790092,2.500000
492.032234,52.348698,4.919669,5.177934,3.700000,134.600006,3.790092,2.500000
493.032234,52.348675,4.919713,4.651804,3.870000,133.600006,3.790092,2.500000
494.032234,52.348653,4.919759,4.629461,3.810000,130.399994,3.790092,2.500000
495.032235,52.348636,4.919805,3.998542,3.550000,125.599999,3.790092,2.500000
496.032234,52.348631,4.919859,3.290803,4.280000,102.099999,3.790092,2.500000
497.032234,52.348636,4.919910,2.482368,3.060000,85.199997,3.790092,2.500000
498.032234,52.348657,4.919954,2.366517,3.960000,60.299999,3.790092,2.500000
499.032235,52.348689,4.919999,2.790843,4.290000,51.700001,3.790092,2.500000
500.032235,52.348721,4.920038,2.508075,3.910000,46.500000,3.790092,2.500000
501.032234,52.348752,4.920076,2.962302,3.850000,50.200001,3.790092,2.500000
502.032235,52.348780,4.920118,2.726831,3.970000,52.900002,3.790092,2.500000
503.032234,52.348807,4.920166,2.757538,4.340000,53.599998,3.790092,2.500000
504.032234,52.348836,4.920213,2.255896,4.090000,50.099998,3.790092,2.500000
505.032234,52.348866,4.920255,2.544904,4.000000,46.799999,3.790092,2.500000
506.032235,52.348898,4.920296,2.791310,4.120000,42.400002,3.790092,2.500000
507.032234,52.348928,4.920334,3.139154,3.870000,42.099998,3.790092,2.500000
508.032234,52.348958,4.920369,2.741206,3.720000,40.900002,3.790092,2.500000
509.032235,52.348986,4.920405,3.025202,3.770000,41.099998,3.790092,2.500000
510.032234,52.349017,4.920440,3.008663,4.100000,37.099998,3.790092,2.500000
511.032235,52.349049,4.920473,3.436464,4.220000,35.000000,3.790092,2.500000
512.032234,52.349081,4.920505,2.616336,3.950000,32.400002,3.790092,2.500000
513.032234,52.349109,4.920541,2.729983,4.060000,39.099998,3.790092,2.500000
514.032234,52.349133,4.920597,2.936530,4.970000,54.099998,3.790092,2.668689
515.032234,52.349156,4.920660,2.555923,4.970000,57.000000,3.837394,2.759186
516.032235,52.349174,4.920738,2.906152,5.240000,51.200001,3.983506,2.923922
517.032235,52.349203,4.920796,2.757790,5.440000,52.200001,4.183556,3.150223
518.032234,52.349239,4.920863,3.376532,5.860000,49.799999,4.341581,3.288743
519.032235,52.349270,4.920930,4.170438,5.860000,52.599998,4.531445,3.263080
520.032234,52.349298,4.920994,2.970806,5.560000,58.200001,4.463386,3.265244
521.032235,52.349333,4.921063,3.965404,5.850000,48.900002,4.608725,3.335016
522.032235,52.349359,4.921126,3.527977,5.510000,56.500000,4.649284,3.353799
523.032234,52.349388,4.921197,3.270490,5.450000,53.799999,4.566361,3.221673
524.032234,52.349414,4.921258,2.598076,5.440000,54.400002,4.507331,3.180456
525.032235,52.349440,4.921324,2.118109,5.540000,57.099998,4.602548,3.313125
526.032234,52.349469,4.921388,2.188684,5.320000,54.500000,4.294918,3.038352
527.032234,52.349502,4.921449,2.865889,5.140000,50.200001,3.790092,2.619352
528.032234,52.349533,4.921509,2.460205,5.380000,47.299999,3.790092,2.500000
529.032235,52.349563,4.921569,2.800737,5.240000,52.500000,3.790092,2.500000
530.032235,52.349595,4.921633,3.638161,5.110000,51.299999,3.790092,2.500000
531.032235,52.349626,4.921689,3.773979,5.090000,53.200001,3.790092,2.597136
532.032235,52.349655,4.921745,3.492925,4.950000,53.700001,3.851049,2.819598
533.032235,52.349685,4.921808,3.777060,5.230000,50.299999,3.851691,2.856230
534.032234,52.349716,4.921866,3.617592,5.150000,52.400002,3.807691,2.800745
535.032234,52.349741,4.921930,3.170643,4.930000,56.599998,3.826090,2.856397
536.032234,52.349773,4.921989,3.500984,5.260000,51.200001,3.885381,2.949527
537.032234,52.349804,4.922051,3.306422,5.200000,52.400002,3.823396,2.873140
538.032234,52.349834,4.922116,3.686812,5.010000,53.599998,3.804835,2.877759
539.032235,52.349863,4.922171,3.541377,5.050000,50.400002,3.790092,2.641137
540.032234,52.349893,4.922223,3.569404,4.640000,48.299999,3.790092,2.620252
541.032235,52.349927,4.922271,4.084494,4.990000,43.900002,3.790092,2.679845
542.032235,52.349957,4.922326,4.359898,4.850000,47.599998,3.790092,2.618461
543.032234,52.349991,4.922380,4.967704,4.880000,49.400002,3.859861,2.692793
544.032234,52.350017,4.922437,6.100037,4.830000,50.099998,3.935461,2.952716
545.032235,52.350056,4.922490,6.634974,5.170000,45.099998,4.062217,3.131010
546.032235,52.350085,4.922549,6.852884,5.080000,47.799999,4.217436,3.453965
547.032234,52.350119,4.922604,6.908200,5.190000,47.099998,4.940067,3.953105
548.032235,52.350147,4.922661,8.020151,5.110000,51.099998,4.629094,4.072337
549.032234,52.350184,4.922711,9.104521,5.000000,47.299999,4.355801,4.021201
550.032235,52.350218,4.922766,9.608935,5.010000,49.500000,4.139771,3.853845
551.032234,52.350250,4.922818,10.345886,5.030000,48.900002,4.007229,3.755637
552.032234,52.350282,4.922865,11.654065,4.810000,42.299999,4.136589,3.871625
553.032234,52.350311,4.922905,10.140579,4.400000,44.599998,3.896662,3.689457
554.032235,52.350350,4.922938,9.619352,4.370000,38.000000,4.252377,3.910461
555.032234,52.350386,4.922985,9.552902,5.010000,43.500000,4.060108,3.725728
556.032234,52.350420,4.923031,9.804442,5.000000,46.599998,3.867623,3.482503
557.032235,52.350448,4.923070,9.036926,4.580000,46.000000,3.973038,3.351725
558.032234,52.350484,4.923117,9.285539,4.810000,44.299999,4.271170,3.342006
559.032235,52.350510,4.923161,8.492632,4.910000,46.299999,3.790092,2.819516
560.032234,52.350535,4.923213,8.033347,4.760000,47.900002,3.790092,2.657305
561.032234,52.350575,4.923267,8.348925,5.360000,38.500000,3.790092,2.526552
562.032235,52.350615,4.923309,8.421211,5.110000,35.200001,3.790092,2.500000
563.032235,52.350644,4.923355,7.839125,4.520000,48.200001,3.790092,2.500000
564.032235,52.350665,4.923405,6.546215,3.850000,55.900002,3.790092,2.500000
565.032234,52.350690,4.923454,5.968642,4.350000,45.799999,3.790092,2.500000
566.032235,52.350720,4.923510,6.322720,4.650000,45.799999,3.790092,2.500000
567.032235,52.350746,4.923563,6.350926,4.670000,47.500000,3.790092,2.500000
568.032234,52.350769,4.923620,6.350258,4.660000,50.299999,3.790092,2.500000
569.032235,52.350795,4.923669,6.363751,4.450000,46.400002,3.790092,2.500000
570.032234,52.350815,4.923707,5.265291,4.260000,43.200001,3.790092,2.500000
571.032234,52.350829,4.923745,4.046033,3.390000,47.099998,3.790092,2.500000
572.032234,52.350846,4.923768,3.856496,1.630000,41.799999,3.790092,2.500000
573.032234,52.350845,4.923772,2.986195,0.160000,44.299999,3.790092,2.500000
574.032234,52.350840,4.923771,2.299055,0.000000,NaN,3.790092,2.500000
575.032235,52.350840,4.923772,2.114302,0.470000,44.299999,3.790092,2.500000
576.032234,52.350847,4.923783,2.091429,1.580000,45.599998,3.790092,2.500000
577.032235,52.350859,4.923803,1.860989,2.380000,44.500000,3.790092,2.500000
578.032234,52.350874,4.923826,1.517641,2.540000,40.900002,3.790092,2.500000
579.032235,52.350893,4.923849,1.155803,3.000000,35.700001,3.790092,2.500000
580.032234,52.350915,4.923875,0.909084,3.270000,35.000000,3.790092,2.500000
581.032235,52.350938,4.923900,1.218213,3.010000,34.900002,3.790092,2.500000
582.032235,52.350958,4.923926,1.287470,2.830000,40.500000,3.790092,2.500000
583.032235,52.350977,4.923957,0.694986,3.420000,42.799999,3.790092,2.500000
584.032235,52.350998,4.923996,0.708588,3.780000,47.500000,3.790092,2.500000
585.032235,52.351021,4.924038,1.164333,4.000000,46.400002,3.790092,2.500000
586.032235,52.351044,4.924080,0.789817,3.820000,46.900002,3.790092,2.500000
587.032235,52.351067,4.924121,0.850542,3.780000,45.799999,3.790092,2.500000
588.032234,52.351089,4.924163,0.508374,3.960000,47.400002,3.790092,2.500000
589.032234,52.351113,4.924205,0.403634,3.820000,45.299999,3.790092,2.500000
590.138831,52.351139,4.924243,0.561896,3.980000,40.500000,3.790092,2.500000
591.032234,52.351167,4.924280,0.351813,4.130000,37.500000,3.790092,2.500000
592.032235,52.351196,4.924317,0.237251,4.100000,39.299999,3.790092,2.500000
593.032234,52.351223,4.924358,0.217477,4.200000,43.599998,3.790092,2.500000
594.032234,52.351249,4.924400,0.367380,4.100000,45.400002,3.790092,2.500000
595.032235,52.351274,4.924443,0.339852,4.060000,45.900002,3.790092,2.500000
596.032235,52.351299,4.924486,0.507271,4.180000,44.700001,3.790092,2.500000
597.032235,52.351324,4.924527,0.364080,3.840000,45.099998,3.790092,2.500000
598.032234,52.351349,4.924565,0.292177,3.910000,42.400002,3.790092,2.500000
599.032235,52.351375,4.924605,0.231994,4.120000,43.099998,3.790092,2.500000
600.032235,52.351402,4.924640,0.557005,3.740000,36.900002,3.790092,2.500000
601.032235,52.351432,4.924660,0.453359,3.640000,23.100000,3.790092,2.500000
602.032235,52.351463,4.924660,0.257298,3.490000,0.100000,3.790092,2.500000
603.032235,52.351492,4.924637,-0.016905,3.500000,333.899994,3.790092,2.500000
604.032234,52.351516,4.924600,-0.300523,3.300000,320.500000,3.790092,2.500000
605.032235,52.351535,4.924558,-0.787885,3.340000,312.600006,3.790092,2.500000
606.032235,52.351554,4.924516,-0.626933,3.260000,312.799988,3.790092,2.500000
607.032234,52.351572,4.924475,-0.932045,3.340000,311.299988,3.790092,2.500000
608.032234,52.351587,4.924430,-0.980756,3.200000,300.799988,3.790092,2.500000
609.032234,52.351589,4.924379,-0.547311,3.910000,274.899994,3.790092,2.500000
610.032235,52.351579,4.924331,-0.442434,3.150000,246.899994,3.790092,2.500000
611.032235,52.351556,4.924293,-0.709517,3.520000,227.699997,3.790092,2.500000
612.032235,52.351528,4.924259,-0.818646,3.570000,222.399994,3.790092,2.500000
613.032234,52.351500,4.924226,-0.986857,3.680000,223.100006,3.790092,2.500000
614.032235,52.351472,4.924192,-1.324136,3.710000,223.600006,3.790092,2.500000
615.032235,52.351444,4.924157,-1.842200,3.710000,223.899994,3.790092,2.500000
616.032235,52.351418,4.924122,-1.945773,3.610000,224.300003,3.790092,2.500000
617.032234,52.351394,4.924086,-1.874967,3.710000,226.500000,3.790092,2.500000
618.032234,52.351370,4.924050,-1.912436,3.510000,226.600006,3.790092,2.500000
619.032235,52.351346,4.924016,-1.760267,3.440000,223.800003,3.790092,2.500000
620.032234,52.351322,4.923983,-1.841436,3.570000,222.600006,3.790092,2.500000
621.032235,52.351298,4.923949,-1.877439,3.430000,223.500000,3.790092,2.500000
622.032234,52.351276,4.923915,-1.807238,3.260000,226.699997,3.790092,2.500000
623.032234,52.351255,4.923880,-1.907630,3.430000,228.000000,3.790092,2.500000
624.032234,52.351237,4.923844,-2.095360,3.060000,229.699997,3.790092,2.500000
625.032235,52.351221,4.923810,-1.819706,2.730000,233.199997,3.790092,2.500000
626.032234,52.351212,4.923791,-1.876188,0.720000,235.899994,3.790092,2.500000
627.032234,52.351210,4.923788,-1.791720,0.000000,NaN,3.790092,2.500000
628.032234,52.351212,4.923792,-1.612637,0.000000,NaN,3.790092,2.500000
629.032234,52.351213,4.923792,-1.307398,0.000000,NaN,3.790092,2.500000
630.032234,52.351213,4.923793,-1.370326,0.170000,235.899994,3.790092,2.500000
631.032234,52.351210,4.923794,-1.316435,0.480000,235.699997,3.790092,2.500000
632.032235,52.351205,4.923799,-1.045138,0.640000,235.800003,3.790092,2.500000
633.032234,52.351201,4.923808,-0.770298,0.910000,110.599999,3.790092,2.500000
634.032234,52.351199,4.923825,-0.727749,1.410000,93.900002,3.790092,2.500000
635.032234,52.351204,4.923845,-0.493660,1.510000,110.199997,3.790092,2.500000
636.032234,52.351215,4.923864,-0.236981,1.800000,49.900002,3.790092,2.500000
637.032235,52.351230,4.923883,-0.208995,2.050000,41.799999,3.790092,2.500000
638.032234,52.351247,4.923905,-0.290074,2.400000,44.900002,3.790092,2.500000
639.032234,52.351264,4.923930,-0.767880,2.510000,45.200001,3.790092,2.500000
640.032235,52.351283,4.923958,-0.341079,3.000000,46.599998,3.790092,2.500000
641.032234,52.351301,4.923986,-0.795932,2.510000,45.799999,3.790092,2.500000
642.032235,52.351320,4.924014,-0.918997,3.050000,44.900002,3.790092,2.500000
643.032234,52.351339,4.924043,-0.921333,2.790000,45.700001,3.790092,2.500000
644.032235,52.351360,4.924074,-0.720053,3.150000,45.400002,3.790092,2.500000
645.032235,52.351381,4.924107,-0.286959,3.120000,46.700001,3.790092,2.500000
646.032234,52.351404,4.924140,0.072040,3.360000,44.900002,3.790092,2.500000
647.032234,52.351427,4.924174,0.010446,3.280000,46.400002,3.790092,2.500000
648.032235,52.351451,4.924209,0.298097,3.510000,44.799999,3.790092,2.500000
649.032235,52.351474,4.924242,-0.299996,3.170000,46.200001,3.790092,2.500000
650.032234,52.351497,4.924274,0.001448,3.550000,44.400002,3.790092,2.500000
651.032234,52.351520,4.924307,-0.408657,3.330000,44.700001,3.790092,2.500000
652.032235,52.351543,4.924341,-0.099827,3.550000,44.599998,3.790092,2.500000
653.032234,52.351565,4.924377,-0.239852,3.230000,47.799999,3.790092,2.500000
654.032234,52.351583,4.924416,-0.380490,3.290000,54.299999,3.790092,2.500000
655.032234,52.351586,4.924469,-0.370934,4.410000,85.699997,3.790092,2.500000
656.032234,52.351574,4.924524,-0.260385,3.240000,112.099999,3.790092,2.500000
657.032234,52.351552,4.924562,-0.391009,3.110000,132.699997,3.790092,2.500000
658.032234,52.351526,4.924595,-0.506872,3.170000,136.100006,3.790092,2.500000
659.032234,52.351501,4.924629,-0.342092,3.210000,133.800003,3.790092,2.500000
660.032234,52.351481,4.924671,0.085943,3.350000,121.199997,3.790092,2.500000
661.032234,52.351470,4.924715,-0.353196,3.070000,105.500000,3.790092,2.500000
662.032234,52.351472,4.924766,-0.105360,3.930000,80.500000,3.790092,2.500000
663.032234,52.351486,4.924816,-0.505641,3.640000,62.099998,3.790092,2.500000
664.032235,52.351509,4.924856,-0.605928,3.690000,48.299999,3.790092,2.500000
665.032234,52.351535,4.924893,-0.778354,3.850000,43.799999,3.790092,2.500000
666.032235,52.351562,4.924932,-1.176425,4.170000,45.099998,3.790092,2.500000
667.032235,52.351590,4.924974,-1.216950,4.310000,46.000000,3.790092,2.500000
668.032235,52.351617,4.925019,-1.108122,4.150000,49.099998,3.790092,2.500000
669.032235,52.351643,4.925065,-0.471218,4.260000,50.000000,3.790092,2.500000
670.032235,52.351667,4.925113,-0.431422,4.220000,54.799999,3.790092,2.500000
671.032235,52.351689,4.925162,-0.429653,4.150000,54.099998,3.790092,2.500000
672.032234,52.351713,4.925207,-0.873746,4.080000,52.200001,3.790092,2.500000
673.032234,52.351739,4.925251,-1.145596,4.220000,46.599998,3.790092,2.500000
674.032235,52.351766,4.925292,-0.739833,4.050000,45.400002,3.790092,2.500000
675.032235,52.351791,4.925334,-1.025967,4.030000,45.200001,3.790092,2.500000
676.032234,52.351817,4.925376,-0.595547,4.080000,47.200001,3.790092,2.500000
677.032234,52.351839,4.925418,-0.760348,3.420000,49.599998,3.790092,2.500000
678.032234,52.351860,4.925455,-0.477033,3.430000,49.299999,3.790092,2.500000
679.032234,52.351882,4.925490,-0.324821,3.430000,46.500000,3.790092,2.500000
680.032235,52.351908,4.925523,-0.486325,3.810000,38.400002,3.790092,2.500000
681.032235,52.351936,4.925556,-0.288207,3.840000,38.799999,3.790092,2.500000
682.032235,52.351963,4.925591,0.040831,3.750000,39.900002,3.790092,2.500000
683.032235,52.351989,4.925627,-0.313970,3.860000,44.000000,3.790092,2.500000
684.032235,52.352015,4.925668,-0.424993,4.180000,47.099998,3.790092,2.500000
685.032235,52.352039,4.925712,-0.633918,3.970000,49.000000,3.790092,2.500000
