Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
180.723933,-1.398007,6.722037,7.213463
180.823933,-1.398007,6.722037,7.213463
180.923933,-1.398007,6.722037,7.213463
181.023933,-1.398007,6.722037,7.213463
181.123933,-1.398007,6.722037,7.213463
181.223933,-1.398007,6.722037,7.213463
181.323933,-1.398007,6.722037,7.213463
181.423933,-1.398007,6.722037,7.213463
181.523933,-1.398007,6.722037,7.213463
181.623933,-1.398007,6.722037,7.213463
181.723933,-1.398007,6.722037,7.213463
181.823933,-1.398007,6.722037,7.213463
181.923933,-1.707578,6.867102,6.378667
182.023933,-1.084547,6.413064,7.600801
182.123933,0.335892,7.497312,6.570093
182.223933,-0.849452,6.918548,7.127022
182.323933,-0.326620,7.170392,6.565906
182.423933,0.227318,7.380960,6.750153
182.523933,-0.525524,7.107581,6.315856
182.623933,0.338884,7.316953,7.262815
182.723933,-1.540380,6.206982,7.298408
182.823933,-0.112463,7.292426,6.458228
182.923933,-0.112463,7.292426,6.458228
183.023933,-0.112463,7.292426,6.458228
183.123933,-0.112463,7.292426,6.458228
183.223933,-0.112463,7.292426,6.458228
183.323933,-0.112463,7.292426,6.458228
183.423933,-0.112463,7.292426,6.458228
183.523933,-0.112463,7.292426,6.458228
183.623933,-0.112463,7.292426,6.458228
183.723933,-0.112463,7.292426,6.458228
183.823933,-0.112463,7.292426,6.458228
183.923933,-0.112463,7.292426,6.458228
184.023933,-1.864906,6.856633,6.789036
184.123933,-1.293321,7.518847,6.236892
184.223933,0.637986,7.414759,6.866205
184.323933,-0.257827,7.944171,6.324829
184.423933,0.337986,7.174281,7.042675
184.523933,-1.255036,7.481160,6.416653
184.623933,-0.665205,6.958328,7.477272
184.723933,-1.354936,7.289435,6.271289
184.823933,-0.230010,7.301100,6.844968
184.923933,1.474577,8.009076,6.455835
185.023933,0.940978,8.106883,6.125327
185.123933,-0.867398,5.906085,7.788339
185.223933,-0.867398,5.906085,7.788339
185.323933,-0.867398,5.906085,7.788339
185.423933,-0.867398,5.906085,7.788339
185.523933,-0.867398,5.906085,7.788339
185.623933,-0.867398,5.906085,7.788339
185.723933,-0.867398,5.906085,7.788339
185.823933,-0.867398,5.906085,7.788339
185.923933,-0.867398,5.906085,7.788339
186.023933,-0.867398,5.906085,7.788339
186.123933,-0.867398,5.906085,7.788339
186.223933,0.599701,7.443174,7.265208
186.323933,1.125823,7.805089,6.608976
186.423933,-0.032602,6.880861,6.684649
186.523933,-3.079563,6.133702,7.583752
186.623933,-2.634797,7.855039,5.647061
186.723933,1.710868,7.647461,6.541080
186.823933,-3.365505,6.506683,7.055537
186.923933,-0.995414,7.325028,6.238986
187.023933,2.506183,7.546364,7.330711
187.123933,-0.146560,6.922436,7.177870
187.223933,1.706980,8.168797,5.188836
187.323933,1.706980,8.168797,5.188836
187.423933,1.706980,8.168797,5.188836
187.523933,1.706980,8.168797,5.188836
187.623933,1.706980,8.168797,5.188836
187.723933,1.706980,8.168797,5.188836
187.823933,1.706980,8.168797,5.188836
187.923933,1.706980,8.168797,5.188836
188.023933,1.706980,8.168797,5.188836
188.123933,1.706980,8.168797,5.188836
188.223933,1.706980,8.168797,5.188836
188.323933,1.706980,8.168797,5.188836
188.423933,-1.429113,6.966404,6.695118
188.523933,-0.541974,7.695916,6.252745
188.623933,-0.414557,7.150651,6.729216
188.723933,1.354637,8.677571,5.459524
188.823933,-0.230608,6.946364,7.367800
188.923933,-1.889732,6.684948,6.952944
189.023933,-1.992324,6.334101,7.039385
189.123933,0.494716,6.991230,7.292426
189.223933,-1.734198,7.384849,6.215058
189.323933,-0.137288,8.040781,6.131010
189.423933,0.960419,7.868498,6.093024
189.523933,0.960419,7.868498,6.093024
189.623933,0.960419,7.868498,6.093024
189.723933,0.960419,7.868498,6.093024
189.823933,0.960419,7.868498,6.093024
189.923933,0.960419,7.868498,6.093024
190.023933,0.960419,7.868498,6.093024
190.123933,0.960419,7.868498,6.093024
190.223933,0.960419,7.868498,6.093024
190.323933,0.960419,7.868498,6.093024
190.423933,0.960419,7.868498,6.093024
190.523933,0.960419,7.868498,6.093024
190.623933,-0.928116,7.127321,7.006185
190.723933,-0.058325,7.793423,6.328418
190.823933,-0.255733,8.096115,6.128916
190.923933,-0.528515,6.939784,6.798009
191.023933,-1.446760,6.318248,7.125227
191.123933,1.483550,8.248957,6.227919
191.223933,0.265005,7.104589,6.685247
191.323933,-1.081855,6.904191,6.669694
191.423933,0.609272,7.681559,6.601200
191.523933,-2.411666,6.916454,6.788139
191.623933,0.681954,6.364908,7.859525
191.723933,0.681954,6.364908,7.859525
191.823933,0.681954,6.364908,7.859525
191.923933,0.681954,6.364908,7.859525
192.023933,0.681954,6.364908,7.859525
192.123933,0.681954,6.364908,7.859525
192.223933,0.681954,6.364908,7.859525
192.323933,0.681954,6.364908,7.859525
192.423933,0.681954,6.364908,7.859525
192.523933,0.681954,6.364908,7.859525
192.623933,0.681954,6.364908,7.859525
192.723933,0.681954,6.364908,7.859525
192.823933,-0.352343,6.158228,7.831110
192.923933,-2.210968,7.008577,6.196214
193.023933,-0.403789,7.592725,6.552745
193.123933,-0.454337,6.259026,7.620841
193.223933,-1.428814,7.129415,6.760921
193.323933,0.361914,8.097013,6.345766
193.423933,-0.644866,7.323234,6.564709
193.523933,-0.749851,6.635596,6.961020
193.623933,0.499502,6.885945,7.303493
193.723933,-0.065204,7.297810,6.899106
193.823933,-0.086740,7.521838,6.185746
193.923933,-0.086740,7.521838,6.185746
194.023933,-0.086740,7.521838,6.185746
194.123933,-0.086740,7.521838,6.185746
194.223933,-0.086740,7.521838,6.185746
194.323933,-0.086740,7.521838,6.185746
194.423933,-0.086740,7.521838,6.185746
194.523933,-0.086740,7.521838,6.185746
194.623933,-0.086740,7.521838,6.185746
194.723933,-0.086740,7.521838,6.185746
194.823933,-0.086740,7.521838,6.185746
194.923933,-0.086740,7.521838,6.185746
195.023933,-0.536291,6.767501,7.018747
195.123933,0.505484,7.182655,6.830312
195.223933,-0.418445,7.372586,6.705287
195.323933,-1.324128,6.273084,7.497910
195.423933,-0.034696,7.872685,6.471987
195.523933,-1.293022,6.756434,6.285347
195.623933,-0.898206,6.793223,7.135098
195.723933,-0.462114,7.546065,6.864709
195.823933,-0.516850,6.686145,7.138987
195.923933,-0.958625,6.263512,7.113563
196.023933,-1.116252,7.589136,6.569195
196.123933,-1.116252,7.589136,6.569195
196.223933,-1.116252,7.589136,6.569195
196.323933,-1.116252,7.589136,6.569195
196.423933,-1.116252,7.589136,6.569195
196.523933,-1.116252,7.589136,6.569195
196.623933,-1.116252,7.589136,6.569195
196.723933,-1.116252,7.589136,6.569195
196.823933,-1.116252,7.589136,6.569195
196.923933,-1.116252,7.589136,6.569195
197.023933,-1.116252,7.589136,6.569195
197.123933,-1.116252,7.589136,6.569195
197.223933,-0.023031,7.758728,6.275177
197.323933,0.580559,6.832705,6.938588
197.423933,-0.966102,6.769594,7.456933
197.523933,-0.189332,7.785946,6.329016
197.623933,-0.707378,5.936892,7.547561
197.723933,-0.698704,7.241878,6.908079
197.823933,-0.474676,7.331309,6.495317
197.923933,-0.780060,7.399206,6.724430
198.023933,-1.862513,6.437291,7.052546
198.123933,-1.335494,6.883553,7.064809
198.223933,0.473779,7.081858,6.994221
198.323933,0.473779,7.081858,6.994221
198.423933,0.473779,7.081858,6.994221
198.523933,0.473779,7.081858,6.994221
198.623933,0.473779,7.081858,6.994221
198.723933,0.473779,7.081858,6.994221
198.823933,0.473779,7.081858,6.994221
198.923933,0.473779,7.081858,6.994221
199.023933,0.473779,7.081858,6.994221
199.123933,0.473779,7.081858,6.994221
199.223933,0.473779,7.081858,6.994221
199.323933,0.473779,7.081858,6.994221
199.423933,-0.859921,6.642775,6.760023
199.523933,-1.272383,7.468897,6.454041
199.623933,0.463011,6.601798,7.392925
199.723933,0.344267,7.560123,6.978069
199.823933,-0.272782,7.243074,6.811469
199.923933,-0.962214,6.475576,6.741479
200.023933,-0.476770,6.786344,7.354939
200.123933,-1.191028,7.146165,6.944570
200.223933,-0.793819,7.182057,6.918847
200.323933,-0.265304,6.738488,7.200303
200.423933,-0.844666,6.608079,7.620542
200.523933,-0.844666,6.608079,7.620542
200.623933,-0.844666,6.608079,7.620542
200.723933,-0.844666,6.608079,7.620542
200.823933,-0.844666,6.608079,7.620542
200.923933,-0.844666,6.608079,7.620542
201.023933,-0.844666,6.608079,7.620542
201.123933,-0.844666,6.608079,7.620542
201.223933,-0.844666,6.608079,7.620542
201.323933,-0.844666,6.608079,7.620542
201.423933,-0.844666,6.608079,7.620542
201.523933,-0.844666,6.608079,7.620542
201.623933,-0.694517,6.847660,7.395617
201.723933,0.214457,7.381559,5.714060
201.823933,-1.467997,6.853343,7.324430
201.923933,-0.076869,6.944271,7.045965
202.023933,-0.238684,6.803692,7.299006
202.123933,-1.346860,6.785447,7.080362
202.223933,-0.219242,7.068099,7.241579
202.323933,0.231506,7.384550,6.670292
202.423933,-0.209671,7.130312,6.861120
202.523933,-0.106780,7.415657,6.666703
202.623933,-0.106780,7.415657,6.666703
202.723933,-0.106780,7.415657,6.666703
202.823933,-0.106780,7.415657,6.666703
202.923933,-0.106780,7.415657,6.666703
203.023933,-0.106780,7.415657,6.666703
203.123933,-0.106780,7.415657,6.666703
203.223933,-0.106780,7.415657,6.666703
203.323933,-0.106780,7.415657,6.666703
203.423933,-0.106780,7.415657,6.666703
203.523933,-0.106780,7.415657,6.666703
203.623933,-0.106780,7.415657,6.666703
203.723933,-0.106780,7.415657,6.666703
203.823933,0.345165,7.011270,7.135995
203.923933,-0.545264,6.531209,7.058228
204.023933,-1.566102,6.980462,6.970592
204.123933,-0.230309,7.168897,6.808178
204.223933,0.650848,7.162017,6.993622
204.323933,-0.688834,6.866205,7.045068
204.423933,0.076869,6.863214,7.158727
204.523933,-0.385843,6.629016,7.232605
204.623933,-0.594018,6.903892,7.228418
204.723933,-1.541277,7.141080,6.502795
204.823933,-1.541277,7.141080,6.502795
204.923933,-0.416949,6.577271,7.392925
205.023933,-0.416949,6.577271,7.392925
205.123933,-0.416949,6.577271,7.392925
205.223933,-0.416949,6.577271,7.392925
205.323933,-0.416949,6.577271,7.392925
205.423933,-0.416949,6.577271,7.392925
205.523933,-0.416949,6.577271,7.392925
205.623933,-0.416949,6.577271,7.392925
205.723933,-0.416949,6.577271,7.392925
205.823933,-0.416949,6.577271,7.392925
205.923933,-0.416949,6.577271,7.392925
206.023933,-0.297906,6.774978,7.445866
206.123933,-1.366900,6.634400,7.272386
206.223933,-0.306879,7.388139,6.479166
206.323933,-0.469891,7.299604,7.100103
206.423933,1.214956,7.201499,6.437889
206.523933,-2.315355,6.348158,7.124928
206.623933,-1.356730,6.227919,7.728817
206.723933,0.926920,7.026225,7.247860
206.823933,-0.343370,7.186843,7.020542
206.923933,-0.343370,7.186843,7.020542
207.023933,-0.343370,7.186843,7.020542
207.123933,-0.343370,7.186843,7.020542
207.223933,-0.343370,7.186843,7.020542
207.323933,-0.343370,7.186843,7.020542
207.423933,-0.343370,7.186843,7.020542
207.523933,-0.343370,7.186843,7.020542
207.623933,-0.343370,7.186843,7.020542
207.723933,-0.343370,7.186843,7.020542
207.823933,-0.343370,7.186843,7.020542
207.923933,-0.343370,7.186843,7.020542
208.023933,-0.343370,7.186843,7.020542
208.123933,0.080758,6.812665,8.663813
208.223933,-0.681057,6.859325,5.607281
208.323933,-0.009272,7.018149,7.623533
208.423933,-0.809671,7.315158,7.292127
208.523933,0.701396,6.048757,7.752745
208.623933,-0.675972,8.047661,5.890232
208.723933,-0.496511,6.145367,7.046564
208.823933,-0.276371,6.819544,8.208878
208.923933,0.965504,6.707381,7.341180
209.023933,-1.434796,6.314659,7.427620
209.123933,-1.434796,6.314659,7.427620
209.223933,-1.434796,6.314659,7.427620
209.323933,-1.434796,6.314659,7.427620
209.423933,-1.434796,6.314659,7.427620
209.523933,-1.434796,6.314659,7.427620
209.623933,-1.434796,6.314659,7.427620
209.723933,-1.434796,6.314659,7.427620
209.823933,-1.434796,6.314659,7.427620
209.923933,-1.434796,6.314659,7.427620
210.023933,-1.434796,6.314659,7.427620
210.123933,-1.434796,6.314659,7.427620
210.223933,-1.434796,6.314659,7.427620
210.323933,-0.696910,4.566104,8.590832
210.423933,-2.075176,5.602495,8.454740
210.523933,0.565603,5.202894,8.553144
210.623933,-0.459721,5.385047,8.773583
210.723933,-0.458226,5.711967,8.112865
210.823933,0.536291,5.114957,8.965906
210.923933,-0.458824,4.863412,9.041281
211.023933,-0.754337,4.254439,9.264112
211.123933,1.853540,4.853542,9.436396
211.223933,1.413261,6.837491,7.106683
211.323933,0.401396,6.940980,6.805487
211.423933,0.401396,6.940980,6.805487
211.523933,0.401396,6.940980,6.805487
211.623933,0.401396,6.940980,6.805487
211.723933,0.401396,6.940980,6.805487
211.823933,0.401396,6.940980,6.805487
211.923933,0.401396,6.940980,6.805487
212.023933,0.401396,6.940980,6.805487
212.123933,0.401396,6.940980,6.805487
212.223933,0.401396,6.940980,6.805487
212.323933,0.401396,6.940980,6.805487
212.423933,0.401396,6.940980,6.805487
212.523933,-0.669691,6.780661,7.151249
212.623933,-0.719940,6.655935,7.238288
212.723933,-0.361615,6.959226,7.065407
212.823933,0.068195,7.370193,6.860522
212.923933,-0.640080,6.537490,7.415358
213.023933,-0.515354,6.729515,7.062715
213.123933,-0.592822,7.027421,6.941877
213.223933,-0.744467,6.787241,7.115058
213.323933,-0.919143,6.857531,7.019943
213.423933,-0.723829,6.937690,7.021439
213.523933,-0.809073,6.905387,7.008577
213.623933,-0.733400,6.926623,7.058827
213.723933,-0.733400,6.926623,7.058827
213.823933,-0.733400,6.926623,7.058827
213.923933,-0.733400,6.926623,7.058827
214.023933,-0.733400,6.926623,7.058827
214.123933,-0.733400,6.926623,7.058827
214.223933,-0.733400,6.926623,7.058827
214.323933,-0.733400,6.926623,7.058827
214.423933,-0.733400,6.926623,7.058827
214.523933,-0.733400,6.926623,7.058827
214.623933,-0.733400,6.926623,7.058827
214.723933,-0.619741,6.815058,7.153642
214.823933,-0.714258,6.966105,6.993323
214.923933,-1.036690,6.614958,7.253243
215.023933,-0.628415,7.066604,6.892227
215.123933,-0.602692,7.147660,6.835696
215.223933,-0.416052,7.005886,6.926623
215.323933,-0.996910,7.666305,6.195317
215.423933,0.272184,7.701599,6.387939
215.523933,0.203689,8.121539,5.795416
215.623933,0.522533,7.810472,6.265008
215.723933,-1.011566,7.258926,6.660422
215.823933,-1.011566,7.258926,6.660422
215.923933,-1.011566,7.258926,6.660422
216.023933,-1.011566,7.258926,6.660422
216.123933,-1.011566,7.258926,6.660422
216.223933,-1.011566,7.258926,6.660422
216.323933,-1.011566,7.258926,6.660422
216.423933,-1.011566,7.258926,6.660422
216.523933,-1.011566,7.258926,6.660422
216.623933,-1.011566,7.258926,6.660422
216.723933,-1.011566,7.258926,6.660422
216.823933,-1.011566,7.258926,6.660422
216.923933,-1.253839,6.839584,6.854240
217.023933,-1.469492,5.975177,8.074580
217.123933,1.375873,7.267900,7.546963
217.223933,2.238187,8.229217,5.310870
217.323933,-0.212961,7.908877,5.784948
217.423933,0.065204,8.334500,6.389135
217.523933,-0.686441,7.621439,6.296713
217.623933,-0.815354,8.054540,5.657231
217.723933,-0.544965,6.696314,6.778268
217.823933,-0.151346,7.381858,7.166803
217.923933,-0.050847,7.403992,7.048657
217.923933,-0.050847,7.403992,7.048657
218.123933,-0.050847,7.403992,7.048657
218.223933,-0.050847,7.403992,7.048657
218.323933,-0.050847,7.403992,7.048657
218.423933,-0.050847,7.403992,7.048657
218.523933,-0.050847,7.403992,7.048657
218.623933,-0.050847,7.403992,7.048657
218.723933,-0.050847,7.403992,7.048657
218.823933,-0.050847,7.403992,7.048657
218.923933,-0.050847,7.403992,7.048657
219.023933,-0.050847,7.403992,7.048657
219.123933,0.846162,7.395617,7.456933
219.223933,-0.434596,7.327122,6.892825
219.323933,1.590330,7.509575,5.950352
219.423933,-0.061316,6.117251,5.709574
219.523933,-0.334397,8.421539,7.336394
219.623933,2.356631,7.311270,7.672287
219.723933,1.192523,6.610173,6.311668
219.823933,-1.370489,5.320740,7.617551
219.923933,-4.057629,7.303194,6.258727
220.023933,1.443470,7.629515,7.142875
220.123933,1.447060,7.551449,6.557829
220.223933,1.447060,7.551449,6.557829
220.323933,1.447060,7.551449,6.557829
220.423933,1.447060,7.551449,6.557829
220.523933,1.447060,7.551449,6.557829
220.623933,1.447060,7.551449,6.557829
220.723933,1.447060,7.551449,6.557829
220.823933,1.447060,7.551449,6.557829
220.923933,1.447060,7.551449,6.557829
221.023933,1.447060,7.551449,6.557829
221.123933,1.447060,7.551449,6.557829
221.223933,1.447060,7.551449,6.557829
221.323933,0.116949,7.083054,6.349355
221.423933,-2.261217,5.447560,7.482656
221.523933,-1.660918,5.879764,7.693523
221.623933,-0.465703,7.250851,6.791130
221.723933,0.515055,7.207780,6.614061
221.823933,-1.042074,6.865307,7.981858
221.923933,-1.654637,6.439385,7.572685
222.023933,-0.862912,7.069295,7.948359
222.123933,-2.467897,6.406484,7.607082
222.223933,-1.229014,6.784849,7.558927
222.323933,-1.229014,6.784849,7.558927
222.423933,-2.066202,6.373582,7.465008
222.523933,-2.066202,6.373582,7.465008
222.623933,-2.066202,6.373582,7.465008
222.723933,-2.066202,6.373582,7.465008
222.823933,-2.066202,6.373582,7.465008
222.923933,-2.066202,6.373582,7.465008
223.023933,-2.066202,6.373582,7.465008
223.123933,-2.066202,6.373582,7.465008
223.223933,-2.066202,6.373582,7.465008
223.323933,-2.066202,6.373582,7.465008
223.423933,-2.066202,6.373582,7.465008
223.523933,-2.327618,7.548159,6.459126
223.623933,-1.598705,6.868896,6.530611
223.723933,0.906880,7.397710,6.808777
223.823933,0.615853,7.017550,7.195218
223.923933,-1.081855,7.331309,6.236892
224.023933,0.248854,7.071688,7.141678
224.123933,-0.141476,7.731808,5.930910
224.223933,-2.188834,6.533303,7.433004
224.323933,-0.861715,6.517151,7.327720
224.423933,-1.291526,7.578069,6.510870
224.523933,0.215354,7.562815,6.421140
224.623933,0.215354,7.562815,6.421140
224.723933,0.215354,7.562815,6.421140
224.823933,0.215354,7.562815,6.421140
224.923933,0.215354,7.562815,6.421140
225.023933,0.215354,7.562815,6.421140
225.123933,0.215354,7.562815,6.421140
225.223933,0.215354,7.562815,6.421140
225.323933,0.215354,7.562815,6.421140
225.423933,0.215354,7.562815,6.421140
225.523933,0.215354,7.562815,6.421140
225.623933,0.215354,7.562815,6.421140
225.723933,-0.249153,7.232306,6.546165
225.823933,-1.138086,6.876972,6.434898
225.923933,-1.262513,6.723233,7.101599
226.023933,-1.756332,6.748059,7.099205
226.123933,-0.242273,6.894619,7.025626
226.223933,-0.112164,7.249654,7.034300
226.323933,0.514756,7.309475,6.342475
226.423933,-0.008973,7.005587,7.206584
226.523933,-1.071087,7.154839,6.727421
226.623933,-0.693320,6.530312,7.417451
226.623933,-0.693320,6.530312,7.417451
226.823933,-0.285942,6.927222,6.772884
226.923933,-0.285942,6.927222,6.772884
227.023933,-0.285942,6.927222,6.772884
227.123933,-0.285942,6.927222,6.772884
227.223933,-0.285942,6.927222,6.772884
227.323933,-0.285942,6.927222,6.772884
227.423933,-0.285942,6.927222,6.772884
227.523933,-0.285942,6.927222,6.772884
227.623933,-0.285942,6.927222,6.772884
227.723933,-0.285942,6.927222,6.772884
227.823933,-0.285942,6.927222,6.772884
227.923933,-0.006879,7.476973,7.076773
228.023933,-0.248554,6.955637,6.355636
228.123933,-0.095115,7.730612,6.479465
228.223933,-1.320838,6.189036,7.468897
228.323933,-1.356431,6.802495,6.798308
228.423933,-1.052543,7.167401,7.300801
228.523933,0.823729,7.013961,6.776175
228.623933,0.338884,7.431509,6.706484
228.723933,-0.407976,7.226325,7.145866
228.823933,-0.664906,6.713662,6.706484
228.923933,0.796511,6.869495,7.339385
229.023933,0.796511,6.869495,7.339385
229.123933,0.796511,6.869495,7.339385
229.223933,0.796511,6.869495,7.339385
229.323933,0.796511,6.869495,7.339385
229.423933,0.796511,6.869495,7.339385
229.523933,0.796511,6.869495,7.339385
229.623933,0.796511,6.869495,7.339385
229.723933,0.796511,6.869495,7.339385
229.823933,0.796511,6.869495,7.339385
229.923933,0.796511,6.869495,7.339385
230.023933,0.796511,6.869495,7.339385
230.123933,-0.114257,7.386643,6.956234
230.223933,-1.346561,7.262815,6.226723
230.323933,-1.195813,7.012466,6.815656
230.423933,1.642673,8.177471,7.852646
230.523933,1.999802,8.140083,8.510373
230.623933,1.315155,6.096015,9.053544
230.723933,-0.597907,6.394519,8.582756
230.823933,3.599104,9.216555,5.943771
230.923933,-2.629712,7.524530,4.899902
231.023933,-1.258026,8.002197,6.410372
231.123933,0.566202,6.454639,8.219047
231.223933,1.733301,5.949454,9.617352
231.323933,-2.860919,5.442475,7.861619
231.423933,-1.355534,7.287940,7.458129
231.523933,-1.546960,7.103393,6.017052
231.623933,-2.389832,5.260022,8.680861
231.723933,1.166501,7.684251,7.394719
231.823933,1.027119,6.403492,6.310771
231.923933,-0.888934,6.466304,9.030213
232.023933,0.740279,7.861320,5.925227
232.123933,-1.901995,7.022635,8.061419
232.223933,-2.551347,5.901299,8.864211
232.323933,-1.168296,8.127820,5.633602
232.423933,-2.697309,7.727322,3.809972
232.523933,-1.022633,8.053643,6.182157
232.623933,-0.253639,7.269395,6.942177
232.723933,0.368794,4.380361,10.047163
232.823933,1.593620,5.729315,11.254043
232.923933,0.270688,7.172187,6.886843
233.023933,-1.312164,7.436295,7.643274
233.123933,-0.515055,7.664211,7.657930
233.223933,0.242273,6.262615,7.688139
233.323933,-0.449252,6.005387,7.934600
233.423933,0.680758,8.854342,5.401199
233.523933,-3.171686,7.047760,3.670590
233.623933,-0.643071,7.035796,7.765308
233.723933,-1.748854,7.558329,6.019145
233.823933,-1.748854,7.558329,6.019145
233.923933,-1.748854,7.558329,6.019145
234.023933,-1.748854,7.558329,6.019145
234.123933,-1.748854,7.558329,6.019145
234.223933,-1.748854,7.558329,6.019145
234.323933,-1.748854,7.558329,6.019145
234.423933,-1.265803,7.210173,6.779764
234.523933,-0.340080,6.756733,7.120143
234.623933,0.203988,6.959525,7.246065
234.723933,-0.779761,7.066903,6.828517
234.823933,0.372682,7.038488,7.108478
234.923933,-1.135693,6.512067,7.340582
235.023933,-0.983749,7.148259,6.289834
235.123933,-1.020240,6.866504,7.250851
235.223933,-0.663709,7.179664,7.259226
235.323933,0.997508,7.030412,7.028318
235.423933,0.778266,7.528418,6.563512
235.523933,0.778266,7.528418,6.563512
235.623933,0.778266,7.528418,6.563512
235.723933,0.778266,7.528418,6.563512
235.823933,0.778266,7.528418,6.563512
235.923933,0.778266,7.528418,6.563512
236.023933,0.778266,7.528418,6.563512
236.123933,0.778266,7.528418,6.563512
236.223933,0.778266,7.528418,6.563512
236.323933,0.778266,7.528418,6.563512
236.423933,0.778266,7.528418,6.563512
236.523933,0.778266,7.528418,6.563512
236.623933,-0.553639,6.700501,7.194620
236.723933,0.002991,7.239784,7.115058
236.823933,-0.709173,7.167999,6.545866
236.923933,-0.578166,6.548856,7.111768
237.023933,-1.194018,6.612266,7.213164
237.123933,-0.194118,7.090232,6.640083
237.223933,-0.195613,7.060621,7.176673
237.323933,-0.497408,6.511768,7.370791
237.423933,-0.169591,7.268199,6.898807
237.523933,-0.410070,6.984649,6.969096
237.623933,-0.410070,6.984649,6.969096
237.723933,-0.410070,6.984649,6.969096
237.823933,-0.410070,6.984649,6.969096
237.923933,-0.410070,6.984649,6.969096
238.023933,-0.410070,6.984649,6.969096
238.123933,-0.410070,6.984649,6.969096
238.223933,-0.410070,6.984649,6.969096
238.323933,-0.410070,6.984649,6.969096
238.423933,-0.410070,6.984649,6.969096
238.523933,-0.410070,6.984649,6.969096
238.623933,-0.410070,6.984649,6.969096
238.723933,-0.410070,6.984649,6.969096
238.823933,0.028415,7.524231,6.123233
238.923933,-0.920339,6.857830,7.542476
239.023933,2.471188,9.146564,5.830411
239.123933,0.424427,7.064510,7.313962
239.223933,1.309472,7.268797,6.311369
239.323933,1.726422,4.838886,9.674182
239.423933,2.912065,7.065108,8.820542
239.523933,-0.071486,6.690631,5.754738
239.623933,-0.941576,7.421041,6.836594
239.723933,0.019442,7.730313,9.097511
239.823933,0.884148,6.900003,6.317052
239.923933,-1.938785,7.928020,5.694320
240.023933,3.821936,8.109276,9.889536
240.123933,-0.247657,6.976573,7.418647
240.223933,-0.206381,7.251449,6.314958
240.323933,-0.001496,4.144967,10.453345
240.423933,0.756431,7.100103,6.518946
240.523933,-0.967598,6.757331,5.669494
240.623933,0.344566,8.318648,5.713163
240.723933,-2.734099,7.926225,5.212764
240.823933,1.013959,8.085946,5.595017
240.923933,-1.725225,6.101997,7.701001
241.023933,-3.502195,7.370791,4.563412
241.123933,-1.194617,7.193423,7.379764
241.223933,0.717847,6.796813,6.708877
241.323933,2.302494,6.135496,8.875577
241.423933,-1.055235,4.892425,8.571988
241.523933,1.205983,7.288239,9.033803
241.623933,-0.801296,6.664011,8.063812
241.723933,2.378466,9.118748,4.828716
241.823933,-1.246361,7.453343,7.330711
241.923933,-1.358525,6.452545,6.522535
242.023933,-3.600600,7.092925,2.889632
242.123933,-2.243570,6.758528,7.180861
242.223933,-1.211067,3.998706,10.572986
242.323933,-1.211067,3.998706,10.572986
242.423933,-1.211067,3.998706,10.572986
242.523933,-1.211067,3.998706,10.572986
242.623933,-1.211067,3.998706,10.572986
242.723933,-1.211067,3.998706,10.572986
242.823933,-1.211067,3.998706,10.572986
242.923933,-1.211067,3.998706,10.572986
243.023933,-1.211067,3.998706,10.572986
243.123933,-1.211067,3.998706,10.572986
243.223933,0.121137,7.494320,6.874878
243.323933,-0.086142,6.756733,6.731907
243.423933,-0.099003,6.731907,6.740582
243.523933,-1.394417,6.419345,8.025229
243.623933,-0.232104,6.778867,7.223632
243.723933,-0.705883,6.949056,6.326623
243.823933,-0.071785,7.247262,7.142875
243.923933,0.464806,6.962516,7.204789
244.023933,-0.250947,6.184549,7.275975
244.123933,-1.271486,7.491928,6.403492
244.223933,-1.271486,7.491928,6.403492
244.323933,-1.271486,7.491928,6.403492
244.423933,-1.271486,7.491928,6.403492
244.523933,-1.271486,7.491928,6.403492
244.623933,-1.271486,7.491928,6.403492
244.723933,-1.271486,7.491928,6.403492
244.823933,-1.271486,7.491928,6.403492
244.923933,-1.271486,7.491928,6.403492
245.023933,-1.271486,7.491928,6.403492
245.123933,-1.271486,7.491928,6.403492
245.223933,-1.271486,7.491928,6.403492
245.323933,-1.271486,7.491928,6.403492
245.423933,0.103789,7.219146,6.786344
245.523933,-0.218345,6.998707,7.049555
245.623933,-0.819542,6.648458,7.546663
245.723933,0.244068,6.981359,6.860821
245.823933,-0.588634,7.116853,6.771090
245.923933,-0.587438,6.570990,7.511070
246.023933,0.127119,6.995118,6.860821
246.123933,-0.128614,7.242476,6.740582
246.223933,-0.170489,6.839883,7.231409
246.323933,-0.982553,6.672984,7.175776
246.423933,-0.982553,6.672984,7.175776
246.523933,-0.982553,6.672984,7.175776
246.623933,-0.982553,6.672984,7.175776
246.723933,-0.982553,6.672984,7.175776
246.823933,-0.982553,6.672984,7.175776
246.923933,-0.982553,6.672984,7.175776
247.023933,-0.982553,6.672984,7.175776
247.123933,-0.982553,6.672984,7.175776
247.223933,-1.090230,6.417251,7.214959
247.323933,-2.432005,6.504290,6.990931
247.423933,1.346561,7.998907,6.248857
247.523933,-0.923330,6.881758,5.290232
247.623933,0.048455,9.372986,5.349155
247.723933,-1.171287,6.910172,6.895517
247.823933,-1.089332,6.887740,6.338886
247.923933,3.224329,8.918050,6.858129
248.023933,0.346361,6.963413,7.778468
