Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
216.687396,-0.023059,-0.164623,-0.369410
216.792177,0.044897,-0.226777,-0.379031
216.896959,0.020005,-0.072538,0.181422
217.001740,0.128736,0.125224,0.518915
217.106522,0.193639,0.100790,0.109800
217.211303,0.143396,-0.112396,-0.535408
217.316085,0.073302,-0.323596,-0.500437
217.420866,0.043676,-0.315044,-0.411558
217.525648,0.007177,-0.127820,0.037414
217.630429,-0.031153,-0.084755,0.103691
217.735211,0.006567,0.266024,0.614512
217.839992,-0.026419,0.560758,0.691785
217.944774,0.000153,0.143396,-0.072844
218.049554,0.107967,0.199442,-0.133928
218.154337,0.080326,0.087198,0.134081
218.259117,0.008246,0.002138,-0.136983
218.363899,0.116977,-0.148894,-0.247088
218.468680,0.025045,-0.065055,-0.022143
218.573462,-0.112090,0.147825,0.377809
218.678243,-0.048257,-0.230442,-0.008552
218.783025,-0.090253,-0.022754,-0.012217
218.887805,-0.161264,0.157446,0.622606
218.992588,-0.162333,0.274118,0.525329
219.097368,-0.046883,0.371242,0.523496
219.202150,0.032986,0.336271,0.354597
219.306931,-0.046424,0.271827,-0.063834
219.411713,-0.048562,0.298399,0.195166
219.516494,-0.067957,0.174244,-0.186614
219.621276,0.048562,-0.275492,-0.903901
219.726056,0.107815,-0.333064,-0.787535
219.830838,0.066124,0.178062,0.221279
219.935619,-0.144313,0.432327,0.903138
220.040401,0.102928,0.254112,-0.007483
220.145181,0.036345,-0.123238,-0.614054
220.249964,-0.017256,-0.006108,-0.395982
220.354744,0.046424,0.005498,-0.206466
220.459526,0.020463,-0.074829,-0.675444
220.564307,0.090558,-0.237925,-0.842053
220.669089,0.288014,-0.790436,-1.174048
220.773869,0.456761,-0.534033,-0.671321
220.878651,0.431411,0.156835,0.415223
220.983432,0.214866,0.032069,0.548541
221.088214,-0.051922,-0.419652,-1.004080
221.192994,0.181880,-0.700031,-1.209783
221.297776,0.076814,-0.520289,-0.688730
221.402557,-0.076050,-0.280684,-0.170579
221.507339,-0.044897,-0.105218,-0.074982
221.612119,0.023518,-0.383612,-0.671321
221.716901,0.121559,-0.521969,-1.008051
221.821682,0.230137,-0.571295,-0.979799
221.926464,0.389262,-0.678499,-0.821131
222.031244,0.419347,-0.611000,-0.560758
222.136026,0.327261,-0.593591,-0.456150
222.240806,0.391706,-0.757145,-0.607335
222.345588,0.349405,-0.609626,-0.269384
222.450369,0.311379,-0.437672,0.108120
222.555150,0.143244,-0.377504,0.130721
222.659931,0.094681,-0.316724,0.054060
222.764713,0.054365,-0.414307,-0.164012
222.869493,0.111480,-0.300690,-0.107967
222.974275,0.021227,-0.012064,0.464244
223.079055,0.013897,0.158057,0.507309
223.183837,-0.002902,-0.029626,0.016951
223.288618,0.018325,-0.055893,-0.125071
223.393400,-0.006414,-0.073454,-0.125987
223.498180,-0.094223,-0.133928,0.146451
223.602962,0.056045,-0.093001,-0.007483
223.707742,0.091474,-0.359484,-0.476003
223.812524,0.011301,-0.271980,-0.233649
223.917305,0.010690,-0.321916,-0.065055
224.022087,0.042607,-0.204023,-0.040774
224.126867,-0.043217,-0.116977,0.158820
224.231649,-0.043523,0.067651,0.491732
224.336429,-0.023976,0.466382,0.764017
224.441211,-0.012522,0.314434,0.332912
224.545992,0.038483,0.142175,-0.088267
224.650774,0.055129,-0.143396,-0.483333
224.755554,-0.016035,-0.331537,-0.431564
224.860336,0.045661,-0.193333,0.005650
224.965117,0.000916,-0.189515,0.138051
225.069899,-0.061543,0.026419,0.425302
225.174679,-0.057572,0.331537,0.663686
225.279461,-0.017867,0.368952,0.463939
225.384241,0.021380,0.361927,0.051006
225.489023,0.102775,0.236703,-0.210590
225.593804,0.066277,-0.004581,-0.578014
225.698586,0.010843,-0.133470,-0.499520
225.803366,-0.053449,-0.124307,-0.180658
225.908148,-0.019089,-0.061848,0.011453
226.012928,0.052838,-0.133317,0.126445
226.117710,0.024587,-0.046424,0.053907
226.222491,0.010384,-0.048562,0.043217
226.327273,0.015118,0.024892,-0.003360
226.432053,-0.044592,0.046272,-0.024892
226.536835,-0.007941,0.086588,0.069026
226.641615,0.058947,0.042301,0.043217
226.746397,-0.019089,-0.051769,-0.115603
226.851178,0.019089,-0.029321,-0.171343
226.955960,0.016493,-0.158973,-0.117894
227.060740,-0.017104,-0.164012,-0.010995
227.165522,-0.027335,-0.092543,0.267398
227.270302,0.037262,0.045661,0.384376
227.375084,-0.050700,0.126598,0.351848
227.479864,-0.021380,0.202649,0.190279
227.584646,0.014202,0.125835,-0.120490
227.689427,-0.002902,0.117283,-0.008857
227.794209,0.031459,0.159126,0.034666
227.898989,0.021991,0.092696,-0.162027
228.003771,0.057420,-0.012828,-0.270300
228.108551,-0.026114,-0.181269,-0.308783
228.213333,0.004581,-0.099568,0.089489
228.318113,-0.024892,0.060168,0.247393
228.422895,0.001527,0.112854,0.114381
228.527675,0.044286,0.048562,-0.000305
228.632457,-0.050700,0.019242,-0.181727
228.737237,0.014508,0.006108,-0.124002
228.842019,0.032375,0.035735,-0.146451
228.946799,0.027641,-0.090864,-0.333064
229.051581,-0.003818,-0.215324,-0.252738
229.156361,-0.028710,-0.115145,0.094223
229.261143,-0.033444,-0.008094,0.379794
229.365923,0.036956,0.061237,0.037873
229.470705,0.025350,-0.067193,-0.170274
229.575485,0.038942,-0.099415,-0.207841
229.680267,0.019394,-0.087504,-0.202496
229.785047,-0.012675,-0.025197,-0.029015
229.889829,-0.028710,-0.086435,-0.008552
229.994609,0.054213,0.000458,0.066888
230.099391,0.018936,-0.059558,-0.084755
230.204171,-0.036956,-0.132401,0.020463
230.308953,-0.043828,-0.129805,0.088420
230.413733,-0.052533,-0.110258,0.077119
230.518515,0.041538,-0.025656,0.179131
230.623295,-0.018936,0.069484,0.318557
230.728076,-0.021227,0.212728,0.208299
230.832856,0.023976,0.123391,-0.129958
230.937638,-0.001680,0.104760,-0.135303
231.042418,0.037873,-0.000764,-0.282975
231.147200,0.035735,-0.172412,-0.313517
231.251980,0.008399,-0.104149,-0.111785
231.356762,-0.030542,-0.142022,0.214102
231.461542,-0.033597,-0.005498,0.308172
231.566323,-0.068873,0.129500,0.316724
231.671103,0.072844,0.087351,0.082159
231.775885,0.007941,0.058336,-0.090253
231.880665,0.000153,0.095903,-0.034207
231.985447,0.037567,0.048410,-0.122169
232.090227,0.028557,-0.044592,-0.370937
232.195008,0.013133,-0.145840,-0.207993
232.299789,-0.074065,-0.104302,0.094223
232.404570,0.055282,-0.013439,0.160347
232.509350,0.007025,0.001069,0.111174
232.614132,-0.022601,0.036956,0.086282
232.718912,-0.010690,-0.021838,0.074523
232.823693,0.017562,0.049173,-0.081701
232.928474,0.016187,-0.037414,-0.138357
233.033255,-0.068720,0.032375,-0.083228
233.138035,0.071622,-0.012217,0.044745
233.242817,0.015882,-0.007177,0.010690
233.347597,-0.004276,-0.006719,-0.032375
233.452378,0.030542,-0.007025,-0.050548
233.557159,-0.010690,-0.109036,-0.175160
233.661940,0.012675,-0.105371,-0.027794
233.766720,-0.028863,0.101095,0.209826
233.871502,-0.019700,0.044439,0.215476
233.976282,-0.015424,0.025350,0.009315
234.081063,0.043676,0.005803,-0.070706
234.185843,0.000000,-0.021991,-0.207688
234.290625,0.026266,-0.053449,0.021685
234.395405,-0.029321,-0.001985,0.007025
234.500186,0.006872,-0.010232,0.040010
234.604967,-0.006261,0.067651,0.006872
234.709748,0.015577,-0.118046,-0.233191
234.814528,-0.036804,-0.170121,-0.157140
234.919310,0.050395,-0.071927,0.048104
235.024090,-0.014813,0.005345,0.258541
235.128871,-0.027488,0.181269,0.375060
235.233651,0.024128,0.154392,0.117130
235.338433,0.034207,0.033902,-0.256556
235.443213,0.017867,-0.169357,-0.543501
235.547994,0.033597,-0.158057,-0.226472
235.652774,0.023212,-0.187072,0.136524
235.757556,-0.073149,-0.041690,0.382085
235.862336,-0.079716,0.053296,0.408962
235.967117,0.023670,0.108578,0.147672
236.071897,-0.012522,0.063375,0.010232
236.176679,0.023976,0.094681,0.097125
236.281459,0.013439,0.148436,0.011453
236.386240,0.009774,0.058336,-0.046730
236.491020,0.024128,0.056809,-0.134997
236.595802,0.032680,-0.048257,-0.063375
236.700582,0.018478,-0.003360,-0.125987
236.805363,-0.009468,-0.053602,-0.021227
236.910143,-0.111785,0.093612,0.101706
237.014925,0.063375,-0.040927,0.124155
237.119705,0.011148,-0.019089,0.064444
237.224486,-0.032528,0.032528,0.131943
237.329266,-0.007177,0.063986,0.038178
237.434048,0.017562,0.043217,0.008705
237.538827,0.016646,0.028710,-0.032069
237.643609,0.020616,0.075287,-0.002596
237.748389,0.010995,0.008399,0.025961
237.853170,-0.022754,0.056962,-0.017715
237.957950,0.035582,-0.011148,-0.002749
238.062732,-0.003818,0.075440,-0.105982
238.167512,-0.000153,0.020311,-0.057420
238.272293,-0.013286,0.053602,-0.084755
238.377073,0.026572,-0.077425,-0.014202
238.481854,-0.011912,0.013439,-0.000611
238.586634,-0.078647,-0.053296,-0.090864
238.691416,0.110411,-0.009468,-0.142938
238.796195,0.015882,-0.071316,-0.083686
238.900977,0.010537,-0.094681,-0.021991
239.005757,-0.035429,-0.013286,0.069942
239.112537,0.003207,0.008552,0.095598
239.217814,-0.017562,0.001374,0.021685
239.322593,0.005345,0.027183,-0.061085
239.427375,0.030084,-0.053144,-0.086435
239.532155,0.003207,-0.035582,-0.044592
239.636936,0.012981,-0.080021,0.019394
239.741716,-0.005498,0.004734,-0.019394
239.846497,-0.016798,-0.069026,-0.074371
239.951277,-0.027641,0.063070,0.008246
240.056059,0.047799,-0.051158,0.075745
240.160838,0.019700,-0.096514,-0.020005
240.265620,-0.101859,-0.056351,0.012217
240.370400,0.054060,-0.010843,0.064903
240.475181,0.021074,0.035124,0.114687
240.579961,-0.000458,0.062459,0.121711
240.684742,-0.044286,0.172564,0.075898
240.789522,0.051158,-0.011912,-0.119726
240.894303,-0.016187,-0.008094,-0.169357
240.999083,0.015577,-0.011453,-0.068568
241.103865,0.014813,-0.012828,-0.057878
241.208644,-0.019394,-0.039094,-0.076509
241.313426,0.007941,-0.056962,0.020005
241.418205,0.018020,0.032069,0.099568
241.522987,-0.026725,-0.059558,-0.040010
241.627766,-0.033749,0.055587,-0.045966
241.732548,0.076050,-0.081854,-0.015271
241.837328,0.000611,-0.102775,-0.031306
241.942109,-0.038483,-0.040469,0.072080
242.046889,0.056656,-0.013591,0.033291
242.151670,-0.026266,-0.037567,0.002443
242.256450,0.016035,-0.013591,0.124307
242.361231,-0.067193,0.074829,0.132096
242.466011,0.089336,-0.069789,0.103997
242.570792,-0.031611,0.056045,0.147214
242.675572,-0.064139,0.141411,0.139273
242.780353,0.058030,0.058489,0.061085
242.885133,-0.020463,0.123849,-0.029473
242.989915,-0.007941,0.045050,0.044134
243.094694,0.043065,0.197456,0.014355
243.199476,0.004581,-0.002291,-0.310158
243.304255,0.024892,-0.044592,-0.284502
243.409037,-0.013591,-0.060168,0.002749
243.513817,0.031000,-0.163860,-0.039094
243.618598,-0.103386,0.086588,0.150574
243.723378,0.102164,0.072080,0.108578
243.828159,-0.060016,-0.005956,-0.175313
243.932939,-0.035124,-0.154697,-0.194097
244.037720,0.046883,0.007941,0.006108
244.142500,0.012217,-0.062765,-0.042912
244.247282,0.079410,-0.152254,0.086740
244.352061,-0.115603,0.095445,0.163249
244.456843,-0.045050,-0.016646,0.112854
244.561623,0.010843,-0.002443,0.039552
244.666404,0.033749,0.110258,0.043370
244.771184,0.023365,0.006414,-0.083075
244.875965,-0.008094,-0.084297,-0.243117
244.980745,0.034207,-0.071316,-0.079105
245.085526,-0.019242,0.010690,0.101859
245.190306,-0.005650,0.018173,0.152865
245.295088,-0.012675,0.014508,0.139731
245.399867,0.004734,0.024434,-0.029932
245.504649,0.000611,0.049020,-0.016646
245.609429,-0.002749,0.045508,0.007788
245.714210,0.037262,0.000916,-0.005039
245.818990,-0.042148,0.068873,0.000153
245.923771,-0.014966,0.107662,-0.002902
246.028551,0.060016,-0.024587,-0.133165
246.133332,0.022601,-0.063070,-0.183407
246.238112,-0.036040,0.028099,-0.126293
246.342893,0.068568,-0.189821,-0.146756
246.447673,-0.006414,-0.144160,0.059863
246.552455,-0.082312,0.046730,0.218225
246.657234,0.081243,-0.010537,0.127209
246.762016,-0.015271,0.007483,0.027641
246.866795,-0.059558,0.031000,-0.002902
246.971577,0.091169,-0.022449,-0.091322
247.076357,-0.008094,0.022754,0.032069
247.181138,-0.028404,0.004887,0.032222
247.285918,0.066582,0.055129,-0.006108
247.390699,-0.009163,-0.026266,-0.129500
247.495479,-0.010995,-0.110411,-0.125376
247.600260,0.058183,0.023670,0.058947
247.705040,-0.045050,0.044592,0.113007
247.809821,-0.016493,-0.006261,0.050089
247.914601,0.027641,0.064750,-0.067193
248.019382,0.020922,-0.008399,-0.169816
248.124162,0.020158,-0.099568,-0.095139
248.228943,0.005803,-0.093765,-0.111021
248.333723,0.000153,-0.061543,0.059099
248.438504,0.002596,0.012217,0.226472
248.543284,-0.015118,0.025656,0.027488
248.648065,0.008857,-0.019547,-0.078647
248.752845,0.004581,0.025656,0.031459
248.857626,-0.011912,-0.003818,0.010079
248.962406,0.015577,-0.079410,-0.101095
249.067187,0.011912,-0.059863,0.047188
249.171967,-0.024587,0.028557,0.163249
249.276748,-0.002291,0.011453,0.057878
249.381528,-0.003054,0.013897,-0.009621
249.486309,0.017867,0.063528,-0.031459
249.591089,0.004734,0.009468,-0.039552
249.695870,0.005345,0.009468,0.072691
249.800650,-0.065666,0.120031,0.043981
249.905431,0.044592,0.039552,-0.091780
250.010211,0.017562,-0.120337,-0.209673
250.114992,-0.034207,0.049479,0.021532
250.219772,0.044286,-0.040316,0.120337
250.324553,-0.009926,0.028710,0.042301
250.429333,-0.009621,-0.047188,-0.186614
250.534114,-0.006719,-0.043217,0.107509
250.638893,-0.038789,0.081548,0.306187
250.743675,0.007636,0.153170,-0.007941
250.848454,0.057114,0.039858,-0.187530
250.953235,-0.010690,-0.002902,-0.188446
251.058015,0.037414,-0.032986,-0.190737
251.162796,0.023059,-0.155919,-0.180964
251.267576,-0.004276,-0.121100,0.000153
251.372357,0.020311,-0.030848,0.170732
251.477137,0.010843,-0.026419,0.141564
251.581918,-0.008857,0.002138,0.107967
251.686697,-0.002596,0.038483,0.080632
251.791479,-0.006414,0.024739,0.012675
251.896258,-0.025350,-0.015271,-0.047188
252.001039,0.015118,-0.020769,0.022754
252.105819,-0.008857,0.039094,0.022449
252.210600,-0.026266,0.050853,0.046577
252.315380,0.009468,0.027794,-0.008246
252.420161,0.009774,0.067193,-0.080785
252.524940,-0.014049,-0.029015,-0.155461
252.629722,0.032222,-0.087809,-0.076814
252.734501,0.015729,0.009774,-0.015577
252.839282,-0.016646,-0.051158,0.045355
252.944062,0.014202,-0.031306,0.113159
253.048843,0.009163,0.070706,0.003818
253.153622,-0.015271,0.015729,-0.041232
253.258404,-0.009163,-0.008705,-0.097277
253.363183,0.011912,0.019242,-0.046424
253.467964,0.035276,-0.089642,-0.085060
253.572744,-0.036651,-0.055893,-0.094681
253.677525,0.052838,-0.049326,0.092391
253.782304,0.014508,-0.046119,0.054824
253.887086,-0.067040,0.040163,-0.004734
253.991865,0.064597,0.014966,0.134081
254.096646,0.005956,0.031000,0.050242
254.201426,-0.034513,0.050548,-0.075134
254.306207,0.133165,0.007483,-0.111785
254.410986,-0.063223,0.000764,-0.117894
254.515767,0.011148,-0.127972,-0.174550
254.620547,0.064750,-0.054671,-0.144924
254.725328,0.012675,-0.071316,0.066124
254.830108,-0.018325,-0.076356,0.021685
254.934889,-0.026114,0.010995,0.027794
255.039668,0.037414,-0.015882,0.086129
255.144449,-0.029626,0.046272,0.085366
255.249229,-0.027488,0.050242,-0.054518
255.354010,0.036804,-0.045661,-0.145076
255.458790,0.026877,-0.075134,-0.153628
255.563571,0.077119,-0.139426,-0.054671
255.668350,-0.013591,-0.022907,0.055740
255.773132,-0.077883,-0.022754,0.145076
255.877911,-0.019547,-0.003207,0.053449
255.982693,0.060474,0.068415,-0.035887
256.087472,0.058489,-0.076509,-0.041538
256.192254,-0.039094,0.047341,-0.076661
256.297033,-0.000916,-0.114839,-0.019242
256.401814,0.032986,-0.126751,0.020311
256.506594,-0.071622,-0.080326,0.115297
256.611375,-0.074829,0.038942,0.305729
256.716155,0.053755,0.123849,0.245866
256.820936,0.052227,0.085977,-0.017715
256.925716,0.053449,0.039858,-0.171343
257.030497,0.023670,0.024434,0.034513
257.135277,-0.053602,0.133776,0.017562
257.240058,0.019547,-0.037720,-0.173481
257.344838,0.015729,0.004887,-0.095292
257.449619,-0.020311,-0.091016,-0.009926
257.554399,-0.027030,-0.014202,0.014966
257.659180,0.043676,-0.059863,0.067499
257.763959,-0.031764,0.048410,0.065208
257.868741,0.025197,0.019242,0.069789
257.973520,-0.034818,0.144160,0.155308
258.078301,0.049173,0.034513,-0.068262
258.183081,-0.026419,-0.078647,-0.241896
258.287862,0.077119,-0.078494,-0.021838
258.392642,-0.035429,0.004887,0.061848
258.497423,-0.023823,-0.132248,-0.062306
258.602202,-0.056962,0.015271,0.037567
258.706984,0.014355,0.031917,0.328025
258.811763,-0.043981,0.118352,0.200969
258.916544,0.029932,0.085213,0.024281
259.021324,0.035429,0.109189,-0.165692
259.126105,-0.027030,0.009315,-0.087046
259.230885,-0.021685,0.011301,-0.009621
259.335666,0.045355,-0.082770,-0.154544
259.440445,0.008857,-0.014049,-0.015882
259.545226,-0.009468,0.054671,0.087962
259.650006,-0.014049,0.029932,-0.046119
259.754787,0.032528,-0.006719,-0.049937
259.859567,0.000611,-0.048562,-0.106135
259.964348,0.003207,-0.000611,0.077883
260.069127,-0.036040,0.129347,0.148589
260.173908,0.028710,0.035276,-0.112854
260.278688,0.030848,-0.139426,-0.363454
260.383469,0.051617,-0.181727,-0.088726
260.488248,-0.050395,0.048410,0.107967
260.593029,-0.016035,-0.014660,0.161569
260.697809,-0.034055,0.044897,0.102011
260.802590,0.069026,0.065361,-0.087046
260.907369,0.015271,-0.091474,-0.208299
261.012150,0.014355,-0.090558,-0.055282
261.116930,-0.007025,0.012217,0.072844
261.221711,0.022449,-0.090864,-0.008857
261.326490,-0.018020,-0.041538,0.015424
261.431271,-0.016187,-0.034055,0.027641
261.536051,-0.002596,0.014049,0.124460
261.640832,0.003971,0.031153,0.063375
261.745611,-0.000764,0.025656,-0.006719
261.850392,-0.021227,0.008552,-0.053144
261.955172,0.017256,-0.043370,-0.043981
262.059953,-0.007177,0.069484,0.086893
262.164732,0.040774,-0.065972,-0.101706
262.269513,0.009163,-0.038636,-0.158515
262.374292,-0.019089,-0.013286,0.034207
262.479073,-0.044897,0.046883,0.054365
262.583853,0.067499,-0.017715,0.041538
262.688634,-0.005192,-0.032528,-0.092696
262.793413,-0.019242,-0.048104,-0.050548
262.898194,-0.017104,0.047799,0.159584
263.002973,-0.000764,0.094070,0.160347
263.107754,0.029626,-0.021838,-0.165387
263.212534,-0.013439,-0.017867,-0.234718
263.317315,0.018020,-0.113618,0.015118
263.422094,-0.048868,-0.016646,0.022907
263.526875,0.025961,0.000305,0.075440
263.631654,0.008399,0.068873,0.044134
263.736435,0.014508,-0.023823,-0.002291
263.841214,-0.023976,-0.025197,-0.106746
263.945995,-0.010537,-0.046119,-0.019853
264.050775,0.005803,-0.050853,0.000153
264.155556,-0.012522,-0.018784,0.112396
264.260335,0.022449,0.031611,0.076509
264.365116,0.010843,-0.013591,-0.120031
264.469895,0.010995,-0.049937,-0.060627
264.574676,0.005956,0.030542,0.089031
264.679455,0.036345,-0.038483,0.054213
264.784236,-0.015882,-0.005650,-0.058641
264.889015,-0.022143,-0.036498,0.092696
264.993796,-0.070858,0.085824,0.216698
265.098575,0.038178,0.053144,0.116672
265.203356,-0.007025,0.068109,0.054671
265.308136,0.026725,0.135455,-0.014966
265.412917,0.033444,0.007025,-0.231511
265.517696,0.017715,-0.091016,-0.137441
265.622477,-0.014508,0.014202,-0.042454
265.727256,0.004581,-0.059405,-0.108273
265.832037,-0.017409,-0.076050,0.101095
265.936816,-0.034055,-0.032069,0.185850
266.041597,-0.062001,0.083533,0.265719
266.146376,0.043217,0.091780,0.134386
266.251157,0.025656,0.071927,-0.017256
266.355936,-0.014660,0.117741,-0.067651
266.460717,0.034055,0.061696,-0.081395
266.565496,0.019242,0.082006,-0.029626
266.670277,0.025045,0.040316,-0.228457
266.775056,-0.012981,-0.062001,-0.259610
266.879837,-0.004887,-0.057878,0.011759
266.984616,-0.006414,-0.174091,-0.066124
267.089397,0.001222,-0.131638,-0.058947
267.194176,0.033902,-0.079105,0.091474
267.298957,-0.062917,0.027794,0.357651
267.403736,-0.004581,0.165234,0.219905
267.508517,0.069789,0.065972,-0.119726
267.613296,0.037873,-0.020311,-0.211964
267.718077,-0.002138,-0.042912,-0.118352
267.822856,-0.034971,-0.075745,0.017256
267.927637,-0.006414,-0.002291,0.065208
268.032416,-0.005803,-0.150421,0.021074
268.137196,-0.043828,-0.092696,0.041843
268.241976,0.041690,0.032222,0.252433
268.346756,-0.027946,0.131790,0.195318
268.451535,0.005650,0.079410,0.075440
268.556316,0.022143,0.111632,-0.022754
268.661095,0.030237,0.074065,-0.048715
268.765876,0.018478,0.102622,-0.058794
268.870655,-0.001680,-0.022296,-0.032069
268.975436,0.038483,0.057878,-0.095445
269.080215,0.016035,-0.058794,-0.128583
269.184996,-0.031153,-0.014049,-0.044134
269.289775,0.053144,0.030237,0.048868
269.394556,0.026266,0.033597,-0.110869
269.499335,0.032833,-0.024739,-0.135608
269.604116,-0.014966,-0.029321,-0.062917
269.708895,0.038483,-0.025656,-0.117894
269.813676,0.016646,-0.187530,-0.240827
269.918455,0.018936,-0.201580,0.063681
270.023236,-0.029015,-0.020616,0.342991
270.128015,-0.016340,0.009315,0.301606
270.232796,-0.059710,0.125224,0.215324
270.337575,0.070095,0.139731,0.010690
270.442355,0.007177,-0.020005,-0.296261
270.547135,0.031000,-0.039858,-0.186767
270.651915,0.044439,0.027488,-0.035735
270.756694,0.018478,-0.058183,0.009163
270.861475,-0.076814,-0.057420,-0.001069
270.966254,-0.045508,0.091780,0.228915
271.071035,0.034818,0.114992,0.174397
271.175814,0.030848,0.056809,-0.098652
271.280595,-0.005039,-0.046730,-0.291374
271.385374,0.016493,-0.054976,-0.400258
271.490155,0.041385,-0.254571,-0.236703
271.594934,-0.037720,-0.145840,0.064444
271.699715,-0.040010,-0.049784,0.264955
271.804494,-0.025045,0.069484,0.173786
271.909275,-0.036498,0.022143,0.192417
272.014054,-0.070706,0.058641,0.137135
272.118835,0.028710,-0.010079,-0.117894
272.223614,0.051769,0.000305,-0.067957
272.328395,-0.044439,-0.040316,-0.128889
272.433174,0.020005,-0.044439,-0.042454
272.537955,-0.000916,-0.004276,-0.047493
272.642734,-0.030695,0.047646,0.106898
272.747515,-0.003818,0.148130,0.098957
272.852294,0.061848,-0.020463,-0.152712
272.957075,-0.024434,-0.119726,-0.200358
273.061854,0.001069,-0.100484,0.041843
273.166635,0.013439,-0.052686,0.034207
273.271414,0.020463,-0.109189,0.086129
273.376195,-0.049631,0.044897,0.208910
273.480975,-0.003207,0.129500,0.092238
273.585756,0.026877,0.022601,-0.010690
273.690535,-0.020158,0.028710,0.017867
273.795316,-0.000305,0.037720,-0.033138
273.900095,0.017409,0.036804,-0.094529
274.004876,0.000611,0.008399,0.042454
274.109655,0.000153,-0.000611,0.024587
274.214436,0.031153,-0.099568,-0.132248
274.319216,0.033444,-0.030542,-0.052838
274.423997,-0.010995,-0.032528,0.129041
274.528776,-0.056503,0.047493,0.076661
274.633557,0.011301,0.026114,0.140189
274.738336,-0.000458,0.125376,0.235940
274.843117,0.011912,0.092391,-0.044745
274.947897,-0.005650,0.017256,-0.227846
275.052678,0.009315,-0.074065,-0.127514
275.157457,0.009926,-0.038789,0.068720
275.262238,0.054824,-0.041385,0.015882
275.367017,-0.026266,-0.034971,-0.078341
275.471798,-0.031917,0.091016,0.172564
275.576577,-0.060627,0.124918,0.075287
275.681358,0.030848,0.067040,-0.008246
275.786138,0.027794,-0.007788,-0.093765
275.890919,0.033291,-0.104302,-0.237314
275.995698,-0.053449,-0.022601,0.010384
276.100479,-0.006719,0.020922,0.244492
276.205258,-0.015882,0.005498,0.048104
276.310039,0.029626,-0.046424,0.030695
276.414818,0.002443,0.103386,0.092391
276.519599,-0.011912,0.128583,-0.020311
276.624379,-0.015424,0.020922,-0.232427
276.729160,0.022296,-0.075745,-0.103691
276.833939,0.016493,0.001833,0.032986
276.938720,0.002443,-0.006261,0.045050
277.043499,-0.012522,0.078647,0.063834
277.148280,-0.002443,-0.054824,-0.131638
277.253059,0.010384,-0.080174,-0.190737
277.357840,0.048257,-0.041538,0.000458
277.462619,-0.028710,-0.018325,0.076356
277.567400,-0.006872,-0.119879,-0.178215
277.672179,0.008705,-0.110258,-0.005039
277.776960,0.022754,0.077272,0.338409
277.881740,0.020463,0.060321,0.064750
277.986520,-0.016493,0.126598,0.046272
278.091300,0.022296,0.011148,0.020311
278.196080,-0.010690,-0.125529,-0.228457
278.300860,0.023212,-0.090864,-0.047341
278.405640,0.009315,-0.049326,0.051311
278.510419,-0.024128,-0.012522,-0.056198
278.615200,-0.016035,-0.014508,0.139273
278.719979,0.022754,0.057878,0.260068
278.824760,0.006414,0.102470,0.103997
278.929539,-0.019394,0.055587,-0.119268
279.034320,-0.019547,0.003054,0.009315
279.139099,0.044897,-0.008399,-0.097277
279.243880,0.026419,-0.041996,-0.111632
279.348659,-0.031764,-0.014660,0.048104
279.453440,-0.011301,0.006567,0.166761
279.558219,0.015118,-0.023518,0.071927
279.662999,-0.061543,0.047035,0.053144
279.767778,0.067346,0.159278,0.069484
279.872559,0.018173,0.027946,-0.133776
279.977338,0.012828,-0.015118,-0.062765
280.082119,-0.052380,0.044592,-0.040774
280.186898,0.020769,-0.105371,-0.104760
280.291679,0.002291,-0.102775,-0.104302
280.396458,0.045355,-0.146603,0.057267
280.501238,-0.004123,-0.032222,0.142480
280.606017,-0.032069,0.043676,0.304049
280.710798,-0.041385,0.076967,0.179131
280.815577,0.057267,0.030695,0.059558
280.920357,0.072385,-0.063528,0.031764
281.025136,0.068262,0.129347,0.222196
281.129917,0.032375,0.139579,0.230900
281.234696,-0.007941,-0.009926,0.006872
281.339477,-0.017715,0.035887,0.032375
281.444256,-0.015577,0.138204,0.128583
281.549036,-0.037414,0.021380,0.114381
281.653815,-0.066277,0.125376,0.166456
281.758596,0.044592,0.056198,0.120031
281.863374,0.019853,0.104149,0.001680
281.968155,-0.008399,0.059863,0.127972
282.072934,-0.023518,0.059099,0.171953
282.177715,0.047799,0.068568,0.142327
282.282493,-0.033902,0.039705,0.143396
282.387274,-0.006261,0.068109,0.315197
282.492053,0.040163,0.209979,0.339936
282.596833,-0.033749,0.224334,0.329705
282.701612,0.041385,0.349863,0.353528
282.806393,0.157599,0.366203,0.116977
282.911172,0.040621,0.247546,-0.067499
283.015952,-0.034971,0.193180,-0.129347
283.120731,0.106898,0.064292,-0.157446
283.225512,-0.060627,0.124460,-0.257625
283.330291,0.044745,0.023518,-0.075898
283.435071,0.078036,0.084755,-0.020158
283.539850,0.045050,-0.104302,-0.155613
283.644630,-0.023518,0.006108,0.029015
283.749409,0.029015,0.045050,0.177604
283.854190,-0.052227,0.094529,0.208146
283.958969,-0.022754,0.235482,0.231664
284.063749,0.030390,0.176688,0.020463
284.168528,-0.006567,0.096819,-0.136066
284.273309,0.037109,0.083839,-0.223112
284.378087,0.014202,-0.026877,-0.378267
284.482868,0.060627,-0.057114,-0.285877
284.587647,0.068415,-0.090253,-0.198983
284.692427,0.032528,0.058947,-0.014966
