Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
13.719824,-3.047260,-0.931107,5.534300
13.819824,-1.565504,-1.531107,6.550352
13.919824,0.796212,-4.198207,11.259128
14.019824,-1.611865,-3.436392,9.894919
14.119824,0.661017,0.189631,9.980463
14.219824,0.203988,-0.576371,10.182058
14.319824,0.682254,2.935694,7.878069
14.419824,-1.957030,0.870389,9.288040
14.519824,-1.150948,0.025125,10.121939
14.619824,-1.437787,-0.092124,9.426824
14.719824,-0.260818,-0.297308,9.765109
14.819824,-0.706481,-0.063709,10.180862
14.919824,0.014656,1.980659,8.194221
15.019824,-1.182653,-0.053839,10.133903
15.119824,-0.371486,-0.087936,10.287044
15.219824,-0.072084,0.131605,9.822238
15.319824,0.510868,-0.125922,9.995419
15.419824,-0.739681,0.550349,9.655040
15.519824,-0.942174,2.148755,7.136893
15.619824,-1.314856,0.202194,9.775877
15.719824,-0.636192,-0.610768,10.615458
15.819824,-1.274178,0.593121,9.479167
15.919824,-2.146661,-0.270688,9.814461
16.019824,0.093918,-0.101396,10.408180
16.119824,-0.336192,0.195613,10.037891
16.219824,-0.171984,0.252742,9.759726
16.319824,0.048455,0.294915,9.816555
16.419824,-0.311964,0.187537,9.841380
16.519824,-0.195314,0.125623,9.849456
16.619824,0.127418,0.227318,9.914960
16.719824,-0.013759,0.192622,9.873982
16.819824,-0.119940,0.209372,9.811171
16.919824,-0.076570,0.271585,9.819247
17.019824,-0.030808,0.338285,9.832108
17.119824,-0.305384,0.012263,9.840782
17.219824,0.804886,-0.217448,9.457033
17.319824,0.923031,0.089731,10.546964
17.419824,-1.079761,0.765105,9.149555
17.519824,0.958325,1.584946,10.070493
17.619824,-0.042173,0.127717,10.984252
17.719824,-0.698106,1.754537,9.413364
17.819824,0.463609,1.784148,9.866206
17.919824,1.377069,0.440578,10.409676
18.019824,-0.350249,2.270789,9.143574
18.119824,1.085145,-0.149551,10.878669
18.219824,0.054736,2.091626,7.649854
18.319824,-2.904588,2.718246,7.430313
18.419824,0.806680,0.078365,12.552448
18.519824,3.055036,0.337986,11.885150
18.619824,2.602793,2.969792,8.541779
18.719824,-2.570789,1.834398,9.185149
18.819824,-1.672284,0.528515,11.874981
18.919824,5.397909,0.909871,13.814961
19.019824,0.850648,1.561317,9.643972
19.119824,-1.322932,1.873879,9.083454
19.219824,1.716551,-2.996711,16.421942
19.319824,0.903889,0.188136,9.981061
19.419824,0.572782,1.095614,11.129915
19.519824,-1.666302,0.736092,9.873982
19.619824,-2.521138,-3.108277,12.381063
19.719824,-0.705584,-2.633899,14.862420
19.819824,1.438685,2.717349,1.717748
19.919824,3.976572,2.451746,7.826025
20.019824,-1.173679,-2.678466,13.677075
20.119824,-4.772485,-4.547260,12.110374
20.219824,1.390828,5.854639,2.729313
20.319824,-0.825524,2.628217,7.012167
20.419824,2.377568,3.367599,8.913862
20.519824,-0.156132,-2.017748,17.159231
20.619824,1.036990,-2.085644,12.438789
20.719824,-2.130509,4.671986,4.989334
20.819824,3.608377,-5.148457,19.964516
20.919824,0.155234,-0.156730,4.261617
21.019824,-1.023231,6.732805,1.404886
21.119824,0.803689,3.141477,8.563912
21.219824,3.249154,-7.578668,21.593729
21.319824,-2.927918,-1.922334,7.811668
21.419824,-1.981556,8.093722,-5.065307
21.519824,-1.970789,2.616552,7.218249
21.619824,-0.022134,2.392524,10.486246
21.719824,0.589532,-4.919942,16.997715
21.819824,0.081356,-4.078566,9.692128
21.919824,1.005584,0.736989,7.322636
22.019824,0.099601,2.546861,4.821537
22.119824,0.858126,-1.343570,12.687943
22.219824,-0.678664,-0.048455,7.001997
22.319824,-0.741775,1.597807,6.420840
22.419824,0.840180,3.707080,6.749555
22.519824,6.305387,0.171984,13.034902
22.619824,2.645565,-2.876173,11.511571
22.719824,-2.092224,3.440281,8.883354
22.819824,1.984547,1.715953,7.635497
22.919824,2.606382,0.402892,16.136896
23.019824,2.616851,1.083051,11.324332
23.119824,-0.768694,-4.608576,15.448362
23.219824,-4.701597,4.033701,4.730909
23.319824,-0.567099,0.224327,8.455936
23.419824,1.196112,-2.674877,13.158431
23.519824,1.729113,-0.317049,11.543874
23.619824,-2.795415,0.793520,8.151151
23.719824,-3.623930,-1.478764,12.089437
23.819824,-0.298804,3.243770,4.409972
23.919824,0.150449,-8.576474,20.439192
24.019824,-0.863510,8.482257,0.129811
24.119824,-4.474279,-2.823531,10.179367
24.219824,4.998008,0.925424,11.364412
24.319824,3.957430,1.009173,10.752149
24.419824,-2.436791,-3.151946,12.615260
24.519824,2.105086,3.395415,7.449455
24.619824,-0.415155,-2.989533,8.988339
24.719824,-1.677369,-1.964208,12.596416
24.819824,0.384048,3.998407,6.483652
24.919824,-1.966302,7.820941,-0.486341
25.019824,-0.818644,-2.339881,13.852349
25.119824,-1.473680,12.262020,-3.096313
25.219824,2.812763,0.515354,12.771691
25.319824,-1.465604,-3.223132,8.470592
25.419824,1.361217,3.670291,9.016156
25.519824,-2.175375,-1.012762,12.756138
25.619824,-1.599303,1.929213,6.307480
25.719824,-0.860818,1.587638,9.277572
25.819824,2.574079,0.343071,11.413465
25.919824,1.701596,1.862214,5.341977
26.019824,-2.714657,1.829014,7.961519
26.119824,-0.669093,-0.005982,13.168302
26.219824,-0.025125,-4.274478,13.197614
26.319824,2.541776,0.688535,9.337093
26.419824,0.417847,-0.833300,11.442478
26.519824,2.574079,-0.025424,11.909677
26.619824,1.597807,-0.129212,9.868001
26.719824,-0.674776,-0.152842,10.727622
26.819824,1.036990,1.060619,9.964611
26.919824,2.929413,0.329013,10.882557
27.019824,-0.817747,-0.274277,10.222736
27.119824,0.823131,-0.186042,11.227722
27.219824,-0.455234,1.591227,7.806584
27.319824,-1.406980,-1.920240,12.282060
27.419824,-2.476571,2.167897,7.876873
27.519824,0.562912,-3.042474,12.729816
27.619824,-0.897308,0.660718,9.631111
27.719824,0.834796,3.118147,5.440979
27.819824,-0.858724,2.839981,6.295217
27.919824,0.010469,-5.212764,13.468302
28.019824,0.920938,3.376871,4.323232
28.119824,2.079064,-1.910071,13.564612
28.219824,-0.336790,-1.301695,12.865310
28.319824,-1.162014,-1.053440,10.195219
28.419824,1.304986,-0.192921,11.317452
28.519824,1.161416,0.733400,9.934402
28.619824,1.327418,0.693021,10.925329
28.719824,-0.491426,-1.004088,12.739986
28.819824,-0.907179,0.530309,9.075677
28.919824,-0.480359,2.549552,9.228518
29.019824,3.016153,0.843470,9.110074
29.119824,-2.912962,-1.064806,10.702497
29.219824,-1.175474,0.624228,8.455936
29.319824,-0.967299,-1.001097,11.267802
29.419824,-0.616750,-0.064008,10.713863
29.519824,-2.016850,1.558924,6.305985
29.619824,0.516551,1.511666,8.190034
29.719824,0.359223,-0.538086,10.988739
29.819824,-0.603889,-1.097109,10.412966
29.919824,2.216950,1.832005,8.065009
30.019824,1.894816,-2.279762,13.072887
30.119824,-0.621835,4.687540,4.077968
30.219824,-0.926920,-1.354038,13.092628
30.319824,-0.622732,0.168096,7.872685
30.419824,-0.172881,-1.834398,10.514960
30.519824,2.673082,-1.299303,10.769497
30.619824,-3.854837,0.364905,11.531910
30.719824,1.211067,-1.314856,12.517155
30.819824,3.173481,2.880360,7.745268
30.919824,2.057229,0.200100,15.189638
31.019824,-2.753541,3.470191,6.366105
31.119824,-1.286740,-2.592623,10.331909
31.219824,1.654039,1.815255,8.143971
31.319824,1.476372,0.990928,8.167003
31.419824,-0.487837,1.256232,8.266305
31.519824,-2.327618,-0.800997,11.178968
31.619824,-3.627519,1.351347,9.263215
31.719824,-0.670589,-2.201098,11.215459
31.819824,-1.415056,-0.030209,11.223834
31.919824,-0.669990,3.438187,2.963511
32.019824,1.647758,0.710369,10.009477
32.119824,-1.397109,-3.670889,15.550655
32.219824,-2.340181,-1.804786,11.030912
32.319824,-1.223929,-7.682456,15.611373
32.419824,-4.398905,2.386242,8.620144
32.519824,-2.890829,-4.665406,14.475679
32.619824,-1.293919,-6.290731,21.272791
32.719824,-4.172783,-8.490932,23.425135
32.819824,-2.626721,-3.294319,9.533304
32.919824,0.160917,3.434299,2.995814
33.019824,-1.980958,5.410770,5.299205
33.119824,-1.400399,-3.637389,14.672789
33.219824,-5.018646,-4.036393,11.921042
33.319824,1.225723,-1.313061,12.723236
33.419824,0.085244,1.809572,7.190432
33.519824,-5.487041,-2.131108,5.644968
33.619824,-2.450250,2.103889,3.154039
33.719824,1.625923,-4.063910,14.129020
33.819824,-1.663610,0.936790,8.336594
33.919824,-3.391527,-4.407280,16.665112
34.019824,-2.601596,3.385246,0.727119
34.119824,2.782254,2.397309,6.987042
34.219824,3.998407,2.664109,12.637095
34.319824,1.027418,7.491330,9.796515
34.419824,1.152742,-1.909472,15.097814
34.519824,-0.692124,0.219541,9.246465
34.619824,-2.167299,-3.053242,12.191731
34.719824,-2.779862,-3.431607,12.278172
34.819824,-2.643172,-6.361319,9.781859
34.919824,-5.037191,-1.722832,10.729117
35.019824,4.412365,4.755436,7.086943
35.119824,-0.200399,3.511467,10.183853
35.219824,1.210170,7.013961,4.381557
35.319824,-3.163013,-8.649456,18.283258
35.419824,-1.636092,1.656431,6.210571
35.519824,1.325923,-2.797210,13.646566
35.619824,-0.543769,-0.654138,10.372886
35.719824,-0.129212,1.376172,4.761119
35.819824,0.744168,-0.159422,11.190334
35.919824,2.755335,-12.433704,33.452858
36.019824,-0.430409,-1.005584,9.186345
36.119824,-0.468694,9.233304,-2.897110
36.219824,5.031807,-3.111866,18.968504
36.319824,2.469393,0.079561,9.596416
36.419824,0.868295,-9.742078,22.323540
36.519824,0.180359,6.057730,3.623631
36.619824,-2.134697,-16.361523,30.644581
36.719824,0.611964,5.281857,3.041278
36.819824,-2.966801,3.605386,2.374577
36.919824,-1.222732,-0.995115,17.237297
37.019824,1.774876,11.268998,0.238385
37.119824,-3.373581,-2.537289,11.639586
37.219824,2.483451,-0.843769,11.692528
37.319824,0.575773,-10.173684,17.999111
37.419824,1.619941,-0.384347,10.006186
37.519824,-0.513859,1.981556,9.293125
37.619824,0.034995,9.849456,-2.508875
37.719824,0.744168,-7.686345,18.338293
37.819824,7.077072,-5.067400,19.152452
37.919824,-6.498308,3.407679,-0.459422
38.019824,3.247060,0.212064,9.592826
38.119824,-0.235394,-3.805485,15.345770
38.219824,3.491726,-2.273481,15.173487
38.319824,0.702293,0.258724,5.866902
38.419824,-0.095414,-2.406581,12.460923
38.519824,-2.002493,-4.325326,19.380070
38.619824,-0.885643,-12.288640,26.128428
38.719824,1.267299,8.027022,0.151944
38.819824,1.320539,9.161221,-0.145065
38.919824,-4.521537,5.103591,9.186047
39.019824,1.153640,5.320441,-2.782853
39.119824,3.326323,-10.455439,20.900408
39.219824,-0.564706,-3.279663,23.111675
39.319824,-0.538983,14.967404,-13.717753
39.419824,3.070889,7.955537,1.196710
39.519824,0.828814,-3.003292,13.985450
39.619824,3.927519,-5.229514,16.535601
39.719824,0.780658,-4.635496,10.460224
39.819824,-2.641676,9.512965,-0.645464
39.919824,3.523132,4.084548,5.139185
40.019824,0.844966,0.354437,15.607485
40.119824,-1.451546,8.950952,0.164207
40.219824,-0.221934,-0.700200,9.995119
40.319824,-1.593620,0.290429,7.240681
40.419824,0.852443,-3.010769,15.439987
40.519824,-0.714258,6.402296,-1.784148
40.619824,-0.276072,6.574579,-2.844767
40.719824,-1.082752,-3.244069,20.343180
40.819824,-1.166800,5.672186,5.490033
40.919824,0.065504,3.292823,1.599303
41.019824,1.319044,-3.180360,13.461721
41.119824,-1.529014,3.421437,6.288039
41.219824,1.918446,1.285245,10.287642
41.319824,-3.573381,2.677568,8.351250
41.419824,-1.663311,6.780362,-4.031607
41.519824,-0.066102,-9.351450,23.667408
41.619824,-1.812264,-1.243071,10.632507
41.719824,-1.275973,0.733101,4.547559
41.819824,-4.405486,0.456730,12.613167
41.919824,-4.272983,4.703990,0.246162
42.019824,1.198505,-3.893422,12.788740
42.119824,4.008277,-5.346762,20.044676
42.219824,0.225524,-0.066401,13.574782
42.319824,-1.945963,-1.115354,9.897612
42.419824,-2.281556,-1.759024,10.291829
42.519824,-4.122833,2.463411,8.501698
42.619824,-0.388834,2.273780,8.876474
42.719824,-1.995016,-1.852045,10.657333
42.819824,-1.938186,-4.008875,11.735898
42.919824,-1.919642,6.480960,1.345963
43.019824,-1.355235,-7.399505,20.740986
43.119824,-0.135194,0.014656,7.865806
43.219824,-1.125524,-3.213860,12.454642
43.319824,0.044566,-2.652444,10.929815
43.419824,-4.000500,-3.444169,15.159728
43.519824,3.437888,5.975775,0.524626
43.619824,2.111367,3.520440,12.212967
43.719824,-0.108275,-2.576472,15.390037
43.819824,-0.459422,-4.144070,11.989238
43.919824,-4.519444,0.239282,7.549654
44.019824,1.745863,1.806282,3.367001
44.119824,3.615555,8.592028,2.047957
44.219824,-1.325026,-8.247163,17.438593
44.319824,1.007079,-9.372686,23.778975
44.419824,-2.219343,0.467498,5.571987
44.519824,3.072683,7.974979,-0.579063
44.619824,2.535196,-2.557628,10.372288
44.719824,0.476471,-1.023829,16.843378
44.819824,-2.890530,-3.270988,15.549459
44.919824,-7.852646,-0.946062,5.758029
45.019824,-3.174079,7.955238,-5.871987
45.119824,0.336192,3.725027,3.772285
45.219824,2.661417,-4.023531,16.564016
45.319824,-0.086441,-7.246364,19.805393
45.419824,-2.697608,-0.958625,9.394221
45.519824,1.760818,10.247562,-7.001100
45.619824,-1.804188,-2.752045,13.300205
45.719824,0.395115,-1.087538,11.772687
45.819824,-1.800300,-11.960225,25.552055
45.919824,-2.063810,2.248954,7.796414
46.019824,-3.033800,8.028219,-4.627420
46.119824,-2.460420,-1.044766,9.926026
46.219824,-2.115554,4.032505,7.395916
46.319824,-1.499103,1.927419,7.889435
46.419824,1.270290,-8.225627,17.808582
46.519824,-3.057728,8.089236,-5.374579
46.619824,-0.809671,3.183052,8.208878
46.719824,3.340380,0.864108,7.505686
46.819824,-2.863909,-11.871391,26.115864
46.919824,1.778465,4.298407,1.842772
47.019824,-0.786940,8.810373,-6.594320
47.119824,-0.754038,-3.210271,13.800605
47.219824,-1.602294,-7.875378,25.982763
47.319824,-0.369691,3.437888,7.051648
47.419824,4.099802,-2.837589,14.442181
47.519824,-0.736690,6.689734,-1.345664
47.619824,-1.018445,3.905984,1.908575
47.719824,1.392922,-4.821537,16.805691
47.819824,2.764607,-12.863216,28.221249
47.919824,-2.698207,1.247857,10.138689
48.019824,-3.041278,7.513762,-0.949053
48.119824,-3.441178,6.886843,-1.897508
48.219824,0.409472,3.388237,4.560122
48.319824,6.410372,-5.216353,17.951553
48.419824,-2.263909,-6.714560,22.604397
48.519824,0.629911,13.453944,-10.468300
48.619824,-1.400699,-1.306481,10.571192
48.719824,2.314159,4.022036,3.769593
48.819824,4.431807,-4.154838,14.275879
48.919824,-2.036890,-2.517249,14.944075
49.019824,-3.486343,5.798408,0.592224
49.119824,-2.685046,-0.322433,5.540581
49.219824,-2.662314,-0.049651,9.307482
49.319824,2.018346,2.684448,5.238188
49.419824,3.648755,-1.925923,15.096916
49.519824,0.733101,3.727419,10.157831
49.619824,-2.092523,2.100001,5.566902
49.719824,-2.163710,0.906581,6.168697
49.819824,-1.219442,-2.164607,13.852349
49.919824,1.914856,-6.539884,22.564018
50.019824,-1.205085,9.653843,-3.735495
50.119824,-3.588037,-8.127820,22.185953
50.219824,-2.504089,-0.016152,6.807879
50.319824,-4.121637,1.924428,5.527421
50.419824,-1.213460,4.086044,5.891428
50.519824,1.908874,4.165306,1.177568
50.619824,1.403091,-3.062514,17.325531
50.719824,-1.316352,-6.119644,16.752451
50.819824,-5.901299,1.272683,4.671388
50.919824,0.672981,6.309275,-0.674178
51.019824,3.302993,3.659523,3.890730
51.119824,-0.688236,2.000400,9.694521
51.219824,-1.266401,-5.350052,14.988940
51.319824,-3.843471,-2.493620,9.405289
51.419824,0.789033,3.983751,4.339683
51.519824,2.356930,1.699203,6.523433
51.619824,0.511466,4.306482,7.444071
51.719824,1.132702,-2.241477,10.587941
51.819824,1.303490,-7.078866,16.929520
51.919824,1.307678,6.193821,3.296711
52.019824,-0.302393,4.186841,4.306183
52.119824,0.426820,1.153939,8.389236
52.219824,0.393320,-10.615758,22.346571
52.319824,3.498905,-6.922137,22.059731
52.419824,1.750051,8.100004,1.081556
52.519824,-0.454636,-0.043968,11.355439
52.619824,-2.414358,-5.199006,13.611273
52.719824,-0.645165,-2.465205,11.640783
52.819824,1.547259,5.375177,5.759524
52.919824,1.108176,1.882852,7.903194
53.019824,0.000000,-3.986742,13.371990
53.119824,-1.468296,-7.941479,23.332115
53.219824,0.864407,5.992525,4.643870
53.319824,1.919941,2.666801,8.711370
53.419824,3.043371,-4.428217,17.803797
53.519824,-3.369094,-2.727220,4.088138
53.619824,-4.036991,7.293324,-5.541478
53.719824,-1.329811,3.188436,10.788041
53.819824,0.368794,-0.726820,11.070394
53.919824,2.982354,-2.912663,15.046967
54.019824,-0.795913,-12.865011,23.209782
54.119824,2.543271,16.600506,-12.316157
54.219824,-2.958725,-9.390333,23.065912
54.319824,0.858126,1.019043,-0.831207
54.419824,2.158924,2.812464,9.785150
54.519824,0.914956,-5.767301,15.841084
54.619824,-0.486341,9.674481,0.302094
54.719824,5.525925,-7.403393,22.539791
54.819824,-0.074776,-7.762018,15.676278
54.919824,-0.291625,-4.084847,19.145872
55.019824,1.828117,8.469994,-0.000598
55.119824,0.904188,8.519645,0.835992
55.219824,0.275773,-0.400499,10.691132
55.319824,-0.516850,-4.912166,9.490832
55.419824,0.848555,12.466307,-11.076376
55.519824,0.547657,-10.151550,22.264616
55.619824,3.928716,13.716557,-10.054641
55.719824,-1.356431,-9.579067,19.988144
55.819824,-0.780359,-4.177868,15.177375
55.919824,0.514457,9.449257,-4.474279
56.019824,-1.785345,-0.864407,9.614960
56.119824,1.287638,-11.278569,21.594625
56.219824,1.694717,2.222633,6.842576
56.319824,0.708575,-6.396613,22.882263
56.419824,-1.888535,9.564411,-3.058326
56.519824,-1.225424,-8.792726,11.808579
56.619824,-3.089433,-0.290429,8.965906
56.719824,-1.522134,6.992426,-0.280259
56.819824,3.247360,8.724232,1.411466
56.919824,3.268596,-8.830712,38.365620
57.019824,0.835693,11.903694,-7.842476
57.119824,-2.559722,0.612563,10.851451
57.219824,1.400699,-3.421437,15.227923
57.319824,0.754038,-0.014656,12.350853
57.419824,-2.490629,5.969195,1.458724
57.519824,-3.393023,4.642076,3.972385
57.619824,1.632503,-3.431906,11.587543
57.719824,-0.703789,14.513965,-14.285450
57.819824,-3.696612,6.156733,-1.052543
57.919824,1.291526,-4.479364,13.440784
58.019824,0.526720,1.433899,10.016655
58.119824,-1.448854,5.827720,-2.155036
58.219824,0.927817,7.365407,0.714856
58.319824,1.479363,-2.050649,13.071093
58.419824,3.002693,-1.777269,11.835798
58.519824,3.579663,4.545166,5.509773
58.619824,-1.048954,4.127619,6.131309
58.719824,2.048256,-1.555335,11.065907
58.819824,-0.605384,2.251048,9.539885
58.919824,2.297708,-6.002097,17.781961
59.019824,-1.283151,-0.488136,12.332009
59.119824,-1.406681,2.708675,5.437989
59.219824,-1.578067,-6.174380,15.607784
59.319824,2.376372,-7.462915,12.671790
59.419824,0.292822,3.795316,6.845866
59.519824,-1.493720,-3.117250,14.298611
59.619824,-1.108475,-6.149853,17.286947
59.719824,1.312463,-2.484946,15.361622
59.819824,-2.522932,3.383451,5.701498
59.919824,-1.009173,-3.256332,10.880164
60.019824,-0.774377,-4.553242,11.836994
60.119824,-1.070788,-2.999403,16.366009
60.219824,0.124726,6.066104,9.256635
60.319824,-1.062712,1.015155,14.395221
60.419824,-3.533601,-3.780361,14.827126
60.519824,1.528715,3.597609,6.269794
60.619824,0.612563,9.654441,-3.753441
60.719824,0.701097,-8.031509,18.754345
60.819824,0.260219,2.104787,5.809474
60.919824,3.205186,5.956932,1.522732
61.019824,1.895714,-1.701297,13.362419
61.119824,0.742373,-0.813859,10.445568
61.219824,-0.856032,-2.320141,14.054842
61.319824,0.950848,-2.507977,13.402200
61.419824,0.519841,-0.315254,13.254144
61.519824,0.862313,0.732204,12.016457
61.619824,0.480658,-2.328516,14.254642
61.719824,-5.677869,-1.502992,10.304690
61.819824,-1.788336,-0.255135,11.366207
61.919824,1.352543,4.672285,3.519842
62.019824,0.099601,-0.671785,9.299706
62.119824,1.021137,-5.352146,15.208182
62.219824,7.354640,9.181260,-1.966003
62.319824,-0.229412,-5.924330,21.762423
62.419824,-0.815055,-2.375475,11.150254
62.519824,-1.051047,-1.629512,15.699010
62.619824,0.694218,2.355435,5.712864
62.719824,1.382752,-1.077667,8.547162
62.819824,-1.806581,-9.824033,20.353649
62.919824,-0.946361,11.312069,-9.716953
63.019824,-0.489332,-0.335593,12.226726
63.119824,-1.399801,1.192822,5.614459
63.219824,-4.520341,3.038885,5.198407
63.319824,-0.224028,-2.604288,17.283358
63.419824,3.143571,8.521440,0.637986
63.519824,-1.574477,-7.295417,18.472292
63.619824,3.001796,-5.961718,17.784056
63.719824,-1.346860,15.589239,-12.750155
63.819824,0.509970,-1.630709,11.452647
63.919824,-0.429811,-1.790130,13.479368
64.019824,0.515952,-7.735696,19.727028
64.119824,-1.230808,-4.348058,23.733212
64.219824,2.079064,4.756931,10.198210
64.319824,-5.474778,4.443172,5.199006
64.419824,-2.197808,-9.387642,19.341784
64.519824,-0.595813,3.783053,2.629114
64.619824,2.483152,4.849354,1.681855
64.719824,0.505783,-11.754742,26.091936
64.819824,1.354038,3.492026,5.411368
64.919824,-0.751346,5.551349,10.941181
65.019824,-1.706083,4.195216,5.352744
65.119824,-1.764707,4.524529,2.148456
65.219824,5.427520,0.562612,7.720741
65.319824,5.016253,7.903493,-0.305683
65.419824,3.236592,3.490829,8.097610
65.519824,5.361418,-1.791925,19.739292
65.619824,4.249952,-5.764010,19.803000
65.719824,1.479961,-2.430809,14.631513
