Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
31.382567,1.285830,0.089225,-0.585870
31.482567,1.285830,0.089225,-0.585870
31.582567,1.895339,-0.386883,0.211681
31.682567,-0.020659,-0.031065,-0.084239
31.782567,2.050551,0.178461,0.521939
31.882567,2.791898,-0.038888,0.400612
31.982567,1.198984,-0.149249,1.063963
32.082567,0.002910,-0.545601,-0.308211
32.182567,3.061628,0.776627,-0.391110
32.282567,2.802069,-0.539671,1.787963
32.382567,1.743255,-0.339634,0.614886
32.482567,1.743255,-0.339634,0.614886
32.582567,1.743255,-0.339634,0.614886
32.682567,1.743255,-0.339634,0.614886
32.782567,1.743255,-0.339634,0.614886
32.882567,1.743255,-0.339634,0.614886
32.982567,1.743255,-0.339634,0.614886
33.082567,1.743255,-0.339634,0.614886
33.182567,1.743255,-0.339634,0.614886
33.282567,1.743255,-0.339634,0.614886
33.382567,0.664271,1.308068,-1.857254
33.482567,2.801045,-1.222845,0.020544
33.582567,-6.222593,-5.309798,2.372785
33.682567,-0.006422,-6.490916,9.909502
33.782567,4.970559,2.984073,-4.502379
33.882567,1.338959,2.771626,-0.970228
33.982567,-0.656051,6.738577,-6.081481
34.082567,-2.693699,-1.690602,1.793328
34.182567,-0.708301,-3.828782,3.947294
34.282567,0.861417,-3.931301,2.831116
34.382567,-2.769226,-4.644903,2.039658
34.482567,-0.918202,4.885139,-5.363293
34.582567,1.145978,-2.681851,5.328359
34.682567,0.363472,-1.397819,0.423604
34.782567,0.027047,-0.059174,0.463536
34.882567,0.416499,-1.615394,1.300474
34.982567,-1.036562,0.737151,-1.563418
35.082567,-1.230211,-1.173629,0.844558
35.182567,0.832525,-0.969063,-0.952076
35.282567,-0.114525,0.079338,-0.240185
35.382567,-0.897722,-1.271789,1.319264
35.482567,-0.897722,-1.271789,1.319264
35.582567,-0.897722,-1.271789,1.319264
35.682567,-0.897722,-1.271789,1.319264
35.782567,-0.897722,-1.271789,1.319264
35.882567,-0.897722,-1.271789,1.319264
35.982567,-0.897722,-1.271789,1.319264
36.082567,-0.897722,-1.271789,1.319264
36.182567,-0.897722,-1.271789,1.319264
36.282567,-0.897722,-1.271789,1.319264
36.382567,-0.897722,-1.271789,1.319264
36.482567,-0.897722,-1.271789,1.319264
36.582567,-0.897722,-1.271789,1.319264
36.682567,-0.656824,1.194213,-2.036404
36.782567,-1.426603,-3.593726,2.757016
36.882567,0.547172,2.260993,-3.178158
36.982567,-1.717519,-1.723210,0.349402
37.082567,-1.868400,2.026468,-3.081511
37.182567,0.813997,-3.525034,4.520295
37.282567,0.781599,-0.383851,-0.668966
37.382567,1.045189,0.164945,-1.085874
37.482567,-0.143849,0.316594,-0.873032
37.582567,-0.143849,0.316594,-0.873032
37.682567,-0.143849,0.316594,-0.873032
37.782567,-0.143849,0.316594,-0.873032
37.882567,-0.143849,0.316594,-0.873032
37.982567,-0.143849,0.316594,-0.873032
38.082567,-0.143849,0.316594,-0.873032
38.182567,-0.143849,0.316594,-0.873032
38.282567,-0.143849,0.316594,-0.873032
38.382567,0.915487,-0.053636,0.466209
38.482567,-0.435767,5.709550,-4.629210
38.582567,0.078829,2.219293,-1.290399
38.682567,-1.427635,3.095955,-3.503659
38.782567,-1.001048,-3.044378,1.616329
38.882567,-2.120276,-6.268275,4.567168
38.982567,-0.785478,2.283837,-8.552011
39.082567,0.638794,4.091412,-6.903195
39.182567,2.522070,2.643188,-2.528636
39.282567,-3.853031,-1.087999,2.102722
39.382567,-1.465153,-0.396013,-2.961259
39.482567,-1.465153,-0.396013,-2.961259
39.582567,-1.465153,-0.396013,-2.961259
39.682567,-1.465153,-0.396013,-2.961259
39.782567,-0.062989,-1.646524,0.668349
39.882567,-0.653154,0.031644,-0.637782
39.982567,-0.741072,0.575956,-1.950025
40.082567,-0.124716,-0.852712,1.604626
40.182567,1.679063,-0.279650,-0.331380
40.282567,0.599796,-2.087871,1.705560
40.382567,-1.488791,0.123691,-1.073235
40.482567,0.297805,-0.116289,-1.544202
40.582567,0.297805,-0.116289,-1.544202
40.682567,0.387855,-1.540578,1.812037
40.782567,0.387855,-1.540578,1.812037
40.882567,0.387855,-1.540578,1.812037
40.982567,0.387855,-1.540578,1.812037
41.082567,0.387855,-1.540578,1.812037
41.182567,0.387855,-1.540578,1.812037
41.282567,0.387855,-1.540578,1.812037
41.382567,0.387855,-1.540578,1.812037
41.482567,0.387855,-1.540578,1.812037
41.582567,0.387855,-1.540578,1.812037
41.682567,0.387855,-1.540578,1.812037
41.782567,0.387855,-1.540578,1.812037
41.882567,0.024968,-2.581241,1.186811
41.982567,-1.709041,0.025225,0.341702
42.082567,-0.168176,-0.936321,-0.668054
42.182567,-0.169053,-0.078173,-0.911541
42.282567,-0.860533,-0.820294,1.436493
42.382567,0.659122,-0.618938,0.188751
42.482567,-1.010387,0.569224,-0.807594
42.582567,1.424106,-1.980450,1.037071
42.682567,-1.146765,0.723202,-2.248911
42.782567,-1.091308,-1.819760,0.317895
42.882567,-1.091308,-1.819760,0.317895
42.982567,-1.091308,-1.819760,0.317895
43.082567,-1.091308,-1.819760,0.317895
43.182567,-1.091308,-1.819760,0.317895
43.282567,-1.091308,-1.819760,0.317895
43.382567,-1.091308,-1.819760,0.317895
43.482567,-1.091308,-1.819760,0.317895
43.582567,-1.091308,-1.819760,0.317895
43.682567,-1.091308,-1.819760,0.317895
43.782567,-1.091308,-1.819760,0.317895
43.882567,-1.091308,-1.819760,0.317895
43.982567,-1.091308,-1.819760,0.317895
44.082567,-1.059944,-0.207735,-0.122224
44.182567,0.298229,0.912885,-0.752949
44.282567,0.898045,0.517682,0.352109
44.382567,-0.664522,-1.143702,0.189232
44.482567,-1.029706,-0.963119,0.736576
44.582567,0.152144,-0.708310,0.545906
44.682567,0.301155,0.757829,-0.613705
44.782567,-1.136999,-1.942801,1.410947
44.882567,0.120419,1.283435,-1.150809
44.982567,-0.115351,1.302169,-1.118247
45.082567,-0.115351,1.302169,-1.118247
45.182567,-0.115351,1.302169,-1.118247
45.282567,-0.115351,1.302169,-1.118247
45.382567,-0.115351,1.302169,-1.118247
45.482567,-0.115351,1.302169,-1.118247
45.582567,-0.115351,1.302169,-1.118247
45.682567,-0.115351,1.302169,-1.118247
45.782567,-0.115351,1.302169,-1.118247
45.882567,-0.115351,1.302169,-1.118247
45.982567,-0.115351,1.302169,-1.118247
46.082567,-0.115351,1.302169,-1.118247
46.182567,-0.115351,1.302169,-1.118247
46.282567,-0.096718,-0.754498,0.852165
46.382567,0.371783,-0.613303,0.760239
46.482567,-0.263738,0.040673,-0.096050
46.582567,-0.486277,0.396667,-0.240640
46.682567,-1.001729,-0.878062,0.625067
46.782567,-0.147543,-1.050559,1.095525
46.882567,1.861800,0.329552,-0.535127
46.982567,1.861800,0.329552,-0.535127
47.082567,-1.786050,-1.533838,-0.463831
47.182567,-1.786050,-1.533838,-0.463831
47.282567,-1.786050,-1.533838,-0.463831
47.382567,-1.786050,-1.533838,-0.463831
47.482567,-1.786050,-1.533838,-0.463831
47.582567,-1.786050,-1.533838,-0.463831
47.682567,-1.786050,-1.533838,-0.463831
47.782567,-1.786050,-1.533838,-0.463831
47.882567,-1.786050,-1.533838,-0.463831
47.982567,-1.786050,-1.533838,-0.463831
48.082567,-1.786050,-1.533838,-0.463831
48.182567,-1.786050,-1.533838,-0.463831
48.282567,-1.786050,-1.533838,-0.463831
48.382567,1.636696,0.032163,-1.343043
48.482567,0.946153,-1.756534,2.171751
48.582567,0.091996,-0.316507,0.411898
48.682567,-0.797858,0.075555,-0.127302
48.782567,-0.096478,-1.113431,0.250352
48.882567,0.798557,1.003052,-0.387962
48.982567,0.600335,0.856696,-1.159982
49.082567,-0.477409,-0.902357,-0.343004
49.182567,-1.165181,0.674258,-0.641302
49.282567,-1.180754,-1.277034,1.254633
49.382567,-1.180754,-1.277034,1.254633
49.482567,-1.180754,-1.277034,1.254633
49.582567,-1.180754,-1.277034,1.254633
49.682567,-1.180754,-1.277034,1.254633
49.782567,-1.180754,-1.277034,1.254633
49.882567,-1.180754,-1.277034,1.254633
49.982567,-1.180754,-1.277034,1.254633
50.082567,-1.180754,-1.277034,1.254633
50.182567,-1.180754,-1.277034,1.254633
50.282567,-1.180754,-1.277034,1.254633
50.382567,-1.180754,-1.277034,1.254633
50.482567,-0.889763,-0.541497,-0.610165
50.582567,-0.959601,0.884939,0.327670
50.682567,-0.178605,-0.503729,-0.236406
50.782567,1.191424,0.628757,-0.413336
50.882567,-0.519640,-1.406718,1.375072
50.982567,0.358282,0.098398,0.369371
51.082567,-0.053485,0.022743,-0.561453
51.182567,-0.053485,0.022743,-0.561453
51.282567,-0.863325,1.224104,-1.316497
51.382567,-0.863325,1.224104,-1.316497
51.482567,-0.863325,1.224104,-1.316497
51.582567,-0.863325,1.224104,-1.316497
51.682567,-0.863325,1.224104,-1.316497
51.782567,-0.863325,1.224104,-1.316497
51.882567,-0.863325,1.224104,-1.316497
51.982567,-0.863325,1.224104,-1.316497
52.082567,-0.863325,1.224104,-1.316497
52.182567,-0.863325,1.224104,-1.316497
52.282567,-0.863325,1.224104,-1.316497
52.382567,-0.863325,1.224104,-1.316497
52.482567,-0.863325,1.224104,-1.316497
52.582567,-0.863325,1.224104,-1.316497
52.682567,0.574007,-0.662454,-0.057045
52.782567,-0.986031,-0.938017,0.869430
52.882567,-1.310168,0.085817,-0.341017
52.982567,0.590587,0.874001,-0.409522
53.082567,0.824342,-0.075700,-0.051341
53.182567,0.369247,-0.652747,0.585298
53.282567,-0.571746,0.069098,-1.233915
53.382567,-0.393047,0.374646,0.355662
53.482567,-0.393047,0.374646,0.355662
53.582567,-0.166060,2.812612,-1.659763
53.682567,-0.166060,2.812612,-1.659763
53.782567,-0.166060,2.812612,-1.659763
53.882567,-0.166060,2.812612,-1.659763
53.982567,-0.166060,2.812612,-1.659763
54.082567,-0.166060,2.812612,-1.659763
54.182567,-0.166060,2.812612,-1.659763
54.282567,-0.166060,2.812612,-1.659763
54.382567,-0.166060,2.812612,-1.659763
54.482567,-0.166060,2.812612,-1.659763
54.582567,-0.166060,2.812612,-1.659763
54.682567,-0.166060,2.812612,-1.659763
54.782567,-0.166060,2.812612,-1.659763
54.882567,-0.691903,-1.008498,1.048045
54.982567,-1.511266,-0.890376,0.202921
55.082567,0.918890,0.396509,0.537376
55.182567,0.930246,0.967635,-0.878091
55.282567,-0.580532,0.639207,-1.312402
55.382567,0.871613,0.150930,-0.705895
55.482567,-1.836517,-3.456454,3.192423
55.582567,-0.821822,0.929868,-0.718089
55.682567,-0.303754,1.953632,-3.527279
55.782567,0.079068,-2.586892,4.290374
55.882567,1.951022,1.136148,-2.147642
55.982567,1.951022,1.136148,-2.147642
56.082567,1.951022,1.136148,-2.147642
56.182567,1.951022,1.136148,-2.147642
56.282567,1.951022,1.136148,-2.147642
56.382567,1.951022,1.136148,-2.147642
56.482567,1.951022,1.136148,-2.147642
56.582567,1.951022,1.136148,-2.147642
56.682567,1.951022,1.136148,-2.147642
56.782567,1.951022,1.136148,-2.147642
56.882567,1.951022,1.136148,-2.147642
56.982567,1.951022,1.136148,-2.147642
57.082567,0.178180,-2.884272,4.211775
57.182567,0.535196,2.112183,-4.510109
57.282567,0.194399,0.389478,0.334662
57.382567,0.975353,-0.637668,0.114257
57.482567,0.632196,-0.363625,-0.363073
57.582567,-1.493733,0.583433,-0.788526
57.682567,-1.679582,-2.098106,2.340852
57.782567,0.338087,1.366573,-1.295548
57.882567,-0.915578,0.208434,-1.467961
57.982567,0.175990,-1.603083,2.252023
58.082567,0.175990,-1.603083,2.252023
58.182567,0.175990,-1.603083,2.252023
58.282567,0.175990,-1.603083,2.252023
58.382567,0.175990,-1.603083,2.252023
58.482567,0.175990,-1.603083,2.252023
58.582567,0.175990,-1.603083,2.252023
58.682567,0.175990,-1.603083,2.252023
58.782567,0.175990,-1.603083,2.252023
58.882567,0.175990,-1.603083,2.252023
58.982567,0.175990,-1.603083,2.252023
59.082567,0.175990,-1.603083,2.252023
59.182567,0.175990,-1.603083,2.252023
59.282567,-1.474364,1.136209,-1.483237
59.382567,-0.293443,-0.755965,1.111011
59.482567,-0.270500,-0.147323,-0.324314
59.582567,-0.100675,0.501430,-0.631959
59.682567,-1.000247,-0.587064,0.086897
59.782567,0.320256,0.361888,0.181674
59.882567,1.167326,0.481893,0.259661
59.982567,0.293298,-0.862479,0.894074
60.082567,-0.215706,-0.556382,-0.125716
60.182567,-0.215706,-0.556382,-0.125716
60.282567,-0.215706,-0.556382,-0.125716
60.382567,-0.215706,-0.556382,-0.125716
60.482567,-0.215706,-0.556382,-0.125716
60.582567,-0.215706,-0.556382,-0.125716
60.682567,-0.215706,-0.556382,-0.125716
60.782567,-0.215706,-0.556382,-0.125716
60.882567,-0.215706,-0.556382,-0.125716
60.982567,-0.215706,-0.556382,-0.125716
61.082567,-0.215706,-0.556382,-0.125716
61.182567,-0.215706,-0.556382,-0.125716
61.282567,-0.215706,-0.556382,-0.125716
61.382567,-0.215706,-0.556382,-0.125716
61.482567,0.472151,0.014939,-0.836584
61.582567,-1.605097,0.879310,-0.936570
61.682567,-0.487817,-0.880984,1.132236
61.782567,-0.002447,0.141766,0.297396
61.882567,-0.060260,0.586984,-0.250456
61.982567,-1.450341,0.807655,-0.491631
62.082567,0.502930,-1.725696,1.308663
62.182567,-0.867058,0.786104,-0.633517
62.282567,0.566091,-0.621836,0.840940
62.382567,1.443310,0.682858,-0.139181
62.482567,1.443310,0.682858,-0.139181
62.582567,1.443310,0.682858,-0.139181
62.682567,1.443310,0.682858,-0.139181
62.782567,1.443310,0.682858,-0.139181
62.882567,1.443310,0.682858,-0.139181
62.982567,1.443310,0.682858,-0.139181
63.082567,1.443310,0.682858,-0.139181
63.182567,1.443310,0.682858,-0.139181
63.282567,1.443310,0.682858,-0.139181
63.382567,1.443310,0.682858,-0.139181
63.482567,1.443310,0.682858,-0.139181
63.582567,1.443310,0.682858,-0.139181
63.682567,1.463461,-1.389328,2.721347
63.782567,-0.773270,0.250887,-0.600859
63.882567,-0.099624,2.295839,-2.902296
63.982567,-0.161369,-1.720471,1.525685
64.082567,0.277890,0.886268,-0.734685
64.182567,-2.004510,-1.035076,0.915682
64.282567,0.756816,0.492694,-0.481275
64.382567,1.675736,0.575160,-0.291798
64.482567,0.038191,-2.960636,2.831816
64.582567,0.038191,-2.960636,2.831816
64.682567,0.038191,-2.960636,2.831816
